rating,date,title,isEdited,review,userName,app_name,app_id,developerResponse
5,2020-08-12 05:41:28,Best meditation app,False,"I’ve tried every meditation app on the market. They all have positive points, but this is the first one I’ve been able to stick to, because the meditations are relevant and actionable. They feel meaningful for whatever is going on in my life at the moment, or, they make me think about something different in a productive way. It’s not just meditation; it’s also good for mood tracking and shifting perspective. Highly recommend!",Breezilla8,shine-calm-anxiety-stress,1293721589,
5,2020-06-22 15:16:38,Habit Maker,False,"I’m using this app to start new habits. How? Well, it’s notifications & text are gentle reminders that I’m trying to start a new habit & to get up and do them. Although they aren’t specific to the habit I’m working on, they make me feel supported. They motivate me to move on to my new habit & when I’m done with it, I’ll have been my own creator of feel good feelings like endorphins (exercise) or good health (healthy cooking). It’s a great way to start the day but also a great pick me up. 🔥💜🥳",elunac1,shine-calm-anxiety-stress,1293721589,
5,2020-11-06 14:02:53,Wonderful resource that beneficial to anyone regardless of whether you’re a POC or not.,False,Not only do I feel very seen and understood but I love the way the app is set up. I also love their is a place for a detailed check in. I thought it was just gonna ask how I was doing but it went much deeper than that. It really was helpful and practical.  I love this app and I recommend it to everyone whether your a person of color of not.,Starlightstar1155,shine-calm-anxiety-stress,1293721589,
5,2020-11-26 16:15:50,Tending to my wounds,False,"Shine has been helping tend to my wounds and heal. I’ve even started inviting my therapist to engage in meditations with me during our sessions. Shine has brought depth those sessions! Whenever I meet people, I ask: how do you take care of yourself? 
Many, many times there’s a long pause. 
As I wait, I see a puzzled face in front of me and guess I say?! I say: download the Shine app and subscribe. It’s worth it! Thank you so much Shine for helping me stay grounded!",Lemus4equity,shine-calm-anxiety-stress,1293721589,
5,2021-02-25 03:11:31,Push notifications keep me going,True,"I wrote here over a year ago upset I was unable to receive the promised daily text.  I still don’t get a text (unsure anyone does now), but it doesn’t matter because the intuitive push notifications arrive every morning and every night.  They are a welcome inspiration to set the tone for each day and a thoughtful reflection to ponder every night.  I am genuinely grateful for Shine.",indiawenden,shine-calm-anxiety-stress,1293721589,"{'id': 8222588, 'body': 'Hi there. Thanks so much for your review. If you haven\'t already, please reach out to help@shinetext.com with the headline ""App Review"" and we\'d be happy to help resolve this for you.', 'modified': '2019-04-15T15:14:36Z'}"
5,2021-01-05 15:24:17,Meditation with me in mind,False,"Shine feels like I’m surrounded by a group of friends who stand in my corner cheering for my success and well-being. Shine was created with me, a Black woman, in mind and that alone feels powerful. I have a variety of meditation themes to walk me through different emotions. I really enjoy checking in regarding my mood and free-writing to expound on why that particular emotion is present. The daily shine kickstarts my day and sets me up for success.",K. Kirby,shine-calm-anxiety-stress,1293721589,
5,2021-05-09 12:47:40,Girl power 💜,False,"I love that this app has female voices! It has a beautiful and calming interface and the functions of this app are pretty cool. If you have the paid version you can complete check ins and based on what mood you report, they make recommendations on a meditation for how you are feeling. It tracks your progress and I think it will be so cool to go back and look at how I was feeling months ago. This app has been such a blessing!",Melissamoo54,shine-calm-anxiety-stress,1293721589,
5,2020-02-13 16:18:33,Helpful!,False,"As someone overwhelmed by parenthood, a competitive career, personal finances, without any family or close friends in the same state I find Shine to make a significant difference in helping me deal with stress and in making sure I get time to take care of my self a few minutes a day. And I only have been using the free version. I just got an annual subscription and look forward to Shine every day!",Ebennb,shine-calm-anxiety-stress,1293721589,
1,2020-03-22 01:50:40,PLZ READ THIS IMMEDIATELY!!!!,False,"I love this app! So far it’s been great being able to have some way to express myself and being able to relate to other people, but one major issue. THE IN APP PURCHASES!! I had such high expectations for this app and it really let me down😭. I really hate not being able to check in on how I’m feeling, and that’s a major issue bc that’s practically the reason I got this app! Like, half of the stuff on here you have to pay to get to😡! Need relationship help? Locked. Have a lot of stress? Locked. Need beauty tips? (Yes, they have that.) Locked. It’s infuriating!! I think that me and everybody else on here have every right to a totally free app!!  - a very annoyed shine user",misscatness,shine-calm-anxiety-stress,1293721589,
5,2020-06-09 00:32:25,Yes!!!,False,"This app is AH MA ZING!!! I use it afternoon, first when I pick my phone up every day and last time i use my phone for the time of day meditations. They have daily shines which are daily meditations which are different! There is premium but honestly you don’t need it! They have so many meditations! One of my favorite parts is the meditation music plays after and when you turn your phone off too!",Arlee k,shine-calm-anxiety-stress,1293721589,
5,2020-01-28 02:26:21,Great!,False,"I’ve been struggling with accepting my life and tackling daily tasks for a long time. I’m a single mom of two and I just couldn’t get over a lot of negativity with daily life. Just in the short amount of time I’ve been using this app, I have conquered so much. I am more positive at work and at home with my kids. Even in my difficult living situation, I am able to stay positive. Thank you Shine",maddiekyle,shine-calm-anxiety-stress,1293721589,
1,2021-01-12 15:32:31,Pretty much useless if you can’t afford premium,False,"I don’t currently have the money for tons of subscriptions right now. I barely have enough for the ones I’m already paying. This looks to be a meditation app, and usually the content in those is pretty decent, if bare bones, for free. In this I can’t even access my past logs without paying! Am I signing up for a service or have I already signed my information over to your company? I don’t like the start of this, already. Only the content YOU put out should be under YOUR paywall. YOU lock the content I put in your meditation app, and it starts looking EXTREMELY shady...",small hobbit,shine-calm-anxiety-stress,1293721589,
1,2020-01-22 17:01:51,Unbelievably boring and bland,False,"...if you’re not wanting to pay.

And these days, in a world where everything is a monthly subscription can you blame me for not wanting to spend any money on apps like these? So I should still get good features and enjoy the app right? Wrong.

All you can do is talk about your gratitude when you check in. I’ve used it for less than a week and I’m already so bored. I was hoping I would be able to write about what I’m feeling and that Shine would have an endless amount of prompts and questions that would help me analyze how I’m feeling. But it seems like it’s always the same thing. Monotony is no fun :(",D-Unit,shine-calm-anxiety-stress,1293721589,
4,2020-01-03 04:28:19,Preliminary Review,False,"I’m impressed enough to explore this app, I will be delighted if I am able to trust your developers over time, mostly regarding privacy and data collection. I’m giving you a try because you have an attractive presentation. So far, however, I did experience a slight trigger related to my own insecurities and it did create a slight rise in vital signs. I’m still here. I will let you know about the remaining experience as I become more familiar with the app & your developers.",Jen's Den,shine-calm-anxiety-stress,1293721589,
1,2021-02-01 15:27:16,Too many better options to choose from,False,"Don't worry, besides needing your credit card to try it out right from the start, if you do pay you'll have the option to have meditations sponsored by GrubHub. You wanting me to pay for meditations sponsored by GrubHub is crazy.

Forcing politics in to every turn, they just want to add to the overwhelming situations. Trying to put enough guilt on someone to stay with this half-baked app despite so many shortfalls. 

So many great options exist, this needs to fade away and go where apps go after their time is up. Look in to Insight Timer, Headspace, or Calm for a real meditation app, this doesn't cut it.",SingleServPepper,shine-calm-anxiety-stress,1293721589,
5,2021-04-10 15:31:39,Recovery,False,"I suffered a mental breakdown last summer. It was so severe that I was off for 6 months under going talk therapy, sound and meditation therapy and now taking mild meds. I wanted to continue my new practice of meditation and journaling but I wanted a motivative nudge. I found this in Shine. I completely go through all of the daily words of encouragement and meditation and mental check ins. I appreciate the developers of the app.",Cafe Conversations,shine-calm-anxiety-stress,1293721589,
1,2020-05-22 02:38:29,Don’t believe it when they say you can get it for $20,False,"I downloaded this app awhile ago and liked it but wouldn’t pay $60 + for an app.  About a year ago I saw that this app was being offered for $20 instead of the almost $60 so I liked the free part if it and wanted to get the unlocked parts of it.  
Whenever I thought I clicked the button I would go to the app but nothing unlocked 🤷🏼‍♀️.  So apparently I ordered it 3 x’s so I paid $60 anyway. I emailed them and they were pretty good at reimbursing me my money but I still can’t unlocked the parts I paid for.  Not the best customer service.",Crispygiggles,shine-calm-anxiety-stress,1293721589,"{'id': 15495971, 'body': 'Hi there, thanks for your review. Can you please contact us at vip@shinetext.com with the email associated with your account so we can resolve this for you as soon as possible? Thank you!', 'modified': '2020-05-22T15:17:10Z'}"
5,2020-03-14 16:24:47,I love Shine!!,False,"The Shine app and all of it’s features have helped me to become more enlightened to see the reality in all of life’s situations and how to best handle any challenges that I might be facing.  Shine gives me peace of mind and helps me face every situation with knowledge that I have the capacity to work through all situations with a positive outcome.  The Shine app helps me to take good care of myself and restores my mental and physical well-being.  Thank you, Shine!",NanAppleFan,shine-calm-anxiety-stress,1293721589,
5,2020-08-15 21:52:02,Essential AF in 2020. Download this app now.,False,"A friend sent me this app’s ad on IG, I did some reading about it and signed up for free trial.... I went ahead and just paid for a full year membership because wow. This app is intuitive and it feels like some days they’re right in my head of things going on! Very relatable, but more importantly helpful. Shine is now a part of my daily routine.",Ms. Miyagiii,shine-calm-anxiety-stress,1293721589,
5,2020-01-23 12:58:19,"Oh, how I needed this!",False,"With every intention of using only the free parts of this App, on day 2, I was so smitten, and hopeful... that I decided to go for it, when the 50% off offer popped up. You see, like you, I am many things, in addition to a searcher of greater well being, I truly appreciate VALUE! Here’s to a great 2020, filled with less anxiety, more purpose, and a heart that explodes with gratitude ❤️",Melppool,shine-calm-anxiety-stress,1293721589,
5,2020-09-15 15:04:07,LOVE THIS APP,False,"it’s free, and the in app purchases aren’t needed to reap the benefits of this app. There’s a new audio everyday, giving you 10 mins of what you need to hear, everyday. I love the discussion board, as it’s anonymous, and people don’t respond with their input, only little celebration stickers are allowed. It’s a must have for people going through the effects of mental illness.🥰💪🏼",Dylano37,shine-calm-anxiety-stress,1293721589,
5,2020-04-19 12:57:59,Charging During Pandemic,False,"I really enjoy this app and recommend for anyone who suffers from anxiety or just wants to calm and center their minds every morning prior to starting their day.  However, the entire world is suffering from a global pandemic and the creators still haven’t made all services free at least for the next few months.  Capitalizing on a global health crisis is awful.",KeepCalm&NurseOn,shine-calm-anxiety-stress,1293721589,
1,2021-03-04 06:41:46,Great content - app does not work well,False,"I have a new iPhone. 
While I love Shine, and purchased the premium subscription, the app user interface always frustrates me. The top back button on the top left keeps sending me back to the App Store instead of the previous page.  The app had multiple crashes and I had to reinstall so it would work. My premium subscription was not popping up. The bottom content menu looks jammed.
Seriously Shine?
This is a wonderful mind resource, just make the app experience better and it will be super awesome! For now, I am going back to Calm ... sorry.",ALVAM,shine-calm-anxiety-stress,1293721589,"{'id': 21567690, 'body': 'Hi there, so sorry for this frustrating experience. We can look into this. Please contact our customer service team at help@shinetext.com with the relevant details, and we can help you get this sorted out. Thanks for your patience.', 'modified': '2021-03-10T14:19:05Z'}"
5,2021-03-11 04:35:30,Great investment,False,"I am so glad I invested in this app. It was been transformative for me, helping to reshape my thoughts and give me a gentle reset anytime I need it. Absolutely love the Shine app! Plus, it is integrated with so much scientific psychological research. As a Licensed Clinical Psychologist, I approve and share many of the meditations with my clients during our sessions as well. Thank you for making this available for us!!",B-Monica,shine-calm-anxiety-stress,1293721589,
4,2021-01-28 13:49:00,Please fix!,False,"I love this app! I meditate every morning now and I don’t regret it. However, when I complete a Daily Shine session, the check mark doesn’t immediately appear below today’s date. Whenever I kill the app, it will tell me to sign in again. After I sign in, the check mark will appear. This has been happening to me for the past couple of days, so I hope you will fix this!",Yums3286,shine-calm-anxiety-stress,1293721589,
3,2020-01-23 05:50:23,Needs some improvements,False,"I really like this app but I have to knock it down two stars. The app will not continue to play the audio if you try and move through the app. You’re stuck on the audio clip page. The Calm app lets you navigate while listening. Maybe not a big deal for some but for me, it’s extremely annoying.

I would also like to see iPad support for the app. It does not appear to function well on the iPad Pro.",YoungSeoul,shine-calm-anxiety-stress,1293721589,
5,2020-12-21 16:35:01,This app is fantastic,False,"Awesome app for mindfulness. I have struggled with mindfulness and meditation in the past and gone through several other apps trying to find something that worked. I struggle with depression and ADHD, and I love that these meditations are accessible. When I do them every day I can definitely tell a difference. Awesome, awesome app. Thank you guys so much.",madamepancake,shine-calm-anxiety-stress,1293721589,
5,2021-01-18 14:35:38,Shine of the Day,False,"I deliberately I clicked on Shine to view what it “had to say”, I forgot I had this subscription.  Am pleased with the inspiration it gave me.  I am very displeased with my life thinking I have failed with no hope of it getting better.  Then Shine suggested I make  it better by deciding what I will do today, and then at the end of the day review what I have done.",qwxstr too,shine-calm-anxiety-stress,1293721589,
5,2020-07-17 05:16:40,😁😁,False,"This app has really helped me with my stress levels during this pandemic. I tried other apps like Calm and Headspace, but I didn’t like those because you’re only limited (if you don’t pay extra) to the free sessions. This app, you have to pay for some things, but it has way more free thing sto try. I recommend it. Really good😀",charm🤪,shine-calm-anxiety-stress,1293721589,
3,2020-03-14 16:07:21,"LOVE the app, but...",False,"I just started using this app anf I really like it a lot. That being said, it’s a bit annoy ng that while using the free version I’m bombarded with “act now and get 40% off” or some sort of pop up wanting me to spend money. All in all it’s a really great concept and I could see this helping a lot of people. I get you have to make money to keep going, but some of us literally cannot afford 12$ a month. Rated 43 ⭐️’s for pricing and pop ups.",Thereeeeaaaallllwilliamdaaavid,shine-calm-anxiety-stress,1293721589,
5,2021-04-28 03:47:42,Helping avoid a spiral,False,Been using your services for about 10 months.  Has helped just stay calm in a crazy year until the last couple weeks and had a sudden breakup that led me to a very dark place.  I’m not out of it but the app has helped so much with pulling me back towards the light.  Thank you so much!,snowjunkie,shine-calm-anxiety-stress,1293721589,
5,2020-04-04 15:02:19,potential,False,"I use to love interacting with shine and doing my check-ins in the morning. the last few weeks shinehas been glitching and isn’t working for me. It has the potential to be such a proactive app, it disappointed me that even through a couple updates it still doesn’t work for me.",sydneedenae,shine-calm-anxiety-stress,1293721589,
5,2020-03-31 09:22:01,I give 5 stars,False,"Thanks to the creators of this beautiful app. I just download it and as they advertise is like you are talking with a friend / psychologist. It let you spill the beans and be honest about your feelings, accept them they way they are and deal with them. I am looking forward to keep using it and deal with my internal issues and the Coronavirus.",AleCid😎,shine-calm-anxiety-stress,1293721589,
5,2020-03-01 01:57:39,Great sense of community.,False,I am in love with this app. I feel like the daily topics  and discussions are so helpful and realistic. It really gives me a sense of truth and reality in knowing that I’m not alone and it’s okay to feel sad or down as long as you don’t stay that way too long. Highly recommended and thankful to be apart of the Shine Community ❤️,Shamir.W,shine-calm-anxiety-stress,1293721589,
5,2020-01-24 01:00:42,It's changing how I look at self-care for the better,False,"Shine seems to be geared toward young, professional women, but they have many, 5-minute long meditations to match many of your needs. They also have several 20-40 minute recordings of ambient music, if you just want to relax or meditate without guidance. I love it, and you will too!",threeeyedfish,shine-calm-anxiety-stress,1293721589,
3,2020-01-24 00:16:50,Meh,True,"Shine is average and can be used as a place to check in on various things but there are many options out there for this. It feels way too generic to me but for those with few other options I can see how it could be helpful.

I definitely do not like that it is obviously geared for women and does not state that in the app description. 

I have been trying to cancel my account and can’t get someone to reply to my emails.",Best graphic novel but,shine-calm-anxiety-stress,1293721589,"{'id': 8453113, 'body': ""Hi there. Thanks so much for your review and feedback. We'd love to know more about your experience. If you're interested, please reach out to help@shinetext.com. Thanks, again."", 'modified': '2019-04-30T17:24:07Z'}"
3,2020-01-09 13:45:43,Expensive,False,"This seems like a great app, but after day one you have to subscribe for $65 per year to get even the 6min daily meditation. The gratitude list is great,  but the layout for it is just okay. 5-Mins-Gratitude does a better job for a daily gratitude practice and Insight Timer has plenty of free guided meditations. If you want to pay an annual (not one time) fee I’m sure this would be a great app, if you don’t there are free and less expensive options out there.",callooh,shine-calm-anxiety-stress,1293721589,
4,2020-09-10 07:23:11,Like Content but things are missing.,False,"I am new to Shine. So far I love the content (meditations, articles, etc) but a small glitch. There’s options in the settings to add to Siri but when you tap them the app crashes. I am excited to support fellow Women of Color, ESPECIALLY when they are doing the work of helping manage our Mental Health as it’s often overlooked and dismissed in Communities of Color.",Diva Phoenix,shine-calm-anxiety-stress,1293721589,
5,2020-08-11 13:45:56,Glad I found Shine,False,"These daily meditations and articles help me move each morning into a more grounded, compassionate and purposeful day. Tried  other mindfulness apps and exercises before but find this one much more useful—Intelligent writers and speakers covering a range of relevant topics. I look forward to my daily Shine drop-in.",lmb3998,shine-calm-anxiety-stress,1293721589,
3,2020-08-28 06:02:58,Glitchy app,False,"I really really LOVE shine as a company. What they stand for. All the different types of meditations they offer as well as the different features for taking care of mental health. I love it ALL. 

However, the app needs ALOT of work. It’s been weeks and months of when I click on a meditation from the library that I wanna try, it takes me to a black screen and a gray spinning wheel and then the meditation just never plays. 

I close the app. I delete and redownload the app. I update it constantly and it still does the same black screen and spinning wheel. 

It’s really unfortunate because if the app astiallt worked for me I would use it literally everyday. I really hope they can fix this ! 

Is anyone else having a similar problem ?",Nabreu11,shine-calm-anxiety-stress,1293721589,
2,2020-11-05 02:51:59,Frustrated,False,"I’m really in a rough space and was looking forward to using this app. I paid for the premium subscription and it is not showing that I’ve paid for a premium subscription. It’s still reflecting that I’m a free user. I’ve reached out to tech support and have received no response. This is creating lore anxiety and at this point , I just want to cancel my subscription. Also, after making my purchase, I received an offer for an even cheaper price. Just why?",LaReinaMorena,shine-calm-anxiety-stress,1293721589,
1,2020-07-06 17:14:26,Unable to unsubscribe,False,"Anytime I try to unsubscribe it sets up a new account, at this point I probably have 5. When I responded last year that I cancelled the subscription, they said it was because of the App Store, but I have the receipts from Apple that show otherwise. Now a year later, I get another email saying that my subscription will renew again? And anytime I click to change subscription preferences and log in, it says I have multiple accounts under the email. I want out of this scam",Mckybth,shine-calm-anxiety-stress,1293721589,"{'id': 16463506, 'body': ""Hi there, thank you for your review and so sorry about your experience. Please contact us at vip@shinetext.com with the email associated with your subscription and we'll get this sorted for you asap."", 'modified': '2020-07-07T15:06:35Z'}"
5,2020-08-10 00:27:19,This app is so critical to my life!,False,"I love this app soooo much. All of the meditations seem to come when I need them the most. I especially love that I am able to log my moods, and Shine provides very helpful and insightful resources. I’ve used a number of different meditation apps, but there is none like this one!",The Afro Athena,shine-calm-anxiety-stress,1293721589,
2,2021-05-14 15:28:05,It was better before 2020,False,"In 2020 they hiked the price up and the content became predictable and depressing. Not everybody was struggling mentally during 2020. I had an amazing year and wanted to continue to work on some areas around personal growth. Yet I felt like every daily shine and exercise became centered around COVID stress and there was no longer a good balance of subjects covered. If I could have gotten a refund for this last year, I would have. I used to recommend it a lot but stopped this last year.",liveoutloud2today,shine-calm-anxiety-stress,1293721589,"{'id': 22854387, 'body': 'Hi there, thanks for reaching out! We’d love to look a bit further into this issue. Please contact our customer service team at help@shinetext.com with the relevant details, and we can help you get this sorted out.', 'modified': '2021-05-17T14:20:14Z'}"
5,2020-03-01 20:50:53,My favorite daily app,False,"I’ve been using Shine for over a year, and it has been such a beneficial addition to my days. It’s one of the main reasons I go on my phone. My work week and personal self care have improved because of this app. Thanks a ton to their team!!",sarahkatcarroll,shine-calm-anxiety-stress,1293721589,
2,2020-07-10 14:35:32,Do your research,False,"I wanted to try this app out to see if this would be something I would like and use. But I did not have the time and when I did, it was not useful for me. I tried to cancel before my trial was up. The app would not let me cancel it on there and I sent an email to the appropriate place it states on their website. It has been two days, I have not heard back yet, and they still charged me. Even though I cancelled the auto renew before the trial ended.",stardustern,shine-calm-anxiety-stress,1293721589,
5,2020-02-12 17:18:17,Love How Interactive It is!,False,Shine app is definitely one of the most interactive motivational and inspiring apps I’ve ever used. I love the daily check ins and the fact you have a community of peers to learn and grow with. The affirmations are right on point and the short podcast is very comforting and insightful. Definitely a 5 star app!,Raerae1900,shine-calm-anxiety-stress,1293721589,
2,2020-01-15 15:20:50,Founder member,False,"I’m a founding member of Shine. This used to be a staple of my day. I was religious about logging my gratitude and my current state. But I am so disappointed as of late. At the end of last year I was logged out (I did not do this) and lost my 174 day log in streak. Now I’m less motivated to check in everyday.  The app closes sporadically now or gets stuck on a section. So frustrating. The content is great and new features are inspiring, but unless the bugs are worked out, I won’t renew this year.",Grapejuicegirl,shine-calm-anxiety-stress,1293721589,"{'id': 12938455, 'body': 'Hi there, thank you so much for being a Founding Member and so sorry about your experience. We would love to learn more about you and help you out with this. If interested, please reach out to vip@shinetext.com so that we can set up some time to speak with you.', 'modified': '2020-01-15T22:35:34Z'}"
5,2021-01-19 19:39:27,Actually Shocked,False,"I have been trying to deepen my spirituality with meditation for months and struggling to make it click, but I just found this app and am immediately hooked. I cannot describe the comfort of hearing a woman’s voice who sounds like someone I might actually know and trust guiding me. 10/10 recommend.",popcornkittycat4,shine-calm-anxiety-stress,1293721589,
5,2020-07-30 14:14:30,Best meditations!,False,"I’m a fairly cynical been-there-done-that type who nevertheless knows meditating and mindfulness and affirmations are good for us.  This is the first series of such meditations that I’ve found to be genuinely smart, in addition to calming and inspiring.  So impressed!!  Thank you!  I just sent the one on confidence to my young adult kids and I hope they listen!!",Cathrob,shine-calm-anxiety-stress,1293721589,
5,2020-04-02 03:57:49,"Easy, wonderful part of my routine",False,This app has everything. It's wonderfully designed. It is engaging. The gratitude prompts help me reflect. There are daily articles and meditation. I actually Iook forward to these. There is also a sense of community with the questions and ability to engage with others. So grateful for this app!,Ramaz_1210,shine-calm-anxiety-stress,1293721589,
4,2020-07-18 05:05:44,Requested refund,False,"I really like and appreciate the Shine app, it has greatly improved my clarity and focus. I did however have a issue with an annual purchase. My credit card was charged six times. Although I did contact the Shine team twice,  no one has reach out to me as of yet. I would love to renew my membership next year, but as of right I’m a bit leery.",Sharing1,shine-calm-anxiety-stress,1293721589,"{'id': 16754028, 'body': ""Thank you for reaching out and so sorry to hear that. If possible, please send us an email mentioning your review to vip@shinetext.com and we'll be able to resolve this for you asap."", 'modified': '2020-07-20T13:56:06Z'}"
5,2020-03-22 19:20:58,Love the content but app doesn’t load all the time,False,"I love the content and concept, but the app does not perform very consistently - it’s my first week of using it and even if I can open the app, navigating inside the app either takes me to blank pages or don’t load so I cannot check in 😔",JJS 126,shine-calm-anxiety-stress,1293721589,
5,2020-02-29 23:40:50,Highly Recommend,False,"I’ve told many of my friends about this app, I love the vibe of realistic positivity. Purchased premium after a few weeks as I realized how much I looked forward to a new post each weekday morning. I never review anything ever, but wanted to share my thanks 🧡💙💚💜",Jesszb,shine-calm-anxiety-stress,1293721589,
5,2020-01-24 02:21:20,Love this HIGHLY RECOMMEND,False,"I love this app so much, but it is quite expensive 😬, but! It helps so much with my anxiety the app gives me confidence and the app has a computer talking to you along with many many theories and articles. Also it has little podcasts on the app. But overall highly recommend!",CheetahAJM,shine-calm-anxiety-stress,1293721589,
2,2020-06-16 18:38:10,Desperately want to LOVE IT,False,"App is broken. Launched the app, attacked my Apple ID, and was forced to do a premium trial in order to even launch the app (despite apple suggesting I check it out 😂). Once In The app, it looked great. Felt fairy easy and clean. Logged out. Ever launch there after forced me to log in and do the tutorial sign up process. Uninstalled. Reinstalled. Different account ID. Same issue. Uninstalled as it was causing me ANXIETY to before we to sign up and agree to a trial every single time I launched the app.",This end up,shine-calm-anxiety-stress,1293721589,
5,2020-01-06 13:47:50,Love this meditation,False,"I just downloaded Shine and listen to the free meditation ones and I loved it .You can write a journal before you meditate which is great Now,I’ve subscribed to shine and I can get the full benefits of meditation I need to stay focus a d positive thinking every morning and night .
Thank You for Amazing App .
Sincerely 
MoniqueRN",Nurse Monique,shine-calm-anxiety-stress,1293721589,
4,2020-07-31 03:59:06,Reflection text bubbles,False,"I love this app but why did you change the UI for the reflection text bubbles? The rounded design does not work, all the messages I type appear to have floating white text cut off at the edges, it looks really dumb and terribly designed and doesn’t give me satisfaction using it as a nightly journal as I used to. Please change it back to square.",Vivstah 😈,shine-calm-anxiety-stress,1293721589,
5,2021-01-28 11:18:15,The Shine App has changed it all.,False,Since being introduced to the shine app back in April 2020 I have listened to it every. Single. Day. It has helped me through so many hard moments and given me the support and  tools I need to navigate this messy 2020 and life. I cannot say enough nice things about it. Thank you Shine!,kellun06,shine-calm-anxiety-stress,1293721589,
5,2021-01-23 04:26:18,Empowering App!,False,I absolutely love the simplicity and profound nature of this app. As a mental health professional I always recommend this app to my clients because it just breeds mindfulness and centering. I look forward to the evening stories. I never realized how impactful it would be to be able to check in with myself every day.,AlexOkeke,shine-calm-anxiety-stress,1293721589,
5,2021-06-30 13:47:33,Best meditation app available,False,This is by far the best meditation app I’ve ever used. There are so many out now and it’s easi to get confused or overwhelmed with which one to try. This app deals with real life everyday problems and concerns. It gets right to the root without adding unnecessary chatter verbiage. Love it. Recommend this highly.,Prettygirl 22,shine-calm-anxiety-stress,1293721589,
5,2020-06-07 19:06:41,Very helpful ❤️,False,This app has been so helpful for my every day mental health. I’ve been in a slump having a hard time just getting through the days. I look forward to every day’s listening and they always give me new ways to think and deal with things.,Nhdeni,shine-calm-anxiety-stress,1293721589,
3,2020-07-18 01:31:08,Awesome app but,False,"Hi shine

I love ur app and I have been using it for about 2 weeks. It’s a great app but for kids like me our parents won’t really let us spend money on a app (or well at least mine) But I would still recommend it to people. I think that maybe you could make some more things free cuz right now I’m using 3meditation apps that are working fine but it’s just hard to find what I like.

Thanks",justanormalkidnot,shine-calm-anxiety-stress,1293721589,
5,2020-05-11 16:37:23,Amazing amazing,False,"I have been trying to find a meditation app that will be helpful. I have tried so many and I finally found the one. I am so grateful for this app and even though I’m still new to this, I have already found myself to be improving",Anilu Barraza,shine-calm-anxiety-stress,1293721589,
5,2020-04-23 13:28:37,Day one,False,I’m already feeling that feel good inside of me it’s 6:50am and I couldn’t be more at peace and at ease. I didn’t even realize I downloaded this App till this morning and it was certainly meant to be because my mental state has been very hard on me and my significant other.,labrock26,shine-calm-anxiety-stress,1293721589,
5,2020-03-08 03:22:42,One word to describe this app: LOVE,False,"This app is amazing! I feel so much better about myself. Even the sample video audio helped me! It really made me feel better. I am not even paying, I am not using premium, and it is still helping me! I am certainly no app person, but this app... LOVE!!  ♥️♥️♥️",Christmas everywhere,shine-calm-anxiety-stress,1293721589,
5,2020-02-22 04:15:01,Encouraging others to try,False,"I love this app! I discovered it 3 days ago!
I’m so glad I’ve found it I have decided I will try to tell one person a day, how much the daily thought has impacted me for that day and encourage them to check it out too",UnicornCharm,shine-calm-anxiety-stress,1293721589,
5,2020-02-21 11:34:52,My best investment in myself this year!,False,"Shine has become part of my daily self-care routine and I really notice a difference in how I feel! Taking time for myself, and hearing the words of their great mindfulness contributors, has really changed the way I react to events in my life. Amazing!",CourtneyReimer,shine-calm-anxiety-stress,1293721589,
5,2020-05-05 17:41:23,learning to shine in your own life,False,I thought that this was a nonsense app.  That was before I actually paid attention to it and read it😁  I am actually now reading I am paying attention and I find it to be a joy.  I am learning to reach inward and shine self love and self care into own life...bravo Shine!!!,Lindasid,shine-calm-anxiety-stress,1293721589,
4,2021-05-09 12:47:10,I love this app but it’s not working every other time I open it!,False,"When working I’d gift this to others it’s so fantastic. It’s really easy to use. Understands the user and what we’re experiencing right now. It’s on point! But it’s not working left and right! I have the most recent version, just praying for improvements soon!",jvt1908,shine-calm-anxiety-stress,1293721589,
4,2020-07-03 21:12:09,Helpful,False,"In a time when we are quarantined because of a pandemic, mental health is important. I understand that those running the site need to make income, but it’s a little disheartening that only a portion of this site is free. I’m stressing. It’s hard for me to think about paying for anything now. But I do need help. I try to navigate & work with what is free...",RenqJ,shine-calm-anxiety-stress,1293721589,"{'id': 16463383, 'body': ""Hi there! Thank you for your review. If possible, please send us an email referencing your post to vip@shinetext.com. We'd love to help."", 'modified': '2020-07-07T14:59:46Z'}"
5,2020-04-04 20:23:59,Shine,False,"I find the Meditation’s very helpful in these times of Covid 19 stress. I do them at different times of day and evening to help me with social distancing and feelings of isolation. The whole fabric of society is changing. These meditation are calming and soothing helping me to cope with the changing times. I commend all of you for your dedication to the commitment to service!
Michael Winterbottom",Mike Winterbottom,shine-calm-anxiety-stress,1293721589,
5,2021-02-01 18:13:48,Love it!,False,"Almost addicted to the soothing voices, calming music, and comforting message - especially during a time such as this. As a black female entrepreneur, I’m certainly happy to support another minority business. However have found difficulty
paying online for the premium status...",CBGillm,shine-calm-anxiety-stress,1293721589,
5,2021-01-30 18:16:53,Thank you!!,False,"Just the other day I was thinking to myself how it would be nice to have a meditation app with Black Voices as the narrations. Then low and behold I saw the Shine App on IG. I was like “God, even my most smallest request you answer”. Thank you! I just signed up last night and I am enjoying the mediations. 🥰",cutee game,shine-calm-anxiety-stress,1293721589,
5,2020-08-08 00:05:15,"A comforting, informative, user friendly app",False,"Small bites of information ensure even the busiest people can devote time to self care. Once you are on the path with Shine, you will find more and more time for self care and reflection, leaving you to wonder, why did I wait so long.....",ITHINKIMLOST,shine-calm-anxiety-stress,1293721589,
