isEdited,developerResponse,rating,title,review,date,userName,app_name,app_id
False,"{'id': 22336252, 'body': 'Thanks so much for a lovely review, KayBee95008! 😍 ', 'modified': '2021-04-19T20:40:30Z'}",5,Favorite meditation app,"I’ve used many meditation apps over the years, and I keep going back to this one. Love that they keep expanding and adding new teachers, I’m often finding new favorites. Keep up the great work!",2021-04-16 14:24:50,KayBee95008,breethe-meditation-sleep,920161006
False,"{'id': 22664327, 'body': ""It's simply amazing to hear that what we created makes a difference, SDeFranco1 🥰 Thank you and keep moving forward! "", 'modified': '2021-05-06T20:10:51Z'}",5,This app has changed my life,"Several meditations I am using regularly are helping to reverse years of unchecked stress, anger, and anxiety. It is a slow,  but consistent process. 

Thank you.",2021-05-05 02:30:31,SDeFranco1,breethe-meditation-sleep,920161006
False,"{'id': 21094104, 'body': ""Hello adsfsv and thank you for taking the time to write this review ❤️ We're happy to hear that you're enjoying Breethe! 🧘\u200d♀️😍🧘\u200d♂️"", 'modified': '2021-02-16T17:00:25Z'}",5,Great app!,"This app is so good even though some stuff isn’t all free I still really love this app and totally recommend downloading it, it helped me fall asleep easy and it’s meditations are great! Recommend this app 100%!",2021-02-14 16:31:09,adsfsv,breethe-meditation-sleep,920161006
False,"{'id': 21094064, 'body': ""Hello Quickart! It sounds that you have the loop option enabled, which is why the meditations keep on repeating. You can disable it from the play screen of any meditation. Please drop us a line at support@breethe.com and we'll be happy to assist you with that and with the volume adjustment issue you mentioned as well. We hope to hear from you soon! 🥰 "", 'modified': '2021-02-16T16:58:26Z'}",1,disappointing,this could be a great app except it has a few annoyances. One you play a meditation and when one cycle is over it continues to repeat never ending. When you set one meditation to alarm that meditation also repeats unending. if you make a playlist the meditations play but the volume varies greatly between each meditation needing adjustments for each one. One there must be a better app out there.,2021-02-15 10:36:12,Quickart,breethe-meditation-sleep,920161006
False,"{'id': 23051357, 'body': 'Thank you for the review and for spreading the word, courtlyrics! 🧘\u200d♀️❤️🤩🧘\u200d♂️', 'modified': '2021-05-27T18:46:28Z'}",5,Sleep,"This app is a Game Changer!!! I have  had issues trying to sleep at night , and this is truly amazing to have. It works like a charm!! I have recommended it to all of my friends!!",2021-05-26 05:27:28,courtlyrics,breethe-meditation-sleep,920161006
False,"{'id': 20639557, 'body': 'Thank you F4 Jedi, sleep well! ❤️', 'modified': '2021-01-25T18:42:44Z'}",5,App: AMAZING,I thought none of the apps that helps you go to sleep would work. But this one does. On my birthday using it I went to sleep before 20 minutes. It was very calmly.,2021-01-21 14:31:05,F4 Jedi,breethe-meditation-sleep,920161006
False,"{'id': 22859120, 'body': ""Hello bzkbzkbzk ❤️ We're sorry to hear about the issue. Please contact us at support@breethe.com and we'll be happy to assist you with resolving it. We hope to hear from you soon! 🥰"", 'modified': '2021-05-17T19:25:43Z'}",2,App Crashes,I’m still in trial mode but each night the meditation/sleep music just randomly stops playing and I have to get up out of bed to start it again. I have DND set on my phone; not sure if that’s the reason the app crashes. I enjoy the meditation/sleep music but want it to play continuously throughout the night.,2021-05-15 14:18:48,bzkbzkbzk,breethe-meditation-sleep,920161006
False,"{'id': 21692079, 'body': ""Thank you for the review, Gahsmin 😍 We're happy to hear that we could help you find some peace! 🤩"", 'modified': '2021-03-16T19:32:34Z'}",5,Love it,I love this app so much it helps me because I have 10 kids and sometimes you just have to relax and take a break so I got this and my life has been so peaceful,2021-03-14 17:19:19,Gahsmin,breethe-meditation-sleep,920161006
False,"{'id': 22599616, 'body': 'Thank you for your review, avilleyoungin 🥰 We wish you a wonderful journey! 🧘\u200d♀️😴🧘\u200d♂️ The intention is a powerful force to have on your side 💪', 'modified': '2021-05-03T20:30:50Z'}",5,Great for setting intentions,This app really helped me with my intentions from my eyes opening to moving throughout the day. My next goal is sleeping with intention and I can’t wait for that journey!,2021-04-30 14:29:47,avilleyoungin,breethe-meditation-sleep,920161006
False,"{'id': 22774518, 'body': 'Hello there! 🤝 If you happened to have purchased the membership from a different email address than your Breethe account is registered under, simply contact our support at support@breethe.com. We will help you take care of the issue and apply the Premium membership to your Breethe account correctly. We hope to hear from you soon! 🥰', 'modified': '2021-05-12T20:59:21Z'}",3,Beware—premium subscription,Make sure you set up your paid subscription to the email address you subscribed and not necessarily the email you were blasted with or you will receive no credit.,2021-05-11 13:08:00,speedy with this app,breethe-meditation-sleep,920161006
False,"{'id': 23327300, 'body': ""Thank you for a lovely review, AmyJay101! ❤️ It's wonderful to hear that you got your kids to meditate too 😍 We wish all of you many wonderful meditations! 🧘\u200d♀️🧘\u200d♂️🧘\u200d♀️🧘\u200d♂️🥰"", 'modified': '2021-06-11T10:44:45Z'}",5,My Children Love This App!,"This app is life changing! My 5, 7 & 8 year old now love meditation, and truly enjoy falling asleep to the sweet words this app provides. Does it get any better?! THANK YOU! 💙",2021-06-10 02:30:18,AmyJay101,breethe-meditation-sleep,920161006
False,"{'id': 21934769, 'body': ""We're glad we could help, Useful 77 🥰 Sweet dreams! 😴❤️"", 'modified': '2021-03-29T21:01:11Z'}",5,Thank you,I have fallen asleep in under 50 minutes rather than hours(without the app).,2021-03-26 01:32:39,Useful 77,breethe-meditation-sleep,920161006
False,"{'id': 21692506, 'body': 'Hi iacoflia, thank you so much for the review! 🥰', 'modified': '2021-03-16T20:09:42Z'}",5,Awesome app,"The app is really good. It has a lot of options for different needs. 
The customer service is outstanding.",2021-03-15 14:48:25,iacoflia,breethe-meditation-sleep,920161006
True,"{'id': 21573692, 'body': ""Hi You wish:) ❤️ Upgrading to a Premium membership unlocks A LOT of new items so you should have plenty of new stories to listen to. Please contact us at support@breethe.com and we'll be happy to point you in the right direction! 🥰"", 'modified': '2021-03-10T19:37:44Z'}",2,Not enough stories,Still waiting for more stories to be loaded.. I’ve heard all the sleep stories and if I’m paying for this app I expect different stories every month .. gets boring listening to the same ones every month.,2021-04-19 03:39:07,You wish:),breethe-meditation-sleep,920161006
False,"{'id': 21402009, 'body': 'Thank you for sharing that, bailey LLLLLL! 😍 We wish you many wonderful nights! 😴', 'modified': '2021-03-02T16:04:38Z'}",5,This is worth it.,I used to have bad sleep schedules. But I got this app and I was back on track. And slept better . Warmer . Cooler . And more comfortable. If u see this . It’s worth it!,2021-03-01 01:53:50,bailey LLLLLL,breethe-meditation-sleep,920161006
False,"{'id': 23030224, 'body': 'Thank you for sharing your experience with Breethe, nexukoo-channn! 😍', 'modified': '2021-05-26T19:26:14Z'}",5,Amazing,I downloaded this app because I was having trouble falling a sleep I’ve got nothing but the best experience.,2021-05-25 11:11:00,nexukoo-channn,breethe-meditation-sleep,920161006
False,"{'id': 22752010, 'body': 'Hi Jason Howlett ❤️ Thank you for sharing your experience with Breethe! You have no idea how happy it makes us hear that we could help 🥰 Sweet dreams! 😴', 'modified': '2021-05-11T19:33:39Z'}",5,Great app,Using this app was a wonderful experience. I was skeptical at first but was out in less than 20 and I have insomnia,2021-05-10 08:25:47,Jason Howlett,breethe-meditation-sleep,920161006
False,"{'id': 20789788, 'body': 'Thank you for the lovely review, AMYannaNB! 🧘\u200d♀️❤️🧘\u200d♂️', 'modified': '2021-02-01T18:31:45Z'}",5,"WONDERFUL app, that was unknowingly MUCH needed in my life.....",I am loving this app. It has brought such a sense of CALM & PURPOSE to my mornings. I am also doing “The Miracle Morning” written by the AWESOME Hal Elrod. I HIGHLY recommend.  👍🏼🎉✨🎉👍🏼 Namaste. We are ALL one. ✨,2021-01-31 12:32:48,AMYannaNB,breethe-meditation-sleep,920161006
False,"{'id': 21891046, 'body': ""Thank you so much, Reols 🙏 We're happy to hear that you are enjoying Breethe! 😍"", 'modified': '2021-03-26T18:59:43Z'}",5,Amazing!!,I never ever write reviews but this app is amazing. It’s a guaranteed way to stop my mind from racing and put me straight to sleep!,2021-03-25 01:58:46,Reols,breethe-meditation-sleep,920161006
False,"{'id': 20485611, 'body': 'Thanks so much for the review! 🥰', 'modified': '2021-01-18T21:01:14Z'}",5,Breath,"Breath is an amazing app, it helps me when I get home from a long day, it makes it so I can just relax and chill!!! I DEFINITELY recommend it!!!",2021-01-15 02:16:25,Slytherin_011.CALM,breethe-meditation-sleep,920161006
False,"{'id': 22336318, 'body': ""It's awesome to hear that Breethe has helped you, restonwesseler 🧘\u200d♂️😴 Thank you! 😍"", 'modified': '2021-04-19T20:45:08Z'}",5,Awesome,"It really helps me sleep, I have anxiety and have trouble sleeping these story’s are so good! I recommend this to people that have trouble sleeping as well.",2021-04-18 04:40:13,restonwesseler,breethe-meditation-sleep,920161006
False,"{'id': 21271971, 'body': ""We're sorry to hear about your nightmare, it certainly isn't a pleasant thing to experience! 😳 Please contact us at support@breethe.com and we'll be happy to recommend something soothing for you to fall asleep to. Sweet dreams! 😴 "", 'modified': '2021-02-24T18:45:34Z'}",4,Bad sleep,I had the app for about 9 months and just used it tonight and I had a nightmare the same night I hadn’t remembered my dream or had a nightmare for more than 3 months,2021-02-23 12:32:24,tpn is the best anime,breethe-meditation-sleep,920161006
False,"{'id': 21716367, 'body': ""Thank you for the review, JasonRash 🥰 We're happy to hear that Breethe helps you find a moment of silence! 🧘\u200d♂️❤️"", 'modified': '2021-03-17T20:31:39Z'}",5,Awesome if you hate meditation,"I have always struggled with just sitting in silence, love the practical meditations that make it easy to incorporate into my day",2021-03-16 13:11:54,JasonRash,breethe-meditation-sleep,920161006
False,"{'id': 20562067, 'body': ""Hello Zacblack09 👍 Please note that you are welcome to use Breethe for free for as long as you'd like. There are hundreds of free items available for you to enjoy without ever needing to pay a dime. Please drop us a line at support@breethe.com and we'll be happy to point you in the right direction! 🥰"", 'modified': '2021-01-21T20:01:25Z'}",1,Tired of Subscriptions,"I am so sick of everything becoming a subscription.  Piece of advice, be upfront about your cost.  It’s not more likely I will purchase a subscription after being tricked into downloading the app and making an account. I am not paying for content that is free somewhere else. App Deleted.",2021-01-20 13:09:11,Zacblack09,breethe-meditation-sleep,920161006
False,"{'id': 23272113, 'body': 'Hi ortegaboricua! 🤩 We\'re sorry to hear that you don\'t like one of our teacher\'s voice. There are many more teachers, though! Please tap ""Library"", scroll down to ""Authors"" and tap ""Teachers"" - that\'s where you can select any of the other available teachers and all the available content from them. Enjoy! ❤️', 'modified': '2021-06-08T20:10:43Z'}",1,Couldn’t get past the voice,"I’m sorry. I couldn’t make it a few minutes without being annoyed by the narrator’s voice. Maybe it’s just me, but I could hear the saliva from the tongue hitting the palette when almost anything was being said, and that’s too much for me.",2021-06-07 11:32:17,ortegaboricua,breethe-meditation-sleep,920161006
False,"{'id': 23624912, 'body': ""Hello Jeff Pham ❤️ You can actually download the tracks you like to be able to your device and listen to them offline. You can also loop them! Please drop us a line at support@breethe.com and we'll be happy to guide you through it 🥰"", 'modified': '2021-06-28T09:29:30Z'}",4,Great music!,I really enjoy the music but I wish I could play the music offline and repeat the tracks!,2021-06-25 06:40:34,Jeff Pham,breethe-meditation-sleep,920161006
False,"{'id': 23568124, 'body': ""Hi samer kader! Please note that you can actually adjust the volume of music and the voice guidance independently. You can also find every one of the background tracks you hear included with the meditations on their own, in the Music & Sounds section of the app. If you're looking for any particular ones - please drop us a line at support@breethe.com and we'll be happy to help you locate them. We hope to hear from you soon! ❤️"", 'modified': '2021-06-24T14:19:38Z'}",1,Noisy,"The sound background if really let you relax but when you choose any options the human voice so annoying and it let the nap goes away 

Just make it smooth music like the background music better without human voice",2021-06-22 21:26:48,samer kader,breethe-meditation-sleep,920161006
False,"{'id': 22795478, 'body': ""Thank you so much for the review, Arnoldcraft 😍 We're happy to hear that you are enjoying Breethe! 🧘\u200d♀️🥰🧘\u200d♂️"", 'modified': '2021-05-13T20:53:26Z'}",5,Anxiety relief to the max,I have severe anxiety and this app allows me to get rid of it. Highly recommended to everyone,2021-05-12 13:17:12,Arnoldcraft,breethe-meditation-sleep,920161006
False,"{'id': 20247625, 'body': 'And the feeling is mutual, pajaethepronesseverdeen! 🥰❤️', 'modified': '2021-01-07T17:21:08Z'}",5,"I’ve tried several other meditation apps, but love this one",I’m just loving Breethe,2021-01-05 12:55:07,pajaethepronesseverdeen,breethe-meditation-sleep,920161006
False,"{'id': 20639593, 'body': ""We're glad to hear that we've helped, Three6Serpent! 🥰"", 'modified': '2021-01-25T18:44:37Z'}",5,"I’m sold, 5 stars",Any app that can pull me out of a panic attack this well gets my seal of approval.,2021-01-22 05:55:39,Three6Serpent,breethe-meditation-sleep,920161006
False,"{'id': 21120685, 'body': 'Thank you for taking the time to write this review, joeduvetnay! ❤️ And you are 100% right - we all need some more light in our lives! ☀️', 'modified': '2021-02-17T19:08:07Z'}",3,Thank you,"I appreciate this application, as a combat veteran, patriot and supportive citizen this day and age calls for hope with perseverance, the world has darkness and negativity yet, there are tools to ease the mind and it’s called Breath.",2021-02-15 14:21:38,joeduvetnay,breethe-meditation-sleep,920161006
False,"{'id': 22599440, 'body': ""Hi jayshannon18 ❤️ The free version of the app actually offers hundreds of free meditations and other content! Please drop us a line at support@breethe.com and we'll be happy to point you in the right direction and explain how to find them. We hope to hear from you soon! 👍"", 'modified': '2021-05-03T20:15:45Z'}",1,Money hungry,"This app is completely useless without spending $90 for a year subscription. It’s very misleading to say the least.  I followed an ad to the App Store just to have access to 2 or 3 sounds, this is pathetic. I would give 0 stars if possible. Smh",2021-04-30 05:01:59,jayshannon18,breethe-meditation-sleep,920161006
False,"{'id': 22541357, 'body': ""Thank you for the review, Video_Gamer9002! ❤️ We'd love to be able to offer Breethe 100% free but it costs a lot to spend thousands of hours in the studio, record thousands of meditations, music tracks, bedtime stories etc. It's a lot of work for many people!🧘\u200d♀️🧘\u200d♂️ We hope that you understand and continue enjoying Breethe! 🥰"", 'modified': '2021-04-29T20:26:00Z'}",4,Decent,"This is a great app, but it’s stupid that there is a subscription to something that is supposed to help you.",2021-04-28 02:56:21,Video_Gamer9002,breethe-meditation-sleep,920161006
False,"{'id': 21803465, 'body': ""Hello 1290low! We're sorry to hear about the issues you are experiencing with your phone. I can assure you that Breethe won't cause issues with your device. The app is extensively tested by us and by Apple before it is made available for download. Also - Breethe does not share your personal information. The only information shared is anonymous usage statistics.  Please contact us at support@breethe.com if you need any further information or assistance. We hope to hear from you soon! ❤️"", 'modified': '2021-03-22T19:17:47Z'}",1,Disappointed,"I was excited to try this app. After installing it my phone began to glitch. So I was forced to delete it, bummer! I don’t love the fact that they share your personal information either.",2021-03-20 17:36:37,1290low,breethe-meditation-sleep,920161006
False,"{'id': 21547860, 'body': ""Hi Tanyeshka ❤️ We're sorry to hear about that! Please contact us at support@breethe.com and mention this review. We'll be happy to look into the issue and help you resolve it! 👍"", 'modified': '2021-03-09T18:54:41Z'}",1,Apple Watch Breathe app doesn’t work,I have a brand new Apple Watch. The app works fine in the iPhone but just loads indefinitely on the watch and then gives up. Very disappointing and support for the app not helpful in solving the issue at all.,2021-03-07 22:03:12,Tanyeshka,breethe-meditation-sleep,920161006
False,"{'id': 20485646, 'body': 'And thank you too, too alert! 🥰', 'modified': '2021-01-18T21:05:45Z'}",5,This simply works,"So impressed, thank you!",2021-01-16 08:21:21,too alert,breethe-meditation-sleep,920161006
False,"{'id': 22375838, 'body': 'Thank you so much, Bird girl 83! ❤️🤩', 'modified': '2021-04-21T12:46:26Z'}",5,Game changer,This app is beautiful and life changing. 100% recommend.,2021-04-20 04:49:27,Bird girl 83,breethe-meditation-sleep,920161006
False,"{'id': 23272258, 'body': ""Hello EVEY ❤️ Thank you for the review! Please drop us a line at support@breethe.com and we'll be happy to let you know about the current special offers we are running. We hope to hear from you soon! 🤩"", 'modified': '2021-06-08T20:25:01Z'}",4,Rating app,I would like this app better if wasn’t so pricey!,2021-06-06 13:08:45,EVEY,breethe-meditation-sleep,920161006
False,"{'id': 20379635, 'body': 'Thank you, hlueys! 🥰', 'modified': '2021-01-13T15:47:53Z'}",5,Really good,"This app helped me go to sleep and is very soothing, I do recommend it😁!!",2021-01-12 11:11:07,hlueys,breethe-meditation-sleep,920161006
False,"{'id': 21005057, 'body': 'Thank you, thezenfreak! 🥰', 'modified': '2021-02-11T17:25:24Z'}",5,Amaze balls,Super helpful and makes you feel good in any situation,2021-02-09 21:51:40,thezenfreak,breethe-meditation-sleep,920161006
False,"{'id': 22226609, 'body': ""Hello there ❤️ The purpose of Breethe is exactly that - to add to a healthier lifestyle by helping you meditate and relax! As for the price, please note that with the Lifetime Premium membership you could reduce the average monthly cost to below $1. Drop us a line at support@breethe.com and we'll be happy to let you know about the current special offers, discounts etc. We hope to hear from you soon! 😍"", 'modified': '2021-04-13T21:18:53Z'}",1,What a disappointment,"I thought the App seemed like a new
Tool that could add to a healthier lifestyle but the prices to unlock the areas you identify you would like to focus and on are more than I would pay for an app.",2021-04-12 01:23:14,DeletetheBreetheApp,breethe-meditation-sleep,920161006
False,"{'id': 21147287, 'body': 'Thank you so much, ByteStitch 😍 Happy meditating! 🧘\u200d♀️🧘\u200d♂️', 'modified': '2021-02-18T19:31:45Z'}",5,Great app,"I have been using this app for 205 days.
I love it!
A wide selection in type and length.
This is now my go to app for sleep!
And customer support is prompt and helpful.
THANK YOU For this app",2021-02-16 17:44:00,ByteStitch,breethe-meditation-sleep,920161006
False,"{'id': 22057139, 'body': ""Hi flaco36 ❤️ Please drop us a line at support@breethe.com and we'll be happy to check the details and help you address the issue. We hope to hear from you soon! 🥰"", 'modified': '2021-04-05T19:48:15Z'}",1,On while sleeping,"OK, maybe I need some help. How do you get the music to continue with the phone screen goes black. The music seems to cut off. How do you keep the music playing",2021-04-01 18:55:10,flaco36,breethe-meditation-sleep,920161006
False,"{'id': 21325007, 'body': ""We're happy to hear that you enjoy Breethe, alysealice! ❤️ As for the free meditations - we will continue adding more of them, so stay tuned 🥰"", 'modified': '2021-02-26T18:16:15Z'}",4,Nice app!,I wish more of the meditations were free regardless it’s still a great app,2021-02-25 10:20:42,alysealice,breethe-meditation-sleep,920161006
False,"{'id': 21222310, 'body': ""Hi Speedy47436. We understand your concerns regarding privacy and you are absolutely right to make sure your personal information is safe! You can rest assured that Breethe only uses the data to keep a track of your progress and for general analytics' purposes. We also do not share your details with anyone - your data is safe with Breethe! And if you use the Sign In With Apple option to log in - we won't even know your email address 😉"", 'modified': '2021-02-22T20:15:32Z'}",1,Was interested and then....,Warnings that they can track you with your data and other companies associated with them can to,2021-02-19 03:45:58,Speedy47436,breethe-meditation-sleep,920161006
False,"{'id': 23072759, 'body': ""Hi Jackariaonfire ❤️ It doesn't sound like something that changed with the latest update. We did, however, rearrange some options within the app. Please contact us at support@breethe.com and we'll be happy to assist you and help you find the options you enjoy using! 🧘\u200d♀️🧘\u200d♂️"", 'modified': '2021-05-28T19:21:01Z'}",1,This was great…..,This app was great until they removed the option to extend the zen like music after the meditations. Not even worth using after the update.,2021-05-27 04:03:57,Jackariaonfire,breethe-meditation-sleep,920161006
False,"{'id': 22727926, 'body': 'Thank you for the review, NXZ splash! ❤️ You are correct - the free version offers a couple of hundred meditations and to enjoy thousands more you need a Premium membership. The good thing is - you can enjoy it for as little as $0.52 per month! 👍', 'modified': '2021-05-10T19:16:17Z'}",4,Cool,It’s cool but for some things you have to get premium,2021-05-07 03:38:25,NXZ splash,breethe-meditation-sleep,920161006
False,"{'id': 20862144, 'body': ""Hi MathiasTolerain ❤️ You are welcome to test Breethe and use the free version of of the app without sharing any payment details for as long as you'd like! All you need to do is refuse the free trial offer (as it will automatically become a paid subscription unless cancelled - as explained on the free trial screen). You can use hundreds of free items without ever having to upgrade! Please drop us a line at support@breethe.com and we'll be happy to assist you. We hope to hear from you soon! 🥰👍"", 'modified': '2021-02-04T16:23:51Z'}",1,Software as a Lackluster Service,Malarkey “Software as a Service” recurring subscription scam. Wont even let you sample the app’s functionality without a credit card. No free version? 1 star.,2021-02-03 11:11:53,MathiasTolerain,breethe-meditation-sleep,920161006
False,"{'id': 21573624, 'body': ""We're sorry to hear about that, Bad Ace!!! If your audio system supports AirPlay than you should be able to play it. Please drop us a line at support@breethe.com and we'll be happy to assist you! 🥰"", 'modified': '2021-03-10T19:30:08Z'}",3,No Airplay Support?!?!?,"App seems beautiful, but I can’t listen on airplay to my stereo system. This makes it unusable for me.",2021-03-08 19:09:59,Bad Ace!!!,breethe-meditation-sleep,920161006
False,"{'id': 23272188, 'body': 'Hello BryBry 🤝 We\'re sorry to hear that this is how you feel! It would be great if you could contact us at support@breethe.com and let us know what do you mean by ""not like the advertisements"". We\'d love to hear your feedback! ❤️', 'modified': '2021-06-08T20:17:24Z'}",1,Not helpful,"Pretty useless. Not like the advertisements at all. Did not enjoy, and deleted app after 5 minutes",2021-06-07 07:21:11,BryBry..,breethe-meditation-sleep,920161006
False,,5,Worth it,Much needed,2021-01-28 13:35:38,Bearearl,breethe-meditation-sleep,920161006
False,"{'id': 20862039, 'body': ""Hi Plastic queen ❤️ You can use the free version of Breethe without having to share any payment details! All you need to do is refuse the free trial offer (as it will automatically become a paid subscription, as explained on the free trial screen) and you can enjoy Breethe using the free account for as long as you'd like. There are hundreds of free items available and we rotate them every once in a while to make sure that users with free accounts can enjoy more content! If you need any help with that, please drop us a line at support@breethe.com and we'll be happy to help. We wish you wonderful meditations! 🧘\u200d♀️🥰🧘\u200d♂️"", 'modified': '2021-02-04T16:15:47Z'}",1,Why?,Can’t even try it without giving a credit card,2021-02-02 03:16:39,Plastic queen,breethe-meditation-sleep,920161006
False,"{'id': 20485716, 'body': 'Thank you, Itgotmemoving! 😍', 'modified': '2021-01-18T21:21:36Z'}",5,Best App ever,Will never cancel this subscription—ever....,2021-01-16 10:26:20,Itgotmemoving,breethe-meditation-sleep,920161006
False,"{'id': 20223307, 'body': ""We're very happy to hear that, surfer girl! ❤️"", 'modified': '2021-01-06T17:59:44Z'}",5,Amazing,"This is an amazing app it helps me relax it helps me fall asleep. It is amazing!!!!!!!!!!!!!!!!!!
            :)       ;)          ;)",2021-01-05 02:46:54,"surfer girl @""",breethe-meditation-sleep,920161006
False,"{'id': 22687497, 'body': ""Hi RayHewitt67! 🥰 There are many people in the world who have trouble sleeping. Some people pay for pills or other remedies, while some prefer to pay for an app that will help them fall asleep through meditation, bedtime stories, hypnotherapy, soothing sounds of nature etc. The bottom line is - you don't need to pay for it and we sincerely wish that you never experience trouble sleeping. Unfortunately, though, there are those who do and we are proud to say that Breethe has helped many of them over the years! 🧘\u200d♀️😴🧘\u200d♂️ "", 'modified': '2021-05-07T21:35:11Z'}",3,👎🏻,"So you have to pay monthly to fall asleep. LOL 
I don’t think so!!!",2021-05-06 05:35:58,RayHewitt67,breethe-meditation-sleep,920161006
False,"{'id': 22336345, 'body': ""We're sorry to hear that, SpikeGonzo! It would be great to hear what suggestions you have for us to make the app more useful for you. Could you, please, drop us a line at support@breethe.com? Thank you in advance! 🥰"", 'modified': '2021-04-19T20:47:35Z'}",1,Worthless,I’m Deaf and I thought this tools are awesome until there’s music and audio where there is no subtitle so it’s useless for native signer!,2021-04-16 01:34:43,SpikeGonzo,breethe-meditation-sleep,920161006
False,"{'id': 21934777, 'body': 'Thank you so much, Queen B AZ2! 😍', 'modified': '2021-03-29T21:01:55Z'}",5,Calming,Wonderful for body mind and soul.,2021-03-26 21:11:21,Queen B AZ2,breethe-meditation-sleep,920161006
False,"{'id': 20760916, 'body': ""We're sorry to hear that you didn't enjoy the app! As for deleting it, there certainly shouldn't be anything preventing you from doing it (it's the same exact process as with deleting any other app from your device). Please contact us via support@breethe.com and we'll be happy to assist you! ❤️"", 'modified': '2021-01-31T19:00:15Z'}",1,Do not get this app,"This app is worthless, and Apple will not allow you to delete it.",2021-01-30 10:08:06,1-1g,breethe-meditation-sleep,920161006
False,"{'id': 20325953, 'body': ""Hi Tr2109, Breethe is a FREE app with a paid subscription option. You are welcome to use hundreds of free meditations (and plenty other content!) for as long as you'd like without ever paying a cent. Please drop us a line at support@breethe.com and we'll be happy to guide you in the right direction. We hope to hear from you soon! 🥰"", 'modified': '2021-01-11T18:09:58Z'}",2,$$$$$$$,Ya’ll forget to mention it’s pay to use. Wasted my 96mb if download bandwidth,2021-01-08 05:20:00,Tr2109,breethe-meditation-sleep,920161006
False,"{'id': 22057259, 'body': ""We're sorry to hear that you did not find the app useful, miyffdy. Breethe was created to help everyone get into meditation and relax. We believe that this is important (especially under the current global circumstances), but we understand that not all of us enjoy the same things. We hope that you find something that will work for you! ❤️"", 'modified': '2021-04-05T19:55:49Z'}",2,Pointless,Pointless app,2021-04-02 07:19:01,miyffdy,breethe-meditation-sleep,920161006
False,"{'id': 21222317, 'body': ""Hi celia p. We understand your concerns regarding privacy and you are absolutely right to make sure your personal information is safe! You can rest assured that Breethe only uses the data to keep a track of your progress and for general analytics' purposes. We also do not share your details with anyone - your data is safe with Breethe! And if you use the Sign In With Apple option to log in - we won't even know your email address 😉"", 'modified': '2021-02-22T20:16:08Z'}",1,Data tracker,The policy says Globally it can track or trace you with your permission. Good luck with that but me no thanks.,2021-02-20 05:09:16,celia p,breethe-meditation-sleep,920161006
False,"{'id': 23397881, 'body': 'Thank you, Just Me! ❤️', 'modified': '2021-06-15T13:49:42Z'}",5,Just Me,Very nice,2021-06-13 19:43:23,asdfgoiutrqvvjj135,breethe-meditation-sleep,920161006
False,"{'id': 21548139, 'body': ""Hi Foukahu! You need to cancel via the App Store's Subscriptions section. Please drop us a line at support@breethe.com and we'll be happy to provide you with step-by-step instructions on how to do it 🥰"", 'modified': '2021-03-09T19:14:32Z'}",5,How,How do I unscripe,2021-03-08 08:30:00,Foukahu,breethe-meditation-sleep,920161006
False,"{'id': 21716339, 'body': ""Hello AHinMaine 🙂 Did you know that you can use Breethe 100% free and without ever having to pay a dime for it? There are hundreds of free items for you to enjoy! And if you do decide to go for the Premium membership and unlock thousands more - it can work out to less than $4 per month 👍 Drop us a line at support@breethe.com and we'll be happy to let you know about the current promotional offers etc. We have plenty of sane pricing options available for you! 😉❤️🧘\u200d♀️"", 'modified': '2021-03-17T20:28:30Z'}",1,Bwahahahahaha!!!,"Downloaded this before I noticed the hilarious, ludicrously insane in-app purchase prices. Uninstalled. 

Sane pricing please.",2021-03-16 07:14:07,AHinMaine,breethe-meditation-sleep,920161006
False,"{'id': 22859167, 'body': ""Hello kabbiegal 👍 Please note that Breethe is a free app and you can use the free version for as long as you'd like without ever having to pay a cent. There are hundreds of meditations available to free users. There is also a Premium version that unlocks access to thousands more - you can access it via an in-app purchase. We hope that this clarifies things for you! If you have any other questions or need any further assistance, please drop us a line at support@breethe.com ❤️"", 'modified': '2021-05-17T19:29:45Z'}",1,In app purchases,“In app purchases” means 14 day free trial and then you will be charged a monthly fee,2021-05-16 04:04:56,kabbiegal,breethe-meditation-sleep,920161006
False,"{'id': 22687450, 'body': ""Hi WrK212! Thousands of people use Breethe daily and enjoy the difference it makes in their lives. We do, however, understand that it isn't for everyone. We hope that you find something that works for you! ❤️"", 'modified': '2021-05-07T21:28:03Z'}",1,Snowflakes,Land of smiles?  Your bed is supportive of you?  Unreal feeble snowflakes actually use this nonsense!,2021-05-06 01:47:00,WrK212,breethe-meditation-sleep,920161006
False,"{'id': 23247666, 'body': 'Hello Promstar! 🤩 We\'re sorry to hear that you don\'t like one of our teachers. There are many more available, though! If you tap ""Library"", scroll down to ""Authors"" and tap ""Teachers"" - you will be able to select one of many other teachers. It will also show you all of the content from the selected one. Please drop us a line at support@breethe.com if you need any further assistance! 🙏', 'modified': '2021-06-07T18:43:15Z'}",1,Garbage,The guy doing the hypnosis is a joke. Awful.,2021-06-06 06:13:50,Promstar,breethe-meditation-sleep,920161006
False,"{'id': 23159590, 'body': 'Hi MacGeek08 ❤️ Could you please drop us a line at support@breethe.com and let us know what do you think we could do to improve on that? Your input would be very much appreciated! 🥰', 'modified': '2021-06-02T19:35:26Z'}",1,Hmm,It’s no deaf friendly. :(,2021-06-01 08:06:30,MacGeek08,breethe-meditation-sleep,920161006
