review,userName,title,date,isEdited,rating,app_name,app_id,developerResponse
"I have attempted to start a meditation routine several times over the past four years, but struggled greatly. Instead of feeling relaxed I would quickly feel panicked and found breathing difficult. When I first began meditating with Andy, I immediately tried the guided meditation for dealing with anxiety. It was so comforting to learn that my anxious tendencies resulted in overly trying to control my breath and in turn created an unhealthy pattern. I took heart knowing that if it was on his app, surely this must be something many others have faced. With his expert guidance I have learned to look forward to meditation and how it relaxes my body and mind. As I have explored the app more, I find that Andy has addressed many other hurdles I have had with meditating. I have benefited so much already and look forward to see where this path takes me.",gratefulyogi,Daily Calm,2021-01-26 14:33:32,False,5,headspace-meditation-sleep,493145008,
"I had purchased the app because someone had told me about it. I knew nothing about meditating or how to do it. I just dove right in and now with the help it has guided me, I can almost do it on my own. It’s something I turn to when I get stressed, angry or sad. Or even need to sleep. The videos have been so soothing and helpful in every way. It has changed the way I look at my day and helps me remember to focus. Not a day goes by where I don’t use one of the audio recordings to help me tackle and problem I’m having. Also the work outs are very subtle and easy. Best app for a stressful life. Highly recommend. I’m better at controlling my struggles now. Thank you! ❤️ I hope someone reads this because it’s a real experience and I’m so grateful it’s helped me, it may help someone else too. Try it.",lexus wilkins,Unbelievably grateful for this app,2021-05-28 20:15:02,False,5,headspace-meditation-sleep,493145008,
"Love the app but your PR using racial agenda starts to get annoying. Can you guys pls stick to meditation / related areas and not try to push politics, agendas and ideologies on what justice is and what is not? (A lot of the “social justice” ideas pushed on society by ultra leftists that are actually destroying the left as a valid movement (and only give more power to the right), actually result in “injustice” overall so really hope you guys are not going to be part of that (just dig in a bit deeper and dont follow the herd w/o thinking pls). Yes, it is a trend but dont try to “look good” as a company using this stuff. Also, a lot of people who meditate are not dumb and understand the absurdities being pushed by the authoritarian ultra left (that destroys the actual liberal left) so you do not want to align yourself with that movement. Please Headspace - stay sane :)",AppleUpdatesCompatibilySucks,Love the app but your PR using “social justice” and racial agenda starts to get annoying,2021-01-13 14:21:59,False,4,headspace-meditation-sleep,493145008,
Repetition is the key to learning. My therapist outlined a meditation exercise for me when I began seeing him. That was about 4 months ago. I’ve stuck to it at around a 90% clip ever since. Over that time what at first seemed pointless and an exercise in futility at quieting the mind got easier over time and the benefit more readily noticed.  I have to say tue coaches on here have call convinced me guided practice is right for me. Their voices and knowledge are much appreciated. I look forward to this practice more than I did when it was just me and silence. At first I did not believe it would be worth keeping past the free trial. I am pleased to say I find the cost benefit to paying for full access to this tool money well invested into personal self care. I am a better human internally and externally w/o a doubt.,Kevo Woods,Simple and effective.,2021-06-01 00:42:43,False,5,headspace-meditation-sleep,493145008,
"I cannot emphasize enough how meditation has impacted my life. I have been through really dark times and went so long not caring about anything that I had forgot what it felt like. Headspace and specifically Andy has taught me more than any school or person has. how to be kind to myself, that you deserve to feel good and how to see things clearly. It amazes me that just a small practice can change in how I feel and how I view the world everyday. this practice has finally let me feel how grateful I am to be alive. 

I now am working to have my friends and loved ones practice meditation as well because I can see the benefits it brought me and I want that for those I love.

If you are struggling or even if you aren’t please give meditation a real chance and use headspace.",A2n6n7a194638,"thank you andy, 10/10 app",2021-05-12 04:00:36,False,5,headspace-meditation-sleep,493145008,
Hi this is me Lily I just got this app today on March 25Thursday and I barely been doing it and I just come to enjoy myself and peaceful and I want to get this out to the world and say that this is very very mindful and peaceful and I think it’s also nice that they provide not just sleeping stuff they also provide stuff that you’re having trouble with like I go to private school Sungro sometimes I have trouble focusing so they have one that helps me focus and I also have waking up so then I’m gonna try that out tomorrow and see if it goes and works but I think it’s just so far really good for me and my sister Stella and I wanna get this out to the world and say get headspace because it’s really really nice and relaxing for me and stuff and helps me out a lot so yeah so like I said get headspace,Risa2242,Quiet and mindful and in joyful,2021-03-26 00:38:48,False,5,headspace-meditation-sleep,493145008,
"I was a complete beginner to meditation when I found this app. I decided to add this due to some stress in my life. It was a great decision for my own mental and personal growth. Not only do you meditate, but there a lot of good food for thought at the beginning of the meditation courses. It helps to challenge your current mindset for the better.  The sleep meditations have helped calm me during some restless nights or just simply help me relax for bed.  I have yet to utilize the move section of the app and I’m looking forward to exploring this more. This app helps guide you in learning this new skill that requires consistent practice. It is great for practicing sitting in the present moment and observing what is going on in your mind, body, and environment with clarity and calm. I highly recommend this app to anyone.",michale G LAX,Best app for meditation,2021-02-18 10:47:29,False,5,headspace-meditation-sleep,493145008,
"After watching Netflix Headspace Guide I felt BRAND NEW. So I texted my bestie and recommended she watch it since we were both stuck in depressive episodes after a long/weird 2020.. She responded with ‘GIRL download the app I use it every night!’. Honestly love this app. It really has improved my overall happiness. Their lessons resonate most days which is more consistent than any other techniques Ive tried over the years. I genuinely look forward to meditation time now because it makes my day feel brighter even on days when I’m really struggling. Moms, if youre feeling burnt out this is the place for you 🖤this is where I found calmness and appreciation for my hectic everyday life. Feeling like myself again (only better). Thank you Andy and the Headspace team.",jesshanc92,Don’t think Just download it,2021-05-19 17:16:35,False,5,headspace-meditation-sleep,493145008,
"I have listened to many of the meditations, videos, music and sleep meditations. This is the only year long subscription that I have purchased At first I thought this won’t do much, but after listening to Andy’s coaching through the first week of meditations I realized that this was effective. My goal this year to focus time for myself and this is a great way to focus for a couple minutes or many minutes. I have recommended it to many of my family and friends. Like a lot of things in life you think this isn’t going to do anything but line upon line you build the ability to calm self. This is an amazing app. This best money I have spent and thank you to Andy and others that have provided a very positive nonjudgmental experience. You will NOT be disappointed.",kristi!2,The best,2021-02-23 17:40:56,False,5,headspace-meditation-sleep,493145008,
"Headspace was recommended to me when I first started CBT around 2 years ago due to their excellent intro to meditation, and I've enjoyed using the app ever since. I took a hiatus from the app around the time they added sleep soundscapes, and coming back to it I see there's now a ton for various activities, as well as some yoga courses. I'm eager to resume my practice!

I'd love to give this app 5 stars, but it's lacking a crucial feature. It doesn't seem compatible with airplay or iPhone automation, so there's no way for me to play the soundscape through my homepod. It really tanks the utility of the feature that I can't use a speaker with the app. Automation is definitely a nice-to-have feature, but with it I could start playing the soundscape from my phone to the speaker when it's time to sleep, kind of like an inverse of an alarm clock.",Audrey.f.Jensen,Great meditation app,2021-05-25 12:49:19,False,4,headspace-meditation-sleep,493145008,
"I am training myself to use healthier coping techniques when handling my mental health symptoms. For example, I have utilized the SOS meditation feature from Headspace and couldn’t believe the results. I thought it laughable. How could a 3 min meditation remove that tightness in my chest and feeling of dread?!? And I’m not even “good” at meditating, doesn’t matter. I tried. I tried and it worked. And if the feeling came back. I just did the meditation again. I’d rather do 3 x 3min  meditations a day over an unhealthy response. Headspace is a blessing and an absolute must for my health and wellness.

It would be terribly sad to under estimate the power of meditation— I learned this first hand. I wish I would have been doing this years ago. 

Want to change your life? Here’s how.",Karl.H.,You can’t afford not to meditate!,2021-01-20 22:44:22,False,5,headspace-meditation-sleep,493145008,
"I have had this app for a long time and I “accidentally” bought the year long subscription in the fall. $70 is a lot to pay but I mostly use it for the sleep casts and I think it is worth it just for that. The thing I would change is the main screen while the app is loading which currently it is the logo so it’s a big white screen and when I open the app with to find a sleep cast the bright screen is like unsettling and irritating even though my brightness is all the way down. I love the soft calming tones of the “sleep” page in the app, but anything but the big white screen at the beginning would be amazing. I’m sure I’m not the only one that feels this way!",Miley2009,I love it! But would make a minor change,2021-02-07 15:23:34,False,5,headspace-meditation-sleep,493145008,
"This app is so well thought out. I hated the thought of meditating, but my mental health was suffering so I tried the app out for the free trial. Oh my god. What a difference it made! This app is truly for beginners and professionals. I only started meditating for three minutes a few days a week and now I’m meditating about 10 minutes each time. I don’t meditate daily, but I realize, just like a workout, if I get inconsistent it’s harder for me to focus and stay healthy. This app has helped my mental health, my eating patterns, my focus, my motivation, and my appreciation! If you’re thinking about getting it, I’m telling you, GET IT. It’s so so worth it. It will change your life. Thank you headspace for all the work you put into this app! You are truly helping people!",MoMeditates,Worth every penny,2021-02-17 15:30:07,False,5,headspace-meditation-sleep,493145008,
"This is probably the best mindfulness meditation app out there! Offers a ton of different practices and sessions and let's you choose a time that works for you. The animations are also a great added touch and help to clearly visualize what is being said. 

My only complaint is that the annual subscription is quite pricy. Not to discount the value of the content but in truth, for someone who may not use the app to it's full capacity daily, it just seems like a lot. They do offer some free options in the app but they make them incredibly challenging to find imo which gives the impression that they're really trying to push people to upgrade vs. offering more of a service to paying and nonpaying customers alike. Overall great app though.",Mrjabezzy,Consistency is key,2021-06-12 16:28:31,False,5,headspace-meditation-sleep,493145008,
"I discovered Headspace years ago on the Rich Roll podcast. I love the guided meditation and the meditations with different intentions and how they reach so many different needs. I now have been checking out the morning wake ups instead of scrolling Facebook and it just starts my day off so much better. If I have trouble falling asleep at night, I tune into the Midnight Launderette and it is absolutely soothing and helps my mind calm enough for me to relax. Andy and Eve’s voices are so calming and I have learned the basics of meditation through their basic package and have moved on more specific guided ones, such as appreciation, or letting go of resentment or anxiety. It has created this beautiful, subtle change of me being much more aware and intentional and I absolutely love it.",Meg & Edie,So helpful!,2021-05-03 12:36:46,False,5,headspace-meditation-sleep,493145008,
"After using this for a few days, I knew it was going to help me and was so excited. I shared the info with my family and a couple of them were interested so I decided to upgrade to the family plan. This is where everything went off the rails. Four emails later and I still have no resolution. I couldn’t “upgrade”, I was told that I had to cancel and could then upgrade. I canceled but still couldn’t upgrade. Then I was informed that I needed to go through Apple to request a refund and I did but I still can’t upgrade. Now I’m being told I can’t upgrade until the app basically decides I’m no longer a member (and basically doesn’t work) in order to upgrade. All my meditation tracked progress is gone but the app still works. However it isn’t really relaxing me with all of this frustration and no real help. I’ve wasted more than two weeks on trying to fix something that shouldn’t be this difficult.  Very disappointed.",BethicaB,"Great, unless you have an issue",2021-05-15 05:37:35,False,1,headspace-meditation-sleep,493145008,"{'id': 22831993, 'body': ""We're sorry for the trouble with the Family Plan. Since you purchased through Apple, you will have to wait until your subscription expires, then you can purchase the Family Plan. Please send us a note to help@headspace.com if you have any other questions. "", 'modified': '2021-05-16T17:30:51Z'}"
"I had tried to learn to meditate for years and never felt like I could do it right or get past the frustrating feeling of failure.  This app broke it down into such manageable pieces of information and small concepts to practice.  I can meditate without the app now but I still enjoy its many features.  My son has used the bedtime stories to get to sleep on difficult nights.I always thought of meditation as an art I wasn’t talented at.  This app has some great conceptual lessons and practical tools to overcome challenges, stop judging yourself about doing it wrong, and realize whatever you’re doing is normal and it gets easier with practice.  Incredibly helpful app.  And the sleep tools!  Oh my!  Check them out.",Lydia the Calm,Teaches anyone the skill of meditation,2021-02-23 14:38:06,False,5,headspace-meditation-sleep,493145008,
"I can’t say enough good things about Headspace! I was never drawn to meditation before and did not like the more spiritual/mystical aspect of it. Headspace is so different, though. It has a very down-to-earth, accessible feel. I love how they have meditations to fit so many different situations and moods. The app is a valuable tool for me as someone who struggles with anxiety. It makes me feel calmer, happier, and more confident at dealing with my anxiety. It feels pretty essential to me just like taking vitamins, exercising, getting enough sleep, etc. It would be a great way for anyone to have a healthier lifestyle. Honestly, give it a try even if you’re not sure if meditation is for you. The yearly subscription is worth every penny to me. Thanks Headspace!",amcgreal,New to meditation and love this app!,2021-03-05 14:30:15,False,5,headspace-meditation-sleep,493145008,
"Amazing app. Whether you’re looking for an entry into meditation or expanding your practice, this is a great starting place... specifically for meditation/mindfulness only, that is. In that way, it can be life changing. The UX is okay; you kind of have to dig around in a not-so-intuitive way to get into other features, but some essentials are laid out plainly upon opening the app. It’s still 70USD/yr. So, a tune up in that department wouldn’t hurt. The voices are very pleasant, but I wonder if using only British accents deters a more diverse audience (i.e., people who are already a tough sell [i.e., british accents = liberal conspiracy ~ U.S.A.] but would benefit tremendously from meditation, and people who might consider using British accents in this context to be appropriation/co-opting target cultures of some kind). Just some thoughts for a potential reality.",mj criner,Headspace- what to expect,2021-01-19 16:15:38,False,4,headspace-meditation-sleep,493145008,
"But why on earth do Sleepcasts, Sleepscapes, Sleep Radio, etc. count towards Stats? The only thing that should count towards “Total Time Meditated” is time meditated! Not the hour of soundscape after I fall asleep.

Edit: Can someone explain to me why sleepcasts don’t always include narration? I’ve been listening to “Cabin Porch” for 25 minutes and haven’t heard a peep from Darren. Tgis happens with several other sleepcasts as well. If no one is talking, shouldn’t it just be a soundscape? And, finally, why isn’t there an option to choose Airplay from the sleepcast screen? I have to work around by first selecting a soundscape, choose my speaker in Airplay, then back out to the sleepcast I want, and then it works but this is super annoying. And, for the love of all that is holy, give us the option to choose whether or not we want soundscapes to count towards time meditated.",cpevans,Mostly great,2021-01-20 09:30:16,True,3,headspace-meditation-sleep,493145008,"{'id': 18409040, 'body': ""Currently Sleepcasts don't count towards your total time meditated. The other content mentioned does since it can be used as a background noise to meditate. However, we'll pass along your feedback to our team!"", 'modified': '2020-10-12T00:27:40Z'}"
"I downloaded this app four years ago and it started me on a journey I didn’t know I was taking. I became very interested in meditation and learning about where it stemmed from which lead me to receiving my Bachelors Degree in Religious Studies where I learned about many of the roots for meditation. Taking the time to take some time for myself has given me more awareness of my mind which benefits not only me, but the people around me. Meditation, I believe, helps the most with preventing a snowball effect of emotions by noticing the bad thoughts before it’s nearly unstoppable which could ruin a whole day or weeks without even remembering what started the poor mood. Thank you Headspace for the skill of peace you have taught me ❤️",FreedomWillRise,4 Years of Progressive Peace,2021-05-06 15:08:35,False,5,headspace-meditation-sleep,493145008,
"Headspace is fantastic. I appreciate the way it puts mediation into a do-able, flexible format; and promotes mindful living habits. I miss the way the app was organized and the way the “brand” was a couple years ago when they used a softer-pallet color scheme for the thumbnails. Back when the Headspace logo was an all caps font. The bold colors (especially in the sleep sections) are too saturated for my taste and seem at a discord for a company promoting stillness in the mind. I also miss the layout/menu organization that the app had back then. But since those complaints have more to do with the recent packaging choices, and not with the actual “package” I still give 5 stars because the content is excellent.",Colorado Headspacer,"I love Headspace, but I miss the old app",2021-03-03 00:25:48,False,5,headspace-meditation-sleep,493145008,
"I’ve used Headspace for a few months now and used many of the features. The experience has been life-changing. 

A good deal of the anxiety I had been experiencing daily has gone away, without any change in external circumstance. Meditation has helped me slow down and learn to breathe and be calm. I feel more agency over my mood and internal well-being. My wife has commented many times on how present I seem (and how grateful she is for that!).

Headspace Move, the exercise program, focuses on a mindful approach to physical exercise, something I had never experienced before, and it has added a good deal of joy to my physical routine. The video production and design work are outstanding, as is the coaching. I do wish, however, that there was a bit more emphasis on form throughout the workouts – if I did not have previous experience with some of the exercises, I might be a bit lost as to how to do them properly and without risk of injury. That said, the emphasis on being gentle and listening to the body each day has certainly helped.

Thank you, Headspace, for creating a product that brings good into the world.",gmg457,Life-changing,2021-01-18 13:56:16,False,5,headspace-meditation-sleep,493145008,
"I first tried this app for free a couple of years ago but then soon deleted it.  I didn’t really try.  It wasn’t until I saw Headspace Guide to Meditation on Netflix that I was able to fully grasp the concept.   I’ve learned so much and continue to dig deeper on how meditation helps me mentally, emotionally and physically.   Being stuck at home during Covid can bring a lot of anxiety and depression.  This app has helped extremely, it has done wonders and will continue to help me live to the fullest.  I ask please, if you are suffering from any of these or stress or even pain, to please please do yourself a favor and try it.  Please also watch the show on Netflix.   I will forever be thankful for Headspace.  It’s a life changer. ❤️",Juijubeans,Life Changing,2021-01-20 22:33:03,False,5,headspace-meditation-sleep,493145008,
"I used to love this app and it helps me fall asleep in no time, even though I only had a few options. But I got the new update and it BOILS MY BLOOD because they made it so almost everything from sounds to meditations are only available for premium users. I understand the app needs to make money but COME ON! There was two options in the sleep meditations before but I only used one because the other wasn’t as good. Now that one I liked is gone and I’m left with the short not so good one that’s not even for the right purpose. Also, they have a whole section for the stories or “sleepcasts” but only one is available for non premium it’s honestly so annoying. Make more stories and meditations available to normal people who can’t afford premium please!! I used to love this app but I’m trying to find new ones now",efsdgvxddtyjbvfhhcc,Ugh,2021-03-23 23:52:39,False,3,headspace-meditation-sleep,493145008,
"You do the same thing for every course it seems. I have completed 4 courses. They all teach the exact same thing. Get it tune with your breathing, if thoughts or feelings arise, note them, scan body from head to toe, let mind wander freely, bring attention back to breathing. End.   You don’t really get any other tips. Possibly the only thing is that each day you notice more times you are having the certain thoughts you are trying to get rid of, say anxiety. So day 1 notice 1 time you got anxious, day two notice 3 times. The thing is the exercises don’t change. It’s the exact same thing. So to save money just do the mindfulness exercises above for anything that bothers you and that’s it. No other special tips needed, according to headspace. Simple mindfulness breathing exercises, the same one helps for everything, period, the end",buffalostick,The same for every course,2021-02-17 02:33:33,False,2,headspace-meditation-sleep,493145008,
"I am a preschool teacher and I have been using Headspace with myself and my classroom to introduce and cultivate mindfulness and a sense of calm into the day. I have found that both my classroom environment, children, and myself have all seen a significant difference in the short amount of time that we have been doing it. I incorporated meditation into our daily lesson plan in the mornings and whenever the classroom and myself were getting too chaotic. I’ve also used it many times throughout the day with children and myself during meltdowns and extreme behaviors. I seen wonders! The brain is a muscle and we must exercise it, especially during these tumultuous times! Thank you, headspace! I totally recommend 🌟",VannahBanana760,Life Changing,2021-01-19 00:32:17,False,5,headspace-meditation-sleep,493145008,
"I started headspace right at beginning of pandemic and it’s changed my life. It keeps getting better and better such as with the focus and move categories. I love the different types of meditation and advice like Andy’s on techniques and feelings, etc., group headspaces, animations, sleep stuff, and Kevin harts energy shots. My only complaint is that there isn’t more of Kevin’s stuff! His energy shots prevent me from wasting time at work!

Haha but seriously this app is amazing. It has gotten me through a lot of difficult feelings and events. I’m forever thankful I read this random users post on Reddit recommending it to people at start of pandemic. I am an annual member now. 

DOWNLOAD! You won’t regret it.",Ambauers,Download it! It will change you,2021-06-08 18:17:06,False,5,headspace-meditation-sleep,493145008,
"I've used Headspace for about five years now, and learned some meditation practices that will no doubt benefit me for life. Andy is an incredible teacher and opened my eyes to what mediation can and should be.  However, over the years the app has become as much of a distraction as Facebook or Twitter.  You open it and are met with a barrage of distractions, offerings, and calls to action.  lt's actually hard to find your next exercise amidst the sea of offerings. Try this! Watch this!  With success it's clear Headspace is being pulled in many directions (a Netflix series too!!) but I feel like they're losing the plot a bit.  Pare it back, tone it down.  People come to Headspace for a respite from it all, not to be thrown into another endless rabbit hole of distraction; no matter how well-intentioned.  Anyway... thanks for doing what you do Andy.",BroAlCa,Too much,2021-06-12 02:49:02,False,3,headspace-meditation-sleep,493145008,
"This app brought me back to meditation after years of neglect.  I learned meditation long ago, but my practice tended to die out.  I’d get bored or busy or forgetful.  But I watched the headspace series on Netflix and found myself captivated by the new technology.  With headspace, I have access to tons of meditations, guided, semi-guided, or unguided.  There are many specialized meditations as well.  I love that the scientific benefits of meditation are explained.  One thing that helps me maintain a daily practice is the recording of how many days in a row I have participated.  It sounds corny, but I’m not eager to “break the chain”.  Plus there are also group meditations.  Sharing the experience with others makes me feel part of a community.",boundarywaters,A wonderful meditation app,2021-02-02 18:42:06,False,5,headspace-meditation-sleep,493145008,
"If you are thinking or interested in perhaps getting headspace… you should absolutely do so! It has changed my life in so many ways. It’s apart of my daily routine now. Even if it’s only 3-5 minutes. It’s easy to keep up with and a really great experience. My mom and I are buddies on there and we can send each other little positive messages at work, school, or right next to each other at home. Or when I’m texting friends I get cute little characters from the app. You don’t need to be stressed about paying for anything there are plenty of free options! Well, I’ll stop my writing here and let you download the app :)",MakaylaMotley22,thinking about getting headspace?,2021-06-21 13:27:35,False,5,headspace-meditation-sleep,493145008,
"I love meditation. Love. It. It’s my new favorite thing to do. The guides give just the right amount of prompts to lead and guide you through the process. And constantly remind you that it’s ok to get distracted as you go along. You don’t become a master overnight. 

I’ve had this app on my phone for several months and finally just decided that my life needed a change. I felt stressed more often than not and overwhelmed by all the changes being forced on us in our lives. And I decided I didn’t want to live in that negative space anymore. 

After only a few weeks of using the Headspace app, I can feel a change. I feel lighter, happier, and overall find it easier to let go of the negative emotions I’m experiencing, rather than holding onto them, fixating on them and letting them run my life. 

Meditation is leading me down a path toward peace, patience and a better understanding of myself and by extension, the world around me. 

I cannot emphasize enough how much I love this app and deeply appreciate the people who created it. Thank you. This is exactly what I needed in my life.",JaneWolfe,Where has this app been all my life?,2021-01-20 16:23:30,False,5,headspace-meditation-sleep,493145008,
Do you know how much this app means to me?? It’s like my own meditation adventure Andy puddicombe (tell me if that’s the right way to spell it) is a life saver I recently broke up with my husband after 15 years together and it has been depressing and sad without him at least I have my 2 beautiful loving kids but it still has been so hard they still cry in their rooms the minute I leave and turn out the light so it has been hard to be strong for my kids but headspace has helped so much I take the meditations on sadness and it helps me. A lot and my kids took the meditation of Sesame Street this app is so beautiful and the animations are calming and spot on it is great thank you Andy and headspace team!!,allyson💋😜🦄🦋,I love this app,2021-01-18 15:51:41,False,5,headspace-meditation-sleep,493145008,
"I began my meditation journey (again) during the COVID-19 lockdown with Headspace and I’ve noticed a huge difference in how I am able to pause and observe the world, others, and my emotions and thoughts. This ability to pause has been instrumental in helping me to be a calmer, more patient and compassionate person. This has helped me through this difficult time, and I am committed to my meditation practice as a result. 

I’ve started many journeys into meditation with limited success - this is the first time I’ve been able to fully adapt and integrate meditation into my day, no matter how hectic or dull - there is always 3-5 minutes that I can pause and perform some mental housekeeping - clearing my mind and focusing on my breathing. 

The teachers are so wonderful and helpful and each session has a meaningful take away that builds upon and strengthens the foundations of my practice. 

This has been life changing in the most wonderful way, while our lives and the world around us have all changed in ways we never imagined. This app has helped me find perspective and peace in the midst of chaos.",KittenthKittenthKittenth,Life Changing!,2021-06-22 13:10:55,False,5,headspace-meditation-sleep,493145008,
"This app has great content, but it doesn’t work in landscape view on an iPad.  I got around this by turning my iPad on its side using the keyboard as a stand. With a more recent update, though, when I do this, the app is completely upside down—it doesn’t turn with the iPad like most apps do.  This is frustrating as I prefer using it with my iPad for a larger viewing screen.  It’s essentially asking people to turn their laptop on end to use a particular app.  

For most apps, not having landscape view is an automatic delete for me.  I really love Headspace, but it’s useless if it’s upside down.   It works best for viewing for my keyboard to be on the right, screen on the left.   I hope they fix this feature.  Just let it work in landscape view, please, so I don’t have to turn my keyboard on end. Or at least let it be upright in portrait view, no matter which end is up.",aizjanika,Great Content But the App Needs to be Fixed,2021-06-24 15:06:46,False,1,headspace-meditation-sleep,493145008,
"When I first heard of headspace I was on a path of personal growth and didn’t know it yet. I’ve gone into growth spurts as a person and I do believe that meditation has allowed ease, access, and gentle understanding on my journey. I rejoined the app during quarantine and it really helped me and I even shared with my child. I don’t know if there are options for meditations in Spanish, this is my native tongue. I can say that accessing meditation in Spanish may allow to rewrite neural pathways related to my childhood. I would love to see these come into existence and if I may help the team at Headspace I would just to give back & expand access to this practice to a greater demographic of people around the globe.",iamcamiryder,Grateful for Headspace,2021-05-23 21:59:35,False,5,headspace-meditation-sleep,493145008,
"I have been in desperate need to make space for myself in all aspects of my life: my relationships, my goals, and sense of self-worth. Although I’m taking therapy, it’s only once a week and I want more time to dedicate to my mental health. This app is a perfect alternative to making time and practicing a healthy routine with self-care in mind.

I do wish the subscriptions were better priced as many of the meditating sessions, skills, and educational videos are not at all interactive (you must passively watch them or listen to them and I think it’s helpful to feel as though you’re participating in the meditations with someone present).

Nevertheless, Headspace has been incredibly beneficial to me and I plan on exploring their options in the near future.",Beonki,Great Self-Therapy,2021-06-15 22:19:04,False,4,headspace-meditation-sleep,493145008,
"A therapist recommended headspace to meditate to help with my disassociation. At first I was nervous and it was difficult. I’m 4 months into my subscription and truth be told I’ve only just finished the first 10 sessions. But the more I work through therapy and try and learn the better I feel. Meditation has made a difference and while there is a learning curve and a healthy dose of personal accountability involved in making it a habit; it is a worthwhile habit and headspace was my favorite (I also tried calm) place to start this journey. 

Ps Idk how true this was my subscription was a gift from my mom but my therapist said some insurance companies will help cover the cost of the yearly subscription!",alleycatreveiwaccount,Headspace is changing my life,2021-05-03 14:17:43,False,5,headspace-meditation-sleep,493145008,
"If you struggle with depression, inability to concentrate or let go, and even physical pain, this is for you. I have fibromyalgia and have battled bouts of depression throughout my life. Due to all of this it’s hard for me to focus and even harder to remain present. I’ve had years of therapy but can honestly say that Headspace is quickly helping me overcome my restless mind, and my physical pain. It is also helping me with my insomnia. I suspect that, in time, I may not need sleeping pills anymore; my intake of pain medication has also decreased.
I’ve been meditating with Andy for only two weeks. I started on Netflix, then moved to the app and I can already see big improvements in my life. This is truly a lifesaver!",Babenstein,Best App,2021-04-30 06:45:10,False,5,headspace-meditation-sleep,493145008,
"I have gotten this app before, but I never put the time into my schedule to actually use it and meditate with it. But recently I have the urge to mediate more and focus on my mind. It is so calming, relaxing, and peaceful. When I am stressed or just in a bad mood in general, it’s nice to take a few minutes on headspace. Sometimes after school is nice, or before studying. As a student this is a very helpful app. It’s also great to get moving! Or fall asleep to! Or even focus too! I recommend this app for everyone, all ages, and especially students in high school, middle school, and college! It’s free, unless you want the premum version. I have the free account, and it’s just as good! Highly recommended app!",puckle bacone,Sensational App!,2021-02-25 23:20:07,False,5,headspace-meditation-sleep,493145008,
"I have been using headspace since 2017 and have always liked the content. It is soothing and helpful more often than not. That being said, the app has a lot more content now and it is easy to get lost in a sea of courses, videos and other details. 

For one, it’d be nice to have some kind of goal setting based on what I am going through in life. Right now, it is hard not to get distracted by the billion colorful cards and many other auto playing videos or moving images. Sometimes, that feels so counter intuitive for a service aiming to make you feel more peaceful. Overall a very nice service but I wish they improved their interface.",Shankarux,Lots of good content but hard to navigate,2021-02-09 09:46:13,False,4,headspace-meditation-sleep,493145008,
"I have an intense fear when it comes to falling asleep. Sleep means a new day of stress and work. But with Headspace, I’ve learned to accept these worries and workloads as opportunities rather than burdens. To take in my life one step at a time and observe my anxieties rather than try and control them. This gives me a better understanding of what is really happening. 

Not to mention, the sleepscapes help me fall asleep with stories to help keep my mind off of everything else. Wind down sessions to start off to help get you comfortable for bed, followed by soothing story telling that puts me asleep nearly instantly. I love the continuations of the sleep scapes too! The second part of the Rainday Antiques made me so happy <3",TrendaLee,Best sleep ever,2021-06-25 09:03:01,False,5,headspace-meditation-sleep,493145008,
"I’m a 31 y.o female who has very bad anxiety at night particularly after taking accutane amd developing a “reaction” (hyper- vitaminosis a) I know that’s specific but I want you all to understand the authenticity of this review. You can research how very real and terrible this anxiety can get and after just 5 minuets (2 exercises and one story) I literally feel 80-90% improvement in my anxiety my breathing is more steady my heat rate is steady, my mind is clear and weightless I feel relax (I did also drink one cup of chamomile tea), but truly it’s the app. NEVER UNDERESTIMATE THE POWER OF MEDITATION AND BREATHING EXERCISES!!! Thank you to the developer of this app and whomever is responsible for the contributing content you truly saved a life.",moscrib,Oh my. This is my savior for nightly anxiety,2021-04-20 06:40:38,False,5,headspace-meditation-sleep,493145008,
"Their 1-year free trial during the 2020 pandemic mentally saved my *ss. I haven’t stopped meditating since. It’s now a daily habit, and I feel all the better about it. Not saying it will solely save you; it’s not a cure-all. I’ve had other mental health services and methods to help as well. Still, their adorable animation, their daily morning Wake Up segments at the start of my days, and their Focus music when working on projects have immensely improved my daily mornings. Oh, and their Sleepcasts! I absolutely love them and have my go-to favorites at this point, and I’m barely getting started with their Sleep music and environmental sounds. All have solidified me as a regular user of Headspace.",Dx.C,Mental Lifesaver,2021-06-18 07:00:51,False,5,headspace-meditation-sleep,493145008,
"Headspace used to have a “buy one, give one” subscription program and as a poor college student i couldn’t afford a subscription. So I asked if I could be on the receiving end of the program and they gave me 3 months for free. I used the app everyday for 3 months and it changed my entire mindset. I became more focused, a better performer, and a better version of myself. That was back when it was just Andy and guided meditations. Having the app now is a world of different! I have access to tools that help me sleep, workout, and become more advanced in my practice. Thank you Andy for all the hard work upfront. It’s great to see how far you’ve come!",1029vgtASL,All about giving,2021-02-15 12:59:42,False,5,headspace-meditation-sleep,493145008,
