isEdited,title,userName,date,rating,review,app_name,app_id,developerResponse
False,make mental health care more accessible,marley3344556,2021-05-21 13:02:42,3,"I really love the calm app and it has made me see the value of meditation in my daily life. However, if you don’t have the premium version you can only do about 5 of the meditations, and they have hundreds in their library. This is frustrating to me because I know that not everyone has the financial means to purchase the premium membership, yet apps like these strive the make mental health care accessible to people of all walks of life. I think it would be beneficial for the calm app to unlock at least a few more of the meditations so that the largest number of people can benefit from their great resources.",calm,571800810,
False,Daily Calm missing from Home Screen,K.B. Great,2021-03-23 16:21:57,3,"I’ve been using this app for years. I stepped away the past few months but when I came back I found that the “Daily Trip”. Levitt’s Daily Calm is the centerpiece of the Calm app but it seems to be getting phased out. Its very hard to find. Search bar just brings up 2 collection of Daily Calm entries from the past.

Levitt's Daily Calm has pulled me through some tough times. Her voice is a big part of going back to that warm place. I do not like that I have to dig for it or go to the browser version. It is still the first meditation on the home screen in the desktop browser version.",calm,571800810,
False,Love it!,ARD2584,2021-06-22 14:07:44,5,"I was introduced to meditation in my teens in India by my father and various other teachers but after moving out of India more than a decade ago I lost touch with my practice with life getting busier and and busier. I was not able to find time and a good instructor( I enjoy guided mediations) but then I came across Calm and Tamara Levitt! I enjoy her 10 min daily calms where she offers great breathing techniques and wisdom in each session. These 10 mins a day have put me back in the habit. You will find good sleep stories,guided mediations and amazing music here!",calm,571800810,
False,Wonderful sleep Stories,Hammersbagofem,2021-03-08 05:54:22,5,"I only wish that Calm would diversify the  voices and narrators for the daily meditations. Having the same person for all of them is a bummer, especially because her voice is kind of annoying. Some voices just are for some people, and for others they are perfect, which is why I would love it if Calm used different voice actors for that section, they way they do with the sleep stories. Other than that, I love Calm! Highly recommend it! Use it almost everyday. 🙂",calm,571800810,
False,More voice choices,WenCalm,2021-02-12 10:16:51,4,"I really am loving this app, I use it every day for a.m. meditation and music to keep me less stressed during the workday. I love that they keep adding new music. My one annoyance, and the reason I only gave four stars, is because they only allow you to choose a female voice for most of the meditations. In my personal experience, I find I do better with a male voice, and I wish they give that option more often. Some of the meditations allow you to choose between a male and a female voice, and I think all of the meditations should do that.",calm,571800810,
False,Calm For All,Gamer_MoonlitKitty,2021-05-06 00:08:52,5,"Relax as you calmly drift off to a peaceful sleep with Calm...it works wonders! I have been sleeping much better lately since I downloaded Calm. And I need beauty sleep! Anyway, listen to stories that are so serene, they make you fall asleep in a sentence of them. The Calm songs have a relaxing beat to them that you can just lie there, listening to music, or just drift off to a relaxing sleep! 
Calm, thank you for everything you do, we love you, always, and hope you keep updates going. You have my moral support. ☺️",calm,571800810,
False,App continues its decline,Whatsucks,2021-05-28 18:45:14,3,"For an app that is supposed to create calmness this app sure does cause a lot of stress and annoyances. 

First songs do not always load when clicked on. Often times I’m having to close out the app and reopen it in order to play the song/sounds I want. Second. The UI is way too cluttered after the UI change. No quick access to my favorites and way too many categories and too much going on. 

Clean up the interface. Simple is better especially for a calmness app. Fix your ongoing problem of songs not loading. That should be a basic operation of a music playing app.",calm,571800810,
False,Calm app,It'sallaboutbalance,2021-04-24 15:15:03,5,"The calm app is one of the best resources you will ever come across. There are so many ways to use it. The lessons learned are insightful and encouraging. It’ s like having a new best friend that you can access no matter the time of day. It has definitely helped me learn how to deal with anxiety. My sleep has improved as well. I love the sleep stories, the meditations, the daily meditations, and all of the other applications. It’s always being updated.
Do yourself a favor and give it a try. You’ll be happy you did!",calm,571800810,
False,The BEST meditation and calm app,emmieliz020,2021-06-09 01:48:05,5,"This app saved my life. Other apps are nice and help a bit but this one is a completely different level. So happy with this! Yes I did have to pay, but it was worth it. From my crippling anxiety, ptsd and insomnia, this is everything. Helped with mindfulness while falling asleep, very effortlessly. Other apps it feels like I have to try harder, but this just lulls you into getting better. This app is the equivalent of a hug and makes me feel like a kid again, being comforted. Puts me in the best headspace ever I love it.",calm,571800810,
False,This app is not worth the hassle,kenzie1806,2021-06-10 02:17:10,1,I can’t even start with how bad this app is. I will not pay for something that is supposed to be given once you download the app. It is one thing for maybe half the content to be locked unless you  buy it but it is another thing for 99% of the content to be locked. I found three sleep stories that were unlocked and they would put you to sleep not because they were calming and relaxing it boring and dull. There was literally a story called the rules of tennis. I would love this app if I didn’t have to pay for most of the things I should get for free. I do not recommend this app if you are not willing to pay for the content. This app was more trouble that it was worth.,calm,571800810,
False,"5 Stars, over and over again!",Mr. C.Hurskii,2021-04-16 08:43:06,5,"I am extremely lucky that I can take advantage of this FREE 7-Day Premium Trial, offered by Calm from the Apple App Store. I just downloaded it and already can’t wait to see all I’ve accomplished at the end of the trial. I am confident that I will be continuing my journey of Self happiness, better sleeping, reducing my anxiety and Etc. If your able and willing  to try the App, I promise you will not regret this experience. I used to be the biggest doubter and now I have become the biggest believer!",calm,571800810,
False,A life changer,DanielleReid,2021-01-23 04:24:35,5,"This is definitely the best app on the market and even with the free version it is extremely helpful. I have recommended this app to all of my friends and family as well as Facebook groups I’m in to help people who struggle with mental health or just struggling with stress. I used this app to help me navigate my emotions and heal through my divorce. I went from struggling with depression to being able to let go and heal through medication.
I love that you have options of who you prefer to speak on a lot of the medications.
I prefer the female voices myself.

The app is so easy to navigate through and has different categories for what you need. I love the sleep category and use this for my kids as well!
I’ve used this app for them since they were 18 months and 3 years old. 

I struggled with sleep before this app.., now I’m able to find inner pease.",calm,571800810,
False,It was better,Coment08,2021-02-06 14:29:51,3,"For a while, me and my family loved this app. It was great for sleep and stress and there were a lot of options. 
But then Calm decided to what all apps just CANT RESIST.
Welcome to Calm Premium.
Now there aren't hardly any options at all. All the sound loops are locked without premium except for one. It gives you about 1 meditation per category and that’s it. I liked this app so much better before. Now the only way to make it worth it is to pay $15 a month. And all of the things that are locked always come up in your recommended. I am EXTREMELY DISAPPOINTED. I would not recommend this app to my worst enemy.",calm,571800810,
False,Centered,JavaBear,2021-03-11 19:34:16,5,"Calm helps me stay centered. I have learned to let emotions go and not get caught up in thoughts. Recently I was getting angry and developing rage with waiting for a customer service agent to answer the phone to address an issue I thought I had resolved the previous week. I was able to recognize and dismiss this inappropriate response and not get caught up in angry thoughts. By the time the agent answered, I had calmed down and could focus on resolving the issue. I think using Calm for a year taught me to do that. Thank you.",calm,571800810,
False,Nice touch to modern reality.,michael j j,2021-01-17 14:33:55,5,"People have lost there minds and way and this is a great start to reconnect to yourself. Easy not complicated. Only recommendation is for people like my wife, there needs to be a baby step real short meditations to walk a person to what there really trying to find. It’s just that some people just focus  on time so shorter till there capacity is longer. Thats my only complaint. Also food suggestions like  Indian theravedics or basic Buddhist diets . It be nice touch for morning start.",calm,571800810,
False,Healing,Chocololitta,2021-01-08 11:04:53,5,"I can’t praise this app enough. The 10 min Daily Calm is part of my morning routine and sets me up for a better day.  It centers me, grounds me, calms me.  It helps me become more focused throughout my day.  My thoughts are less scattered. Tamara Levitt’s voice is soothing. The stories and lessons she teaches are life-giving. I’ve had to manage anxiety and depression my entire life.  Incorporating this 10 min routine each morning for the past year, along with other treatments, has been quite healing. Thanks to the entire Calm team.",calm,571800810,
False,Time Away,Poppy Barr,2021-03-18 13:02:04,5,"I apologize for the dissertation but I needed to share...
I’ve slowly wandered away from my Daily Calm sessions over the last 18 months or so.  When I read the daily inspiration this morning I decided to invest the 10 minutes.   All I can say is I’m grateful I’m a lifetime member. The universe called me today. I’ve heard and read theories about worry and anxiety a thousand times.  However, this morning’s Daily Calm on reflecting on your worry and the onset anxiety hit a cord in my sole.  Thank you Tamara and entire Calm Team!",calm,571800810,
False,Life Changing,rfhoffman,2021-01-13 11:42:28,5,Love this app! I have been using it for 2.5 years now and it has helped me to be consistent in my meditation practice. I look forward to to the time to myself each morning and I love the little “gold nugget” of wisdom the Tamara leaves with each listener at the end of each session that gives me a helpful concept to consider throughout my day. And the additional Spark sessions are interesting and helpful short listening segments and the masterclasses are enlightening as well! Get this app!!,calm,571800810,
False,Can’t use it anymore.,Er-Budd,2021-02-21 02:58:56,2,"I’ve used this app for a little over a year and love it. Love the sleep stories, check ins, and the meditations. But sadly, I (and a bunch of other people too apparently) can’t use it anymore because I’ve just been stuck on the take a deep breath screen for weeks now. I thought they would fix it, but I guess not. I would cancel my subscription but it just renewed and I’ve already paid for the year, so if at some point between now and the end of the year the fix it. I will happily revise this review because it is a great app but since I’ve already paid for an entire year I would like to be able to use it.",calm,571800810,
False,New Review,Heather B- Connecticut,2021-05-18 02:58:02,5,"I previously reviewed this app stating that I love it and it’s helpful. I still feel that it is, however I’ve been pulling away from it because the content that updates isn’t something I’d use or use to help me fall asleep. The stories are great, and the Daily Calm topics are helpful if you need them. But what I need is to sleep. PLEASE add more sleeping music, not soundscapes, not stories. PLEASE add music that’s going to repeat. My renewal will be approaching soon. I’m not sure if I want to renew for another year...",calm,571800810,
False,Great App/Invest in your wellness,Hehdhdbr,2021-04-23 07:08:50,5,"This is a great app with great content that will really help you become a better version of yourself if you truly intentional invest. I see so many complaints about a lot of the content not being free but with all the stuff people waste their money on that doesn’t help better themselves, this is an investment. Great and more than enough free content if that’s what you prefer but i have the lifetime subscription and it’s well worth the little over 5$ a month.",calm,571800810,
False,Can’t stand the voice,woiufpovzcn,2021-05-14 09:18:07,1,"I just re-checked this app after a couple years away, and there are some amazing updates that I absolutely love. 

However unfortunately 95% of the meditations are STILL only one person Tamara, who has a grating voice with an affected “vocal fry“. I don’t understand why the app still doesn’t offer various different voices, they say she is their “head of mindfulness“ but her a voice is like nails on a chalkboard.

Only 3 meditations have a male alternative Jeff and his voice is great, very listenable and soothing, but this isn’t enough content to make me pay. 

I’m also surprised that I still can’t search by length of meditation, for example today I want to do a 20 minute meditation and there’s no way to search for that. 
 
Really disappointed as (unlike many whining angry reviewers) I am ready and happy to pay $70 for a meditation app, and I wish it could be this one. I think having one person do all of the meditation is a mistake. Offer more options. We’re not all going to be able to stand listening to a weirdly affected way of speaking.",calm,571800810,
False,Bring back “Scenes” with the newer version!,Ninabean33,2021-05-13 05:38:48,3,"I have the free app, an older version and I absolutely love the scenes option. There are a few that I use for meditation. However, on my newest device, I have downloaded calm in order to access scenes. Sadly, it is no longer an option. :( The 7 day meditation is also no longer free. Bummer. I have considered purchasing the yearly however, without the scenes, I cannot. I honestly don’t need rain sounds. I love the grounding sounds with the scenes option... still a great app for some people. I refuse to use the latest version as it no longer contains scenes.",calm,571800810,
False,Must have.,NaikDhyey,2021-04-07 13:25:03,5,"This app is amazingly useful. I read about it and always wanted to try but the price was holding me back! I tried the free trial version and enjoyed it fully. Great help for beginners. There are stories, different meditation modes etc. that helps you calm. I finally purchased it as promo from one of my credit card and I am loving it. I started using when I needed extremely. As I used it I realized this must be use on daily basis. Anyone who wants to calm and meditate must try this.",calm,571800810,
False,Not what I expected,shayyylen,2021-02-03 09:22:48,3,"In theory this app sounds like a great idea. This app was not what I expected nor what I have seen advertised. I have been on the 7 day trial and have been using it before bed to help me sleep. I like that you have the ability to set sleep timers for the soundscapes and meditation, however I tried multiple sounds and most of them stopped within 10 mins on their own (even though I had a timer set for an hour, 1.5 hours). So getting pulled out of relaxation just as you’re starting to fall asleep is a bit jarring. I definitely won’t be spending $80 on this app.",calm,571800810,
False,Excellent!,okayBomber,2021-06-21 23:02:01,5,"I love the daily check-in especially since it allows you to let all of your emotions flow freely and it's private so only you can see it. I like the emojis that can represent moods, but please add more like ""Passionate"", ""Powerful"", and ""Scared"". The stories are mostly premium, but you can get by with what you have alone! Please add the daily check-in to ads because I think people will want to let their emotions free by writing down what they  think. Thank you! 100% recommend!",calm,571800810,
False,Lifetime Member,Anne G.,2021-05-28 02:08:47,5,"I took the first opportunity when there was a discounted offer, to purchase a lifetime subscription. This app has literally kept me afloat during this pandemic. I have suffered from chronic insomnia and anxiety and my mental health has benefited SO much from the check-in meditations and body scans, especially at bedtime. The sleep stories are great. I fall asleep every single night to softly falling rain and Tamara reminding me to focus on my breath and not my worries. This app has really been a lifesaver for me. Tamara is a national treasure!",calm,571800810,
False,Playlist NEEDED for Sleep Stories !!!,Cocoleanz,2021-06-02 04:52:48,5,"Use Calm daily. Sleep stories help me sleep and soundscapes are great for concentration for work or relaxation.  

Create Sleep Stories Playlist please, please, please! This way you can listen to multiple stories in a row without having to manually select it. Restarting the story every time I wake up so the story doesn’t end really is disrupting. 

For very light sleepers that wake up at any change in sound, continuous play of sleep stories would be helpful.",calm,571800810,
False,AWSOM I LOVE IT SO MUCH,Notlikingthisonebit,2021-05-19 13:13:30,5,I am subscribed because i just really wanted to try the other ones and it works so good there is so much other stuff then just sleep…. During the day i do some breathing exercises and listen to the music of there and when im having a hard time trying to sleep i just pick a story put it under my pillow and im asleep in 2 min…. When you play the music you can't put a sleep timer and set for however long you want. I usually put mine for 3 hours,calm,571800810,
False,Technically outstanding.  Content is meh.,Nelsonmnh,2021-04-16 19:44:33,3,"The application design is good. The app works nearly flawlessly. However the service is expensive, and most of the content is blah at best, such as a person in a soothing voice telling you how to relieve anxiety with suggestions you could get from a google search. Some of the content is good, such as the music selection but overall you could probably do better elsewhere. I joined through a special offer through my AmEx card. I cancelled the 1/2 price auto renewal since I find I am not using it anywhere near enough to justify the expense.",calm,571800810,
False,App randomly opens with no prompting,TCF&E,2021-02-15 23:44:58,2,"This is my third year with a premium subscription to “calm”. I have really enjoyed it and recommended it over and over again. 
Lately, and when I say lately I mean for at least a month, it has been opening at completely random times. I can be talking on the phone and the Wizard of Oz pops up. I can have my phone sitting on the console with a podcast on and all of a sudden  Calm is playing.
I have deleted the app and reinstalled it. That does nothing. Just now on the phone with a client a meditation began. 

I’m not sure what’s happening but it’s not pretty! Ready to go to the social media route and shout to the masses!",calm,571800810,
False,Great app for meditation and sleep,🐝🐶,2021-05-27 13:20:18,5,"Great app with lots of offerings. I haven’t been disappointed by any of my selections in the year + I have been using it. Regular, daily updates keep things fresh, but the favorites are always there. Whether I’m waking up with the Dailly Calm, putting my son down for a nap with Thomas or just putting on some ambiance to help me work, I use this app multiple times a day. There are few things I truly use every day on my phone. This is one of them.",calm,571800810,
False,Amazing,anwanous,2021-01-19 14:20:02,5,"I’ve had this app for a little over two years, and the yearly subscription you pay for this app is definitely worth it! They have sleep music, for all kinds, sleep meditation, and all sorts of different kinds of sub categories you can chose from for your guided meditations. 

I never meditated before this app, but this is a really good starter app if you’ve never meditated before, it was really easy for me to start this up. Wonderful app, and love the way it’s laid out!",calm,571800810,
False,Random music playing from Calm app???,Rebecca Withey,2021-03-10 05:25:59,2,I have tried to use this app and it kept shutting down only a second after I open it.  I deleted it for a while and then reinstalled it a month or so later and it worked fine until the meditation music let randomly playing in the background without prompting or even the app being open. The only way I could stop it was to turn off the phone. I eventually deleted the app as it kept going off during my zoom calls. Seriously please figure out what is going on so I can start using it again. I have another meditation app I can use in the meantime.,calm,571800810,
False,App issues,Lotus Chick,2021-02-20 16:16:48,4,"First let me say that I love, love , love this app.  I have had problems sleeping and this app is awesome.  It puts me to sleep quickly.  HOWEVER, the recent constant crashing and restarting of the app is starting to just plain aggravate me before I go sleep. It will crash on me 4 or 5 times a night. This started recently. Any ideas on how to fix? I have deleted the app and downloaded it again. Still having same problems. I love this app and I am seriously bummed that I pay for it and it is not working correctly.",calm,571800810,
False,Very well made & liked,Maegz07,2021-01-18 14:01:19,5,"My 13 year old son & I used the free features to meditate & calm down for years. He loves this app. My husband uses it to help him fall asleep. I loved this app so much I bought a subscription a couple of years ago. I have regularly used the app, since, and have recently purchased the lifetime subscription. I appreciate it for it's wide selection of free options and the apps ability to utilize multiple senses to support mindfulness practice. It is worth it! 🥰",calm,571800810,
False,Can’t wait for new programs *not* narrated by Tamara,Alpha.c,2021-01-17 21:38:18,2,"I bought the lifetime version of the app after discovering their 30-day program on how to meditate with Jeff. It’s a fantastic program! I highly recommend it!
Only then did I realize that 90% of the other programs are narrated by Tamara, whose smiling while talking makes it impossible (for me) to listen to. She comes across as phony.  I know, I know, meditating should enable me to ignore this, but I don’t know yet how to do it, and learning from Tamara is just not happening. 
Please, Calm, continue developing your offering, and get other narrators because right now your value proposition is much lower than your competitors’.",calm,571800810,
False,Amazing!,yyghuiiu,2021-04-23 00:57:29,5,"I'm asleep in minutes! Meditations are great! Reliefs anxiety! Best app!
This app really helps me fall asleep! I recommend 100%! 
One thing though! The app is a little slow, which is fine, maybe it's just my iPad but if you know how to, please fix this! 

Ok this app is amazing! Sleep stories ALWAYS make me fall asleep! I have tried other apps, but this app is the one that gets me to fall asleep. I mainly do the sleep stories, but I've tried the mediation too and there great too! I love your music! I also love the daily check in! Best app ever!

Updated feedback:
I just thought of something, I don't know if you have this, but if you don't could you add the option to make playlists of your favorite calm stories, music, and meditations. You could have playlists of your favorite music that makes you fall asleep!",calm,571800810,
False,Premium membership required,Luby123456789,2021-01-06 06:18:02,2,"Cool in theory. Saw an ad on Instagram so downloaded the app excited to try it out. Oh wait, literally everything on here is locked and requires the premium membership. 2 sleep stories are free, absolutely none of the music is free, and you can do a few of the mediations. Everything else is locked. Another reviewer said they went online to see what was free and there’s “tons of content,” but I haven’t found any available. There was a momentary glitch that made it seem like a lot of the music was free, but when I went back there, all the ones I had access to a minute prior were now locked.",calm,571800810,
False,Wonderful Meditation Teachers,Study4ever,2021-06-10 12:49:56,5,"I have been using the Calm app for more than five years. Teaching, masterclasses, music, bedtime sleep stories, and focused meditations have helped me through the years and has become a part of my morning daily ritual. The Daily Trip with Jeff Warren has been a balm in many ways to help me grow through lifes challenges. The app is well organized and it is easy to access all the different choices. Highly recommend this app.",calm,571800810,
False,I usually don’t write reviews,dc684,2021-05-11 16:31:16,5,"But I can assuredly say that because of this app my life has markedly improved in sleep, motivation, focus, and happiness. Been using for a week. 
I love the utility and variability of the kinds of features for meditating, sleeping, lowering anxiety, etc. The stories are excellent with lovely voices and takes. Cillian Murphy on a train in Ireland. Tamika Brown in an apple orchard. The ability to sleep  the phone while using the app is probably it’s best feature. 
5 out of 5 (so far)",calm,571800810,
False,Calm,Ocean eyes☺️,2021-06-03 05:24:34,4,"My experience with calm has been amazing. It’s great for people like insomniacs and students with busy lives and nights filled with stress and worry. It has helped me a night owl to want to go to sleep and even sleep better!! I love calm but the one thing I really wish was better is the voices and music, there all amazing but sometimes to loud! so loud that I can’t get it to a point where it’s just right maybe I just have sensitive ears? Over all calm is a great experience and you should definitely give it a Try.🤗☺️👍👍❤️♥️❤️♥️❤️❤️♥️🧸",calm,571800810,
False,The Best App EVA!,ThePerfectReviews,2021-03-31 18:37:54,5,"Dear People Who are interested,
This app is crazy awesome! It's so calming. I listen to books, and listen to sessions (some are free), and my favorite mood journal! It's beautiful books like 'Floating With The Florida Manatees' and 'Luna's Lullaby' and much more. I love doing daily sessions and being able to show my friends how much it does. It changes my heart and makes me feel confident. When I feel weak and scared I just go on calm and start some sessions and listen to some nice books. 
Sincerely,
SmartReviews",calm,571800810,
False,Best Sleep Medicine Yet!,MEMA3Es,2021-03-11 12:16:56,5,"I have been a poor sleeper forever. I have had trouble falling asleep and staying asleep for decades.  After just two nights at the trial in this app, I have fallen asleep in less than 10 minutes of just the body check preview!!!   I am so impressed and extremely thankful for this app. My healthcare provider recommended this and I was skeptical. I’m a believer now. This is a true blessing. I can’t wait to put my EarPods in tonight and shut out the world.",calm,571800810,
False,A lifesaver,skilor1234,2021-02-17 14:33:30,5,"I’ve only been using this app for a week and the difference is noticeable from day one! I knew I needed to do something when I noticed more anxiety & poor quality of sleep particularly these past 2 months.  The first day I did a guided meditation I slept like a baby, like a deep sleep and woke up rested.  The morning practice also helps me start the day in the right mood, with the right perspective.  I would give it a 6 star rating if there was one! ☺️",calm,571800810,
False,Exceptional,mjrganov,2021-02-01 15:04:17,5,"This app has help to calm my lambic system several times. Whenever I have anxiety, feel sad, or just looking for a moment for myself this app helps me to come back to balance. 

Remember balance... it is not perfection, it is more the fact you are conscious about your feelings and look for an answer of why you feel them. Let them come with compaction and from there, start going through them to reach peacefulness.",calm,571800810,
False,"Great app, please mix up the narrators!",Corinne McKay,2021-03-11 20:31:14,4,"I started meditating to preserve a shred of sanity in the pandemic. I purchased Calm Premium and am really happy with it; I love the daily and special meditations, the reminders, the music options, really just a fantastic program for anyone who wants to become less reactive and more accepting.
My only suggestion is to mix up the narrators. Tamara Levitt does an excellent job, but at a certain point it’s like a radio station with one host. I wouldn’t change anything about her, but I’d love some other options.",calm,571800810,
False,Jeff Warren is a game changer for meditation,vjo8,2021-06-12 15:32:36,5,"His How to Meditate & The Daily Trip are completely different than traditional approaches to meditation.  He makes it easy, relatable and most importantly, he keeps it real. Everyone can meditate and make it work and make a difference in their own lives.  His meditations are soul food for mental health.I also find the sleep stories helpful when I’m having trouble getting to sleep.  They work for me.  Completely worth the yearly fee.",calm,571800810,
False,Awesome for Everyone!,sandman288,2021-06-07 18:29:14,5,"I’ve tried many of the meditation apps and Calm is definitely my favorite! Super easy to use and calming interface. They have a great variety of meditations for different moods and settings, which I have found incredibly valuable. I love the “Daily Calm/Trip” series. Great 10 minute daily meditations with a different focus everyday, I always learn something new! I would definitely recommend this app for anyone interested in meditation.",calm,571800810,
False,Single purchases?,Roshy266,2021-06-10 05:19:52,4,"Honestly, it's an amazing app and I adore it but can't afford to go premium at the moment. When I did have it, the app did wonders for my mental help and I'd eagerly recommend it to everyone. The only thing I'd suggest to the developers is to perhaps allow people to buy a single story or meditation. I have 2 favorite stories that would put me right to sleep every night and would love to be able to just have those rather than paying monthly for every available thing.",calm,571800810,
False,Works to improve insomnia,JStarr asdfghjkl,2021-03-14 12:47:10,5,"I haven’t given every feature a try, but the sleep options are wonderful. If I wake up, which previously wold have kept me up for hours, I refrain from reading news or social media and instead go to this app. It’s a game changer. I am amazed at how quickly I can fall back to sleep. Note that I have small children that wake me up frequently and this will work multiple times in one night.",calm,571800810,
False,Used to like it,TheSpring14,2021-05-04 04:00:19,3,"Like other users I used to enjoy this app.  It is used as part of a program for my work place benefits.  We can use the app to get points but now this one, along with Headspace, (these are the only ones that work with my benefits) charge for almost all of the meditations.  The cost of this app compared to the points I get for my insurance make it not worth it to pay for.  I’m really disappointed as it was nice to use for some quiet calm time and especially for sleep.  Maybe if it was cheaper it would be more worth my while.  🤷🏼‍♀️",calm,571800810,
False,"Love the app, but I have one suggestion",kcbstuff,2021-04-06 02:56:01,3,"I use this app every night, I do a mediation
 and listen to a sleep story which puts me to sleep every time. It would be an even better experience if I could filter/sort the sleep stories by length, by narrator,  if they are new, etc. Sometimes if I’m feeling restless I want the longest sleep story possible. Keep up the good work, Tamara and crew!

Updating my review to beg again for a way to filter sleep stories. Really don’t care for the UX because it’s hard to tell what’s new. Let me sort/filter by how new sleep story is and how long they are.",calm,571800810,
False,Hooked,UXLocale,2021-01-24 04:55:11,5,"I went from closing the pop up for a good year to trying the ap. I wish I had done it sooner. I am a chef/owner of restaurant in the time of Covid. Sleep and mindfulness went away in March of 2020. In the two short weeks that I have been using Calm I have slept for more than 6 hours each night, and woke feeling rested. I love the meditations, and haven’t been able to get through one story with out dozing off. Surrender to Calm. You will not regret it.",calm,571800810,
False,Life changing,judithbarks,2021-01-08 19:06:40,5,"This program is wonderful. I’ve been plagued with sleep problems my entire life and this program has helped so much. I use it almost daily for its sleep content and have recently started the stress program and meditation exercises. It is such a help with my sleep. 
I now have a life membership and have no regrets. I began with the free program, which gives you enough to sample the program, then moved up to membership.",calm,571800810,
False,State of Relaxation,JB441,2021-01-02 12:25:56,5,"After using the Calm app for for four months, my mind senses when I need to relax and my body responds. My should relax, my mind gets quiet, and I automatically concentrate on my breath. 

I feel myself desiring to focus only on the present instead of dwelling on the past or trying to figure out the future. 

Love the variety of ways that I can meditate and the messages that available.  The reminders are very helpful throughout the day.",calm,571800810,
False,Hope to finally hear a sleep story...,hannerhin,2021-05-29 05:26:42,5,"But I seem never to do that. Here's the thing: if I go to bed realizing I won't get enough sleep, I tend to lie there and stew over work stuff. When I launch a sleep story, it removes all the responsibility of work. It's like a real bedtime story, and you don't MEAN to fall asleep, of course.
I have been trying to listen to a description of a great library for at least 3 nights now. I can't do it, no matter how much I try.",calm,571800810,
False,It a rip off you have to pay!!!!!!!,Best Reviewer99,2021-05-31 07:02:48,1,First off why make an app free when you download it and then spam me with 30 month trial only 7.99 a month. App makers like this are scammers only trynna make money and get you to download. It’s impossible to find a actually free app that doesn’t spam you to pay money. I am going to tell all of my friends to give this app a 1 star hence all you want is my money. Btw I would feel less cheated if you had to pay off the bat instead of being a free app and realing me in then making me create an email account then answer 20 questions to just be asked pay a monthly subcrition........... ridiculous :((((((((((,calm,571800810,
False,It’s Better,Penelope348,2021-03-04 14:24:25,5,"I previously wrote a review about how Calm kept glitching out. I have a new phone, and that might contribute to it. They also might of fixed it. But, having the subscription - even not having it - the amount of content that is available to you is crazy. Every DAY there is something new and I am never bored with the app. They also have mediations and sleep stories narrated by a variety of celebrities. So overall, I love Calm.",calm,571800810,
False,Saved my life,Piercings by AJ,2021-06-13 15:48:29,5,"I don’t think I’ve ever written a review for an app before but it’s been a year since I downloaded Calm and it’s legitimately changed my life! Like a lot of people, I was in a pretty bad head space during quarantine 2020, decided to give meditation and this app a chance and between the daily Calms, the specific topic meditations, and the calming music options, I use this app every single day! Well worth the price if you can afford it!",calm,571800810,
False,"Great meditation app, unfortunate voice",hgreenbaum,2021-06-25 06:30:50,4,"It's a great app with really helpful guided meditations. It's helped me a lot. However, my one issue with it is that almost all the meditations are voices by Tamara Levitt, and while I'm sure she's a wonderful person and does a great job writing the meditations, I honestly cannot stand her voice. It's so nasally. I pretty much only listen to the meditations that she doesn't do, which eliminates a lot of them. If they had a second voice option for every meditation, I'd 100% give the app five stars.",calm,571800810,
False,My favorite meditation app,kcarlson12,2021-05-12 14:07:33,5,"Calm is honestly amazing and has helped me through many hard days.  The daily meditations are always great and only 10-12 minutes so you can fit them into your day, and there are cool journaling exercises and a mood check-in so you can do some self-reflection after the meditation.  Highly recommend to anyone who suffers from anxiety, depression, or just wants to get more into meditation at a beginner level.",calm,571800810,
False,It’s missing one big thing,Carol C,2021-04-13 03:40:56,4,"The music, stories and meditations on this app are great. But it’s missing one huge feature IMO and that’s a sound fade with the timer. If you’re trying to gently doze off to sleep the sudden cutting off of music or a story is jarring. Ever woken someone up by turning off the tv who had fallen asleep watching? Yea same. The timer is helpful but I either turn it off myself before I fall asleep or it wakes me up when the timer is up. I’ve gone back to my old free app for white noise.",calm,571800810,
False,Too many locked items,BannanaStar2021,2021-04-10 13:36:25,3,"As someone who wants an accessible and easy way to meditate, listen to white or background noise, or just listen to sleep stories, Calm would be a great solution. I have actually downloaded this app once before, but I deleted it because there were too many locked items, meditations, and stories. Other than this significant issue, Calm is still great for if you just want to listen to background noise. I wish there were more things i have access to without having to pay so much.",calm,571800810,
False,Cannot open or delete,Masha_05_93,2021-02-18 08:16:17,1,"In the last version the app stopped opening (is stuck on the “take a deep breath” screen). I read the recommendation to delete and reinstall it and intended to do so, but accidentally instead of deleting it removed it from my iPhone — but kept in the cloud. No I can neither open nor delete the app. When I open it from the list of my apps in App Store, it is still frozen — but there is no longer an option to “remove” it. And in my iPhone settings there is no such option either. What shall I do? I still have a few months of paid premium account, and being unable to use it is very disappointing!",calm,571800810,"{'id': 21407280, 'body': 'So sorry for the trouble you\'ve experienced! Please try leaving the app open on the loading screen, as this should allow the app to fully load. Upon subsequent app launches, the app should then load normally without any delay on the ""take a deep breath"" screen. If you are experiencing issues on an older version of the iOS app, please update to the latest version, then follow the steps above if you experience any loading issues.', 'modified': '2021-03-02T20:37:19Z'}"
False,Really Good but wish there was more free options,sleeppppppppppp,2021-02-02 13:58:06,4,I’ve had the app for a few years. It works great and has wonderful sleep stories and guided meditation. I just wish that the app had a few more free pieces than it does (it has about 3-4 free sleep stories and essentially no meditation). The yearly subscription is a pretty steep price for $100 per year. Even their deals feel expensive and it’s hard to know when they’re running a sale on subscription cost. In all though the app is great.,calm,571800810,
