isEdited,date,title,rating,userName,review,app_name,app_id,developerResponse
False,2020-09-16 03:03:00,Who knew?,5,Etsyaddict,"Who knew listening to a relaxing bedtime story each night would (almost) cure my chronic insomnia??  I have tried the free versions of other sleep story apps and I ended up buying this one bc the price point was more affordable.  That being said I loooove this app, there are so many stories to choose from and new ones constantly being added.  I definitely do not regret paying for the yearly subscription!",slumber-fall-asleep-insomnia,1109543953,
False,2020-09-15 01:41:34,Great features!,5,123CoopMD,Chronic fall asleep but can’t stay asleep (after 4 hours I’m up again) but Slumber allows you to pick a story and then adjust the background music and about a dozen other sounds to your exact preferences. There’s also a repeat so you can repeat that same story up 2 times (you can also pick an infinite loop of the story or music). I have 3 different sleep story apps and 3 sleep tracking apps Slumber is among the top!,slumber-fall-asleep-insomnia,1109543953,
False,2020-03-14 12:46:27,Love this app.,5,almarble,"This is the only App that has ever worked for me. I have a terrible tune falling asleep, and the dream stories have me out usually in less than 5 minutes, I had tried everything short of medication, and nothing ever worked for me.  I bought the app after the free trial, then bought it for two of my kids who also have trouble falling asleep. It works for the middle of the night wake up as well.",slumber-fall-asleep-insomnia,1109543953,
False,2021-04-19 03:19:45,4 years,5,Gugka,"I started listening 3 or 4 years ago after having Difficulty sleeping due to severe anxiety. I’ve kept buying it every year after that for the entertaining stories and customization options that lull me to sleep. I often recommend it to my patients for the meditations to help with sleep, stress reduction, relieve anxiety, even self affirmations. It’s a good product that seems to continue getting better.",slumber-fall-asleep-insomnia,1109543953,
False,2021-04-16 04:24:56,Love Slumber App!,5,KFsleep,"Lots of calming background music and sounds to aid in getting to sleep, as well as good narrators to tell a good story or educate me about an historical event or person.  I also appreciate the numerous relaxation and meditation techniques instructions. Just a great place that I can count on to help me focus on relaxing and escaping to a peaceful place in my mind whether I’m at home or traveling on a plane and staying in hotels on the other side of the country.  Well worth the price :).",slumber-fall-asleep-insomnia,1109543953,
False,2020-05-25 08:31:48,Changed my life!,5,BeeMonet,"Positive: 
This app literally changed my life. I used to be the person who laid in bed for hours struggling to fall asleep. When I learned about this app I was very skeptical. After listening to the free episodes for about a week I decided to purchase the full library. It was a great decision. I fall asleep under 20 minutes almost every time. I bought an under the pillow speaker and it works great. I highly recommend you give this app a try. You have nothing to lose. 

Negative:
 The only criticism is that the “sleep streak” feature doesn’t work. It’s horrible. Couldn’t be more inaccurate. 

Desired improvement:
Better sleep stats would be great. Eg. How many times you’ve listened to an episode. Dates and times of previous sessions.",slumber-fall-asleep-insomnia,1109543953,
False,2020-05-15 10:49:17,Awesome! Pain and Insomnia Relief!!!,5,beachmon4,"Best rest and distraction from pain I’ve found in 2018.  I can’t say it strongly enough! Awesome!!! I suffer fibromyalgia with pain ranging a 6-9 daily and anxiety which comes from pain.  This app is giving me hope even though I suffer these debilitating conditions.  Please recommend to friends and people you love.  My family is so happy I’ve found this fabulous support system called SLUMBER.
Thank you for creating this app!  Debi in Florida",slumber-fall-asleep-insomnia,1109543953,
False,2020-01-21 01:44:35,Works well,5,Kattileen,"Really enjoy this app. I do prefer certain narrators, though. (Some voices are actually irritating to me.) My favorites; Abbe Opher is the best with her inflection when reading and most comforting voice, TK Kellman , Thomas Jones and Simon are definitely excellent. I wish there were more stories, as I use them every night.
Often do not hear the end of the story so, I do play them over and over again! That is the best proof that the app works!",slumber-fall-asleep-insomnia,1109543953,
False,2020-12-07 13:31:48,Helps fall asleep,5,heck you i dont know,I like this app because it helps me fall asleep faster I use it every night even when it’s not a school night I do think that you should add more things for people who can’t be premium because some people can’t and it’s not fair for people who can’t because the people who can get a lot of things and the people who can’t get barely anything but other than that I love it!!!,slumber-fall-asleep-insomnia,1109543953,
False,2021-04-06 09:32:50,Slumber is almost perfect!,4,pgaayrtvoenr18,"Slumber is an amazing app and the stories put me to sleep almost instantly. You can my background noises and those help a lot too. The only reason it’s not five star is because I can only do three or four stories because I must pay for the others. I understand that’s their way of getting money, but I just wish we had another story or two that was free. I recommend slumber! It’s very good at putting you to sleep fast and peacefully.",slumber-fall-asleep-insomnia,1109543953,"{'id': 22133072, 'body': ""Hi pgaayrtvoenr18, thank you for your honest feedback. We currently release two new tracks for sleep every week. Most of them are stories, but we also release soundscapes and meditations as well. Please don't hesitate to reach us at support@slumber.fnm for any questions or suggestions you may have. Cheers! "", 'modified': '2021-04-08T19:37:55Z'}"
False,2020-12-27 22:33:17,Slumber is great!,5,SlumberFan,"I truly love this app!  Since starting to use Slumber, I look forward to going to sleep.  I find it very relaxing, and the stories are interesting.  I usually do not make it to the end of the stories, but that has been just fine.  At one time, I used medication to help me go to sleep, not any more.  Slumber has truly been a true asset for me.  All I can say is, try it and see how it can help you get to sleep!",slumber-fall-asleep-insomnia,1109543953,
False,2020-04-21 05:31:08,The loveliest sounds to relax to,5,helokty,I think I’ve used this app almost every night for at least a year now. I try to stay awake when I’m in bed just to slowly listen to a little more of a story each night. I have anxiety and it’s helped me feel relaxed not only when falling asleep but other time throughout the day as needed. I highly recommend to anyone looking to put their mind and body at ease! 😊,slumber-fall-asleep-insomnia,1109543953,
False,2021-02-25 14:09:30,Sleeping like a baby,4,Sophie Milana,"Ever since I got Slumber (May 2020) I have been listening to their meditations every day. I especially love the one titled 
“Clouds at Sunset”. I always had trouble sleeping before, but now I never have to worry. The only thing I don’t like is that I have to pay for the other meditations, and it’s not such a big problem but I personally think that all the meditations should be free. So if you are a person who can’t fall asleep at night, I suggest to you to get Slumber.",slumber-fall-asleep-insomnia,1109543953,
False,2020-02-01 01:05:14,Love this app!,4,Sirk7778,I listen to this app almost every night. My husband snores so I got me some sleep ear buds. I prefer this app to the other ones because I can hear stories along with different sounds. The sounds and music throughout the night help drown out the snoring beside me. I also like the meditations. I wish there were a few more that went over 40 minutes. I also wish some of the stories didn’t have the French whisperer guy. That ones a bit creepy.,slumber-fall-asleep-insomnia,1109543953,
False,2020-10-27 02:15:01,Much better than “Calm”,5,Scarstioney,"I LOVE this app so much. I don’t have insomnia, but I still use the soothing sounds and stories to go to sleep every single night. I recently downloaded the app “calm” and it’s just not worth it because almost everything you have to pay a subscription for. This though, MUCH better. There are actually free options, and they’re good ones too. 5 stars for this app.",slumber-fall-asleep-insomnia,1109543953,
False,2020-10-25 09:45:07,Slumber,1,Nilvia like Sylvia,"I found it almost frightening, I know everyone else thought it was very relaxing and beautiful but , I kept thinking “yikes “ here I am all alone in the middle of the nite, all alone, how do I know who is hiding behind the big old tree, it made me feel very creepy, to tell the truth, maybe, it’s because I am not a country girl... No question it was very beautiful but it also had a creepy side to it, and that’s the side it brought out in me....not very relaxing for me... I did not feel sleepy, I felt in alert... I am going to give it one more night and if I feel the same , I will Not b interested in buying this product, Thanks but no thanks, Nilvia Ruggiero",slumber-fall-asleep-insomnia,1109543953,"{'id': 18790198, 'body': 'Hi Nilvia,\n\nI\'m so sorry to hear the story with the tree made you frightened.  Have you had a chance to listen to any of the other stories since then?  I recommend you check out the ""Kids"" section the ""Soundscapes"" section of the app.  Some of the ""Kids"" stories work well for me so you don\'t have to be a kid to enjoy it.', 'modified': '2020-10-29T21:33:17Z'}"
False,2020-04-19 08:30:30,Great,4,SherieJames,This app is great; it really helps me to calm down and unwind when I need to. But also just a tip/heads up for new users: Do not listen to this is the dark (if you’re scared of that kind of thing) because I kid you not the sounds and background noises are too real and I thought someone was walking in my room. I actually got so scared because the first time I listened to some sounds it was like 2 am and it was not the most comforting thing to hear footsteps in a dark room.,slumber-fall-asleep-insomnia,1109543953,
False,2020-01-19 05:49:39,Wow!,5,sese reviews,"I have tried several different apps I have tried listening to music, reading books but nothing works for me, this is the first app that ever worked! My mom recommended it to me and I thought “it’s probably just one of those apps that don’t work again” then I got it and I tried it and now I’m asleep in minutes, thanks for all of these awesome stories! Ps. Could you add more free stories",slumber-fall-asleep-insomnia,1109543953,
False,2020-12-20 16:39:25,The BEST Sleep app EVER!,5,OwlLover175🦉🦉🦉,"I was looking around for sleep apps and then I came across Slumber! I tried it once and BOOM! I loved it! Even if you don’t have premium, there are still tons of meditations and stories to listen to! I fall asleep every night to slumber, and strangely, if you only listen to one story, you NEVER get tired of it! There are at least 30 stories or more you can listen to if you don’t have premium! SO GREAT!!",slumber-fall-asleep-insomnia,1109543953,
False,2020-06-03 05:05:26,Love this app!,5,Dimonah,"I love this app!! There is something for everyone: history, fiction, sci-fi, or even different environments without sound! I love how you can add background relaxing sounds to whatever you’re listening to. My personal favorite is the rain.

This app is worth every penny! I can’t make it to the end of any story though. I always fall asleep! 

I do wish you could search by narrator though.",slumber-fall-asleep-insomnia,1109543953,
False,2020-06-03 01:59:03,A disappointing decline,1,Marissa / NYC,"I’ve been using Slumber (paid subscription) for almost a year and up until recently I had only praise for this app. But honestly, what’s going on here lately? There’s rarely a new sleep meditation, the dream stories lately have become bizarre. I’ve been listening to the same 10 stories/ sleep meditations for months now and I’d like some new material. The sleep meditations are great I don’t know why you’re not releasing new ones weekly. Instead we get these weird story drones that are not at all relaxing or sleep inducing. I may have to go to the “other” app. Not happy about this.",slumber-fall-asleep-insomnia,1109543953,"{'id': 16340264, 'body': ""I'll forward your request for more sleep mediations to our content team."", 'modified': '2020-07-01T15:04:40Z'}"
False,2020-03-28 08:12:39,Lee finds sleep 😊,5,Irenelee23,"Have always had a hard time falling asleep all my life. Until I discovered Slumber I didn’t know a story being told by a soft soothing voice could relax me to sleep. Also enjoy learning about all the different places I had no idea even existed. I’m very happy with my choice, new stories are always being added.   Well it’s off to sleep for me see you in the morning.",slumber-fall-asleep-insomnia,1109543953,
False,2020-10-02 14:16:39,Does it’s job well!,5,SciFiShen,"This is the best sleep app I have used so far.  I say that having tried a multitude of apps out there.  Calm and relaxing voices, great stories, and I love the way the stories take their time getting you settled in.  The only hiccup I’ve run into is some stories will shut off when the screen goes dark.  I wish this would be fixed as they are great stories.",slumber-fall-asleep-insomnia,1109543953,
True,2021-06-06 18:55:10,Episode ratings,4,B-4-U Buy,Good app now. It was terrible for awhile. Lots of selection although for me the history is the best for putting me to sleep. I would however love to rate each episode or selection separately as they vary wildly. Some are great for kids others for history last vets or true meditations. In the setting there is a “rate episode” option but I can never find the ability to do so. Please develop more history options.,slumber-fall-asleep-insomnia,1109543953,"{'id': 14791575, 'body': 'Thanks for the suggestions.  For now I suggest you add the episodes you like to favorites so you can easily find them again via Profile - Favorites.', 'modified': '2020-04-20T17:00:47Z'}"
False,2020-06-08 02:07:48,Best story to sleep app,5,Elen70,"I’ve used this app for over two years. Reccommend highly. Great stories and soundscapes to fall asleep to, appreciate that they are always adding new ones while maintaining a big library of old favorites. Appreciate the music and customizability of background noise, and that it can be set so after the story ends, the soothing music continues through the night.",slumber-fall-asleep-insomnia,1109543953,
False,2021-01-25 13:21:50,Sleep Magic!,5,KristieM7!,I’m a mom of 5 & can have a difficult time falling asleep at night because of the constant to-do list or other thoughts & concerns running through my head once I’m lying in bed. Slumber has been a sleep miracle for me! The narrators’ voices and the adjustable sound effects are so soothing and effective that I’ve never made it to the end of one of the sleep meditations or stories! 😄,slumber-fall-asleep-insomnia,1109543953,
False,2021-05-20 11:47:53,Yes! Finally sleep!,5,ritaseggs,I had been so at my wits end not being able to fall asleep and I downloaded the free version of slumber and couldn’t wait to hand them my money bcuz it works like a charm! I have my favorite narrators and stories and I admit I have listened to a story during the day bcuz I wanted to know what happened in the ending!!! Good job you guys... for $4 a month I’m finally falling asleep!,slumber-fall-asleep-insomnia,1109543953,
False,2020-08-31 10:08:33,Pretty Good,4,The Red Death💀,"I like most of the stories. Unfortunately, I’m not thrilled with some of the narrators. I really wish the historical stories weren’t told by the French Whisperer. Too hard to understand and hear because he’s whispering in an accent the whole time. I wish that you didn’t have to pay for some of the better stories. I did pay the yearly subscription because it was definitely the cheapest option.",slumber-fall-asleep-insomnia,1109543953,
False,2020-07-10 05:18:01,Disappointed,1,Ashlica123,So when I first tried this app I would put it on right before bed to help me fall asleep and it did. It helped a ton. I fell asleep before the dream stories even got to half time. However recently they’ve locked like 80% of the stories and app unless you pay for it with a yearly subscription. I really loved listening to all of the different stories but I’m not going to pay for an app when there’s 10 more I could use that are free. Guess I just don’t see the point in charging for it years after the fact when people haven’t need a subscription till now.,slumber-fall-asleep-insomnia,1109543953,"{'id': 16567908, 'body': 'I’m glad to hear that the app has helped you to sleep so well for several years now.  The app has always charged for additional stories.  You must have inadvertently been on the premium plan this whole time.  We have salaries to pay to produce all the content and develop the app, so we can’t give it all away for free forever.', 'modified': '2020-07-12T16:04:28Z'}"
False,2020-09-15 01:24:00,Better than Relax Melodies,4,SOY BOY 5000,"I never write reviews. Ever. This app has a much better selection of sleep stories than Relax Melodies, and I prefer it to Calm as well, granted Calm is more geared towards other types of recordings than sleep stories per say. It would be 5 stars if the “background effects” continuation could be set to continue AFTER the story has repeated once or twice as opposed to only between stories. Amazing app otherwise.",slumber-fall-asleep-insomnia,1109543953,
False,2020-08-27 07:47:14,Life changer,5,Babaryan,"I have paid for the yearly subscription for two years now, and it is 100% worth it. I always struggle falling asleep, and staying asleep. Medications for sleep aid usually cause my RLS to flare up. Finding this app seriously changed the way I sleep. Even when I wake up in the middle of the night, slumber stories help my mind from wandering and put me back to sleep.",slumber-fall-asleep-insomnia,1109543953,
False,2020-09-10 00:50:12,Best sleep app,5,Barkerdad,"I have tried all of them before but Slumber is the best. The soundscapes are what I though was the best but after listening to a few stories, wow. Even knocks a hardcore insomniac like myself out. It’s also one of the least expensive sleep apps. I made some suggestions for a city soundscape and a urban rain soundscape but other than those it’s perfect!",slumber-fall-asleep-insomnia,1109543953,
False,2020-07-18 12:51:04,Most effective sleep tool I’ve ever tried!,5,4lanks,"Better than medication or exercise - helps distract your mind so you can fall asleep quickly, every time!  I’ve struggled with insomnia for years, and this is truly the best tool I’ve found - I look forward to listening to it every night, and I love that there are so many titles to choose from.",slumber-fall-asleep-insomnia,1109543953,
False,2020-09-02 21:05:27,Eh,2,tatianatooraw,"I enjoy the app but it’s a bit pricey for an app subscription. I buy it occasionally. Every time I do I make sure to cancel it right away so I’m not charged for another month. This most recent time, I did what I always do and canceled it right away. I always make it a point to do so. For some reason the app story/company is trying to charge me again and I can’t even update any apps. I only wanted one month subscription which I made sure to select and cancel right away. Very inconvenient and I won’t buy it again.",slumber-fall-asleep-insomnia,1109543953,
False,2020-02-20 19:16:54,Not built for insomnia,2,AndreaDUpontparker,This will help you only if your problem is falling asleep. If you have problems staying asleep or if you wake up at all in the night and need help going back to sleep this app can’t help you. The UI once you start a story assumes you don’t wake up again until morning so if you do wake up in the night you can’t just restart the content. Instead you are asked a series of questions and have to navigate all the way back through the app to restart content. Not helpful.,slumber-fall-asleep-insomnia,1109543953,"{'id': 13634920, 'body': ""Thanks for the suggestion.  I'll revisit the design and see how to make it easier to restart a story in the middle of the night."", 'modified': '2020-02-22T00:39:49Z'}"
False,2020-01-22 11:30:29,Perhaps... but overcharged,1,MicheleJahn,"Perhaps I would be a fan like the many others who seem to enjoy and appreciate this app.  However, before I’d really had the opportunity to try some of the features I was charged TWICE. Within 24 hours after these charges, I immediately responded asking for a refund.  I was denied.  Thinking this was an oversight, I sent the request for a refund two more times and was again denied. I was advised no refunds were given by this developer/company.  Unfortunately, that’s left such a bad taste in my mouth, I haven’t used the app.",slumber-fall-asleep-insomnia,1109543953,
False,2021-04-21 02:12:48,Annoying things about the app,4,f-18 master12,This is an amazing app and it helps me fall asleep with the free slumbers but I know this is how you make money and all but it is kind of annoying that there are not to much free slumbers this is fine but I would really love some new free slumbers they don’t have to be long or good just something a bit new. But other than that this app is beyond my expectations and a great way to fall asleep.,slumber-fall-asleep-insomnia,1109543953,"{'id': 22399148, 'body': 'Hi f-18 master12,\n\nThank you for sharing your thoughts about Slumber. We certainly appreciate this kind of feedback. We try to come up with new\xa0stories\xa0that others can try for free two times a week. Thanks so much for your patronage!', 'modified': '2021-04-22T13:41:36Z'}"
False,2020-12-17 13:11:12,Best Sleep Aid I’ve Found,5,kathy951,I signed up for the trial then paid for the subscription the very next day! Small cost for being able to sleep. Wonderful variety. Great options for personalizing. Responsive team. No bugs. Helps me fall asleep and get back to sleep after 20 years of insomnia. Couldn’t love it more. Use the sleep headphones!! They are like magic.,slumber-fall-asleep-insomnia,1109543953,
False,2021-04-23 01:37:46,Great app!!,5,Kelly-Green,"This app is great at helping me relax and fall asleep. I love the variety of modalities (sleep stories, meditations, soundscapes, etc.) as well as the variety of narrators available to choose from. They also continue to add to their library of great content. I love to keep exploring new selections while always being able to revisit old favorites. Thank you for Slumber!",slumber-fall-asleep-insomnia,1109543953,
False,2021-04-20 03:07:52,Outstanding!,5,Spacegal12345,Thank you for this wonderful aid for sleeping. I’ve listened every night for quite a few months and I’ve yet to finish listening to an episode because I always fall asleep before it is over. I particularly love the Story Drones. Makes me feel like a kid again listening to bedtime stories!  Keep up the great work and again THANK YOU!!,slumber-fall-asleep-insomnia,1109543953,
False,2020-07-20 13:13:04,Helps me to fall asleep quickly,5,digoidanyway,"I don’t have to use it all the time but when I do, this app is awesome.  I use the free app and pay nothing to listen to stories to help me fall asleep.  I have not used the white noise or other noise add ons.  Without paying I do not have access to all the app has to offer but for now, I am good with what I do have access to.",slumber-fall-asleep-insomnia,1109543953,
False,2020-04-18 08:35:27,This thing has helped me so much,5,beckadeath,"I bought this for sleep. But the soundscapes have gotten me through some of the toughest work days in my career and truly calms me when in need to focus. The stories put me to sleep like clockwork. I let my subscription expire, and figured i wouldn’t rebuy for cost reasons. I made it five days before I had to get it back.",slumber-fall-asleep-insomnia,1109543953,
False,2020-07-09 03:36:47,Really like it BUT...,4,Unproffesional,"I’ve used this app for a while and I really love it. It helps me sleep at night better than without the calm stories acting as background noises. But there’s a small suggestion. Maybe not have so many stories locked that you have to pay to listen to. Listening to the same story over and over again gets annoying. 
Still love the app though ❤️",slumber-fall-asleep-insomnia,1109543953,
False,2020-03-24 00:30:13,Fall asleep every single time,5,Britney army,"Every time I use slumber, and I have been using over a year, it puts me right to sleep. I love the variety, but my favorite is history. The French whisperer is my favorite narrator by far. I also love the sleep meditations! I love that you guys always add new content too. Well worth the money. Thanks for always giving me a great night sleep! 🌙",slumber-fall-asleep-insomnia,1109543953,
False,2020-03-13 14:54:27,❤️❤️❤️,5,HopeHamlin,Words cannot describe my affinity for this app! I have just used the free version for several months and it works like a charm. Anyone that have trouble going asleep should try it. There are enough free scenarios to use even if you never get the paid options. I have used this app over 500 times! Try it today! You will love it!,slumber-fall-asleep-insomnia,1109543953,
False,2020-11-09 02:41:18,Every night!,5,Aubdawwwg,"I use this app literally every night (and the occasional nap as well)! The Dream Stories are super relaxing and help me fall asleep quickly - the more I’ve listened, the faster they seem to work. I’ve honestly only been able to finish one or two in the 2 years that I’ve been using the app - I always fall asleep first!",slumber-fall-asleep-insomnia,1109543953,"{'id': 19022738, 'body': ""Hi Aubdawwwg! Thank you for the positive feedback. It is one of our main objectives to help people sleep better, and we're happy that you found our app useful. Thanks for using Slumber! \nLee"", 'modified': '2020-11-10T16:29:31Z'}"
False,2021-02-12 06:40:49,All my favorite sleep stories are now locked...,2,Mcpe203,"I went to put on one of my go to sleep stories and saw it was locked. I tried another, and that one was locked. What the heck? I’m not paying for the app just so I can have my favorite stories, and I don’t understand the point of rotating what stories are and aren’t free, especially the ones that were favorited. I loved this app, but this really puts a damper on it. Now I’m afraid to use any of the stories in case I enjoy them, and then get them taken away again",slumber-fall-asleep-insomnia,1109543953,"{'id': 21099456, 'body': ""Hi Mcpe203,\n\nI'm sorry to hear that you can't listen to some of the free stories anymore. We appreciate your honest feedback. We try not to remove free content very often. But when we do, we make sure to replace it with a story of the same narrator. We try to come up with new stories that others can try for free.\n\n\n"", 'modified': '2021-02-16T23:45:42Z'}"
False,2020-08-14 02:36:01,Love slumber but....,4,vanitylynn,I absolutely love slumber. I’ve been using this app every single night since I’ve downloaded it. I started out with the trial and after about three nights of getting a perfect sleep I upgraded. I’m super excited about the kids section now because I have a three-year-old son. I just wish the app was castable. So then I’d be able to play it in my sons room while he is going to bed.,slumber-fall-asleep-insomnia,1109543953,
False,2020-04-28 06:15:16,Please keep working on it!,2,dotonthespot,"Not so good
Too much competition. And really tough times to sleep. 
More variety, music, voices, I’m a 63 year old female sleeping next to a 71 year old. I love all music and most stories. At bedtime he likes music, sometimes stories.
I like anything that can distract me from  the days activies.  He falls asleep 2 hours before me but when I come to bed and change things it wakes him up so he wants me to put on something else. 
With the corona virus this is really the only thing we are working on!👍I know that’s good. Thanks, dh",slumber-fall-asleep-insomnia,1109543953,
False,2020-09-17 14:46:06,Slumber,5,Diana's Alli,"EXCELLENT is my satisfied take on this app. I’m a real insomniac, and have a terrible time falling asleep and staying that way. Between the assortment of grown-up stories, meditations, ’ fables, history, and fairy tales, you can choose a background noise, (sorted by author with a photo and bio), and an INCREDIBLE assortment, I must say that I genuinely look forward to my bedtime alarm gently luring me to my pillow each night!",slumber-fall-asleep-insomnia,1109543953,
True,2020-11-13 04:10:25,Apple Watch?,4,Kibach5,I love that new tracks are always being developed with a wide variety of listening voices. The biggest bummer is that this app doesn’t show up on my new Apple Watch6. I wish there was a button to help control the app on my Apple Watch when I wake up at night do I don’t have to become more fully awake to fumble for my phone to restart a track. Thanks for listening.,slumber-fall-asleep-insomnia,1109543953,"{'id': 18807058, 'body': ""Hi Kibach5,  Thanks for your suggestions on the ability to sort by male or female voices.  We'll look into adding this in the future.  In the mean time, you can go to the Library, by Narrator section and view all the narrators there.  Once you find your favorite male voices you can Favorite them.  I'll look into the Apple Watch bug for you."", 'modified': '2020-10-30T13:00:53Z'}"
False,2020-01-29 23:14:48,Amazing app!!!,5,Bluebonnet_34,"I love this app! You have many options for free that are AMAZING! I have tried other apps, but they don’t work nearly as well as slumber. With this app, you can have a very relaxing and calming experience. With other apps, you only get one or two free episodes/music, but with slumber, you get everything they have and more. Use this app!",slumber-fall-asleep-insomnia,1109543953,
False,2021-03-04 06:55:40,My favorites,5,JMarieH143333,"My favorite stores are the rainy day bakery and California by train 
And the very sleepy duckling my dog even falls into a deep sleep I would honestly download the app and I fall asleep to the stores every night the app helps me stop thinking about my grades for school it helps me stop falling asleep at 1:00 or 4:00 within ten minutes into the stores I fall asleep",slumber-fall-asleep-insomnia,1109543953,
False,2020-11-19 16:24:50,Fell right to sleep,5,Stormparx,"I was so surprised when I woke up the next morning to see that I had fallen asleep at 3 AM within the first five minutes of a 27 minute story. The next night, I tried it again, and once again, I was asleep within seven minutes of that same story. I’m hoping I never hear the end of that story. LOL. One of the best apps ever",slumber-fall-asleep-insomnia,1109543953,
False,2020-04-21 00:13:22,Sleep,5,Abby slayer,I love this app I used to have problems with sleeping so I would stay up very late but now I fall asleep in like five minutes I guess it feels even better because as a kid I never had the experience to have a song sung to you or have a book read to you before and I give this app a five star rating it’s so useful,slumber-fall-asleep-insomnia,1109543953,
False,2020-07-10 20:15:42,Best Sleep Ap,5,Majemeco,"I was having issues sleeping so I tried this ap.  The first night I didn’t get much past the first few minutes before I was out cold.  Same for the second night.  The third night I made it about 4 minutes and was like - wow, I’ve never heard this part before - I was asleep soon after.  Love this!",slumber-fall-asleep-insomnia,1109543953,
False,2021-02-01 15:25:31,AMAZING,4,googlerules735,"I’ve tried many sleep stories and meditation apps similar to this one, but they never work. This app, however, made me fall asleep in 20 minutes! That’s a miracle  considering that it normally takes me hours to fall asleep! Even without premium, there’s so many great stories that I can listen to for free. I definitely would recommend this to anyone who has trouble sleeping.",slumber-fall-asleep-insomnia,1109543953,
False,2021-01-22 14:58:46,Male or female voice?,4,H gymnast,"The reason I rated this a 4 star instead of a five star, is because when I listen to these sleep stories I prefer a female voice, ( because it’s more soothing to me ) but with every sleep story there is only either a male or female narrator option. I think it would be better if you could have a female or a male option for each sleep story. Otherwise, amazing app!!!",slumber-fall-asleep-insomnia,1109543953,
False,2020-10-03 14:11:48,"Superb library, fool-proof sleep",5,ChristiePS,"Slumber is my go-to app for help falling asleep. The diverse voice actors used means I can choose whatever kind of soothing experience I’m feeling that evening, and the story time, history journeys, sleep meditations and soundscapes are of the highest quality. Purchasing the year-long membership is the best use of my money towards my sleep.",slumber-fall-asleep-insomnia,1109543953,
False,2020-09-08 23:48:56,Life changing!,5,ia1019,"This app has changed my life! I have yet to hear a whole story because they put me right to sleep! If I do occasionally wake up in the night , I just hit replay, and it’s off to sleep😴. The stories are interesting enough that you want to listen, and then so soothing, you fall asleep. And my dreams are so much more vivid!!! I LOVE THIS APP!!!!!",slumber-fall-asleep-insomnia,1109543953,
False,2020-07-20 15:42:00,Battery drainer but can’t sleep without it.,5,Molly CH,"I’ve done over 1800 sessions with this app and at this point can’t fall asleep without hearing the voice of Abbe Opher, Dan Jones, or Thomas Jones. I love every British narrator on this app. I would really like to see some New Zealand or Australian narrators in the near future. Honorable mention to the wonderful TK Kellman for being the only American storyteller to impress me!",slumber-fall-asleep-insomnia,1109543953,
False,2021-06-19 03:31:39,How well this app works,5,11avocado11,I used to never be able to sleep now I put on a story and I am asleep in minutes I know this sounds crazy but it works I absolutely love this app and if it is on infinite replay you never have to turn it back on just plug in your device and you are ready to sleep,slumber-fall-asleep-insomnia,1109543953,
False,2021-05-22 11:58:43,Awesome!,5,Itsjustmikayla2,"This is an amazing app!! Unlike the other app Called Calm, this one has a wide variety of free stories to listen to. Which Is great because I don’t want to have to spend money on An app. The stories on here put me to sleep almost instantly and everything is well organized. I absolutely recommend it and I love it!!!!",slumber-fall-asleep-insomnia,1109543953,
False,2021-01-25 07:59:38,i love this app.,5,The Game Master012,"i’ve been using slumber for probably 3 years now, and i’ve had the premium subscription the entire time. it is wonderful. i look forward to the end of my day because i get to fall asleep listening to the most peaceful stories and meditations. as soon as i put one on, i feel at peace. at that point in my day, i can remind myself that i have no obligations other than being in this moment. slumber has really helped my anxiety- as soon as i play a story or meditation, i don’t need to worry about anything going on around me, or tomorrow, or the next day. just the moment. i love love love love love this app.",slumber-fall-asleep-insomnia,1109543953,
False,2020-10-19 02:21:51,Can’t sleep without Dan,5,Dinikt1982,"I listen to the Dream Stories every single night! I’ve tried the other options and like those as well but I usually have to go back and listen to Dan. I can count on one hand of how many times I’ve actually listened to an entire story, before falling asleep! Worth every penny!",slumber-fall-asleep-insomnia,1109543953,
False,2021-05-16 16:57:57,Great for long car rides,5,Eebeelover,I have been using this app for a little while and have been going on long car trips. I lay down the car seat and turn on one of the story’s or meditations and fall asleep. I would recommend this for anyone! It is amazing and gets me asleep on the ride or in my bed.,slumber-fall-asleep-insomnia,1109543953,
False,2021-01-26 06:03:03,Highly recommend,5,emzi_ems,"I highly recommend this app for individuals with anxiety or problems with sleep. It has the perfect story-telling for adults. This app has helped me many times during my anxiety episodes and triggers. Eternally thankful for this application. Loved it so much I bought the premium! Great investment. Thank you, Slumber Creators!",slumber-fall-asleep-insomnia,1109543953,
False,2020-02-23 06:27:04,Great app!,5,Tman the gamer,"This app is fantastic! It helped me fall asleep in a few minutes, though this might not be for everyone it should work for most. I haven’t found any bugs yet and free version is pretty good even though the premium is probably way better! So I recommend you try this out.",slumber-fall-asleep-insomnia,1109543953,
False,2021-03-18 07:54:53,"Pretty good, but seems to have some bugs",3,Jlfrosty,"I have been using this app every night, primarily for the sleep stories, and I do like it. My biggest issues is that I will choose a story and then it just cuts off and stops playing. The background music is still going but the story just stops, sometimes in the middle of a sentence. That is rather distracting when you are trying to fall asleep!",slumber-fall-asleep-insomnia,1109543953,"{'id': 21800089, 'body': ""Hi Jlfrosty, We're sorry to hear that the story stops playing in the background. We've figured out the problem and rushed a fix out. It should be available for download now. Version 3.3.1 or newer should work for you now. If you still have issues please email me at support@slumber.fm"", 'modified': '2021-03-22T16:04:37Z'}"
