date,review,userName,rating,title,isEdited,app_name,app_id,developerResponse
2020-06-10 01:06:36,"This app is great and does exactly what it says on the tin. However. The amount of blocked content that is on here is a bit much. I shouldn’t have to pay a monthly fee for self reflection. If anything, changes I’d make is make the app cost like $1.99 and have the payments end at the download",WolfKid2004,4,Reflectly.,False,reflectly-journal-ai-diary,1241229134,
2020-05-21 17:53:14,I had a lot of stress with my family and my school schedule so this led my feelings to fly away and actually helped I would recommend this app to a person who is stressed and has no one to talk to.,unigg,5,I real so much better,False,reflectly-journal-ai-diary,1241229134,
2020-05-16 06:51:20,I always have a hard time with my emotions and my mood swings. This app has helped me reflect on all of them and change for the better. I hope it will continue to help me out in the long run.,H.C.Carter.X3,5,Perfect,False,reflectly-journal-ai-diary,1241229134,
2020-05-21 03:28:53,i really love this app and it has been very helpful to reflect with but i did like it better when it would ask you a different question everyday because it would give me the chance to really think about my life.,Hayden D'Agostino,4,Question,False,reflectly-journal-ai-diary,1241229134,
2020-05-08 00:35:39,"I love Reflectly. I was diagnosed with depression and social anxiety disorder last year. I haven’t had Reflectly for very long, but it’s already improving my mental health. I like to imagine that in a few years I can see my old writings and how I’ve grown. Thank you Reflectly.",MadAtClash,5,Really Special,False,reflectly-journal-ai-diary,1241229134,
2020-05-04 02:57:22,I just love writing everything at the end of the night I have stayed consistent with this app and since I gave up on notebooks this was perfect I have never missed a day and am super happy with what I have done and jotted with this app go and download write NOW😛,Dljsndjvn=+9,5,LOVE IT,False,reflectly-journal-ai-diary,1241229134,
2020-05-03 08:16:50,I have really bad depression and yea something people might think I’m lying but I’m not  I’ve had depression ever since I was 4 because my dad died and this really help me with it and I felt like I was actually talking to someone one how I felt so that’s awesome 🙂 so thanks,alexalex??,5,Thanks😇,False,reflectly-journal-ai-diary,1241229134,
2020-04-19 18:58:05,This is a great app to put what’s in your mind and how you feel every day and just let out the anger of your day I was feeling kinda bad and when I got this app it made me reflect and I love that because I did not have anyone to talk to.,Mariah's Review,5,Mariah’s Review,False,reflectly-journal-ai-diary,1241229134,
2020-04-12 06:38:47,"I think Reflectly is a great app that lets you let all your feelings out. I have never been a big diary writer, but I enjoy making entries. The app makes it feel like someone it listening to me and asking me how I’m doing. Absolutely 5 stars 💙",cayladybug,5,Reflective,False,reflectly-journal-ai-diary,1241229134,
2020-03-24 02:05:13,"When ever I first downloaded reflectively, I was annoyed by the notifications I got. I then started to realize that putting my thoughts and feelings into something felt good. It almost feels like there is someone there to talk to!",funky203,5,It’s so useful and helpful.,False,reflectly-journal-ai-diary,1241229134,
2020-03-09 05:19:56,First I didn’t know what to think about it but I like how it’s sort of an online diary it would be even cooler if you needed a Face ID or password to get into it so people don’t go through what you write but overall I really like it😺😺😼,Destinyyy:)),5,Love it,False,reflectly-journal-ai-diary,1241229134,
2020-03-03 04:50:35,"Much easier then a journal!

I love the notifications the app sends you, had a bad day yesterday and the little message it sent was so heart warming that in it self made me feel better.😍
I would definitely try it out!!! 🤩",RavenDeathCrows77,5,Love it!!! 💖,False,reflectly-journal-ai-diary,1241229134,
2020-02-22 13:10:21,"I really enjoy using this app. It’s hard for me to express my feelings and let it out sometimes, but this app really helps. Also, I love how they also have a question of the day that you can answer if you want.",ashleysuongmarie,5,Great app,False,reflectly-journal-ai-diary,1241229134,
2020-03-03 04:25:55,"I had a pretty garbage day and this app popped up I was excited to use it ! I deleted pictures and apps to have enough storage for it, the reviews were amazing. I opened it up, entered my name, changed the settings, and was super hyped to use this app today, Come to find out you have to pay for it !!!!! Wow I can’t even better my mental health w/ out having to pay. I’m in college I can barely afford a chicken quesadilla at taco bell rn much less this app. Honestly hella disappointed:(",crabanales,1,Bruh gmfu!,False,reflectly-journal-ai-diary,1241229134,
2020-02-26 01:25:35,"Ok, so I was changing the background color thing and I accidentally clicked log out, so I logged back in and *poof* ALL MY DATA WAS GONE!!!!!! Note to everyone: Do. Not. Log. Out. 

Anyway, it’s a great app overall and I would recommend it to people who don’t like to talk about feelings and etc. (like me lol)",Catalina L. :D,4,"Deleted my data, but great app.",False,reflectly-journal-ai-diary,1241229134,
2020-02-22 10:29:18,"This is my first time writing a review, but I had to write one for this app. This app is really great, and I don’t really have anything else to say about this app. It’s just perfect for anyone that just had something bad happen in their life. 5 stars :D",o.g chicken nugget,5,Amazing!!,False,reflectly-journal-ai-diary,1241229134,
2020-02-07 03:34:09,"I love the positive daily motivation, I almost feel like my days have been better since downloading this app. Honestly, thought I’d delete it as soon as I downloaded it but it has proven worthy 😂👍🏻",AmandaCMohr,5,Better than a physical journal,False,reflectly-journal-ai-diary,1241229134,
2020-02-02 13:13:23,This app really made me happier in only one week and it just really helped to weight down everything that happened in your day when you’re just lying in bed thinking about it.,kal💞,5,10/10,False,reflectly-journal-ai-diary,1241229134,
2020-02-02 03:16:40,I love this app. It lets people experience how they feel about there day just by typing on a phone screen. It lets me take on my emotions out and just put it on a page and go back and look at it anytime I want.😀,v uvudk,5,Perfect app,False,reflectly-journal-ai-diary,1241229134,
2020-02-01 03:21:16,I really like this app because it help me go thought s lot and am only like what 12 i have been thought really tough times and it helped me a lot a lot and me and my family are actually get along a lot and am really happy  I LOVE THIS APP !!! 💗,Get this app really helpes,5,This app help a lot it,False,reflectly-journal-ai-diary,1241229134,
2020-01-25 04:37:04,"i ten outta ten recommend this app to ANYONE! this is the best app! it really helps me stay focused and meet expectations and goals! the question a day is v helpful and makes me think after a long day and really create an amazing answer to end the day! the app is j amazing , nothing is wrong , NOTHING . ❤️❤️",yk its j me :),5,yes ma’am,False,reflectly-journal-ai-diary,1241229134,
2020-01-20 04:47:25,So today I was trying out to see if I could learn more about myself and this app could actually work! (And it did) everyday I Write something about my day its Really Really good you should definitely try it out!,Try It Out!! <3,5,Really good!,False,reflectly-journal-ai-diary,1241229134,
2020-01-15 04:07:37,It’s a great app but a lot of ads to buy stuff on their app. Also the little journal things seem so short. But I really like that it makes you think about how great full you should be and it also helps you see your day from a different point of view!👍,Kittyblue icee,4,Great app,False,reflectly-journal-ai-diary,1241229134,
2020-01-19 18:26:50,"I downloaded this app, it was great! I wanted to try premium, I subscribed and it wouldn’t let me do the premium things! I purchased it over and over! Now I have subscribed to something, money paid, and I won’t be able to cancel it because it still says I’m in Reflectly basic! But my money went through. Wasting people’s money!",unhappycustumor105,3,Ugh!,False,reflectly-journal-ai-diary,1241229134,
2020-01-13 20:47:41,I’m not much of a person to open up but with this app I feel I have someone to talk to. And it actually helps me reflect back on my day and my feeling about that day. So overall pretty good app I haven’t had any complaints.,Austyn M.,5,Pretty Good App,False,reflectly-journal-ai-diary,1241229134,
2020-01-11 03:18:00,i love how this app asks me more specific questions based on the info i put in at the beginning. it makes me think about my answers and helps me learn about myself. i have the free version and i think it’s perfect.,arw2003,5,Personal,False,reflectly-journal-ai-diary,1241229134,
2021-06-07 01:00:13,I feel like it’s very limited what you can do. And I understand they need to make money but i feel as if they can give you more activities without the premium then they do,jessi wilson,5,Limited,False,reflectly-journal-ai-diary,1241229134,
2021-04-28 03:20:45,Reflectly is honestly an amazing app. Yes you do have to pay for some stuff but overall it’s really good. Most apps make you pay for the whole thing but with reflectly you can actually use a lot of the stuff!,karmyllah,5,It’s really good,False,reflectly-journal-ai-diary,1241229134,
2021-04-24 12:23:03,I have been using this app for like I have no idea it’s a really good app even though most of the app you have to buy things but otherwise the mood check inns and voice note they are really good,Rhea in Las Vegad,5,Good game,False,reflectly-journal-ai-diary,1241229134,
2021-04-07 20:52:22,I use this everyday and it feels really nice to write my bad thoughts done so then I just forget about them. This app has helped me so much in the past week because I’m getting things off my chest and it feels amazing!!,Brooke B :),5,Amazing,False,reflectly-journal-ai-diary,1241229134,
2021-03-08 09:18:07,"Thank you so much for the support cause for me it’s nice having someone to talk to when the times are upside down but even if the time is upside down I can atleast make it a bit better with you 
       (: I’m happy...",gavins report,5,Thank you,False,reflectly-journal-ai-diary,1241229134,
2020-12-09 22:53:02,This app is amazing!! It’s helped my anxiety so much!! The only thing that bothers me is that some of the activities you have to pay for. I still rate the app five stars and highly recommend that you download it for yourself!!,HAHSHSIBWJAKAPQPKWKWOWP,5,The best app!!,False,reflectly-journal-ai-diary,1241229134,
2020-11-28 03:38:10,It’s a great app I just wish it was all free so that I could have a little extra support it’s one of my biggest supports and I feel like at least something cares about me cause it sends me reminders and it’s a very kind app!,ggggshdghuhugfv,5,Great app,False,reflectly-journal-ai-diary,1241229134,
2020-11-02 13:00:10,"Not just a day recorder or story recorder, but overall an amazing way to vent. This app is amazing. It asks you how you feel, what you did today, and you can even further elaborate on that. It’s amazing and I am genuinely liking this app a lot.",tommers jk,5,Amazing!,False,reflectly-journal-ai-diary,1241229134,
2020-11-18 03:12:16,"It seems cool so far after just trying it out, i love to be able to see the ups and downs of my days. But you should add something like an explanation of what the title and explanation is for because i was confused at first but figured it out. That’s all nothing long",7Graylie,4,Just got it,False,reflectly-journal-ai-diary,1241229134,
2020-11-17 14:58:22,"I have been using this app for only 2 days and already like it! It’s really good to track memories and be grateful. One thing they need to stop is all the ads. I don’t like buying things inside apps because it just feels like a waste of money. In general, Good app 10/10",Hale.J,4,Great app,False,reflectly-journal-ai-diary,1241229134,
2020-10-30 04:56:24,I love this app soo much I just went through that hardest thing I thought I would never go through and I read some quotes and made me feel awesome and this help me with my problems at first I had no clue how to work this app!! 🥺❤️💚,Darah Henley,5,I luv it!!,False,reflectly-journal-ai-diary,1241229134,
2020-10-17 05:45:31,This is very great for me especially because my mood changes a lot and it’s easy for me to write more then one every day and I don’t normally write long things about my life but this is helping me. I totally recommend!!,bayleebitch,5,So Great,False,reflectly-journal-ai-diary,1241229134,
2020-10-01 00:32:22,I love this app because sometimes it’s better to put your feelings down to help get them off your chest. And that’s exactly what this app does for me. It feels like a weight has been lifted off my shoulders. Totally recommend it!!! 💕💋,Maddog7707,5,Review,False,reflectly-journal-ai-diary,1241229134,
2020-09-04 19:35:47,I got this app to help with certain issues but didn’t want to get an app that required it to say harm or addiction problems. I mean its a good app I just think its crappy that you have to give it 5 stars.,SlimKen,5,It should come with a streak holder,False,reflectly-journal-ai-diary,1241229134,
2020-09-30 20:14:03,"I am currently using the free version and it is so helpful! I love the morning challenge and quote. I love how i can check in with myself and customize a lot of things. However, I wish they made the premium version free. But I don’t want ads on this site, so I am okay with it!",Isabella------------,4,Wonderful app!,False,reflectly-journal-ai-diary,1241229134,
2020-08-27 17:45:54,Really enjoying the app. I used to journal and write a lot about my emotions but trauma and depression have made me put that away but I am ready to bring it back out and work on these things within myself.,kassiiielaine,5,Great so far,False,reflectly-journal-ai-diary,1241229134,
2020-08-25 21:14:57,I totally recommend this app to anyone who wants to write their feelings. I've tried keeping a normal diary but I've always given up. This app doesn't feel like you are writing an entry but it feels like you are talking to a friend. I love it.,hajdjfofh,5,👍👍,False,reflectly-journal-ai-diary,1241229134,
2020-08-18 17:37:11,i’m not the type of person to write reviews but i do honestly think it helps with my anxiety and writing in it sort of calms me in a way. I actually look forward to writing in it every day. I recommend!!,Maura Perf,5,I love it!,False,reflectly-journal-ai-diary,1241229134,
2020-07-20 15:01:23,I have had Reflectly for a week and I’ve already made progress! I look over my last moments and figure out what to do when a certain thing happens! I even recommended it to a friend that’s feeling down a lot! I LOVE YOU REFLECTLY!!!!,Unknown TikTok Queen,5,Amazing,False,reflectly-journal-ai-diary,1241229134,
2020-07-17 02:29:01,I just started using this app and I would definitely rate it a 5 stars but the only thing I would have to say that I dislike is that you have to pay for a lot of it.,Really hehehehehe,5,This is an amazing app,False,reflectly-journal-ai-diary,1241229134,
2020-07-08 22:31:49,"Reflectly is a really good way to feel less stressed and put all those bottled up feelings on the table. Although the premium thing is a bit annoying it’s still ok without it, and I fully recommend!",🎮 Gamer 🎮,5,Really Good!,False,reflectly-journal-ai-diary,1241229134,
2020-06-15 14:37:42,It was a great way to let lose on how a felt about my day. I loved being able to just get on the app and start creating new moments everyday. It is an inspirational way to talk out the day through an app. I absolutely love it!!,CoWsRuLe87,5,Reflectly,False,reflectly-journal-ai-diary,1241229134,
2020-06-23 21:12:33,"I got this app with high expectations. Literally everything it offers like developing hobbies and connecting with communities is just a link to another app. It is NOT built into this app.  Everything you do here, you could just write in your notes on your phone . Mad also because I bought the year subscription already before knowing what this entailed.",review of scanning,2,Very disappointed,False,reflectly-journal-ai-diary,1241229134,
2020-06-10 04:08:56,I really like it because it’s like someone can understand you and basically your own diary that no one will know. It makes me feel like I’m not alone on this I don’t know why.😳,Eva Xiong,5,Feels like someone listens to YOU and your personal diary.,False,reflectly-journal-ai-diary,1241229134,
2020-06-10 03:44:22,"This app helps me! Even though I just got the app a few moments ago, i felt like I was in a safe app that keeps all my data, and it helps with a lot of stress and happiness! I recommend this app to everyone!",Elfa nam el,5,Love this app! Recommend it a lot!,False,reflectly-journal-ai-diary,1241229134,
2020-06-03 23:22:03,"I was very curious as to if you’d be adding more categories as to what is making you feel what you’re feeling? Like adding a current events option, or a add your own option!",Apashu,5,I love it so far!,False,reflectly-journal-ai-diary,1241229134,
2020-05-20 05:31:24,"After the app updated i feel like it completely changed. I like it though! 10/10 recommend! It is a really good app, and it’s even better now that it’s updated!!",a gal giving feedback,5,This is Strange,False,reflectly-journal-ai-diary,1241229134,
2020-05-07 15:48:55,"This app is the best, you have to buy a membership to do certain things but even without the membership it is amazing! It really helps you learn yourself and gives you a really easy and fun was to vent!",oktwilight23,5,This app is the best,False,reflectly-journal-ai-diary,1241229134,
2020-03-09 19:37:42,This app has helped me wake up and have a different day of school and other activities also it makes me feel good inside and reminds me that no matter how hard my day is I’ll still be ok you have tomorrow,good app good day,5,Awesome app,False,reflectly-journal-ai-diary,1241229134,
2020-02-24 13:57:18,This isn't really like a game but it is like a diary! Everyday you can write down what happened and let all of your feelings out. Great game and I have barely started playing only 4 days ago but I can already tell its a great game.,nsnsksnsba amabbdms,5,Best games ever,False,reflectly-journal-ai-diary,1241229134,
2020-03-08 04:55:01,"amazing app to just help your mindset on how everything is going and if maybe you should change something that u did that day to improve for the next. Overall great app to really reflect over your day(s), and you don’t even have to pay if u don’t wanna!",Khyla24,4,Great!,False,reflectly-journal-ai-diary,1241229134,
2020-02-27 16:56:38,I don’t understand why you make a app that is supposed to help people feel happy and do better throughout there days but then you are gonna make them pay to be healthy and strive to do greater things and even to turn around and help someone els but you just completely ruin it by making people pay for basically a human right,HGB_03,1,It’s a scandal to make it free then make you pay a subscription,False,reflectly-journal-ai-diary,1241229134,
2020-02-24 03:46:21,I was having a bad day and I had nobody to talk to. I downloaded this app and it’s almost like weight has been lifted off of my shoulders and I feel relieved. I definitely recommend this app for anxiety or just wanting to relive stress. 10/10!!,malak_ö,5,Awesome,False,reflectly-journal-ai-diary,1241229134,
2020-02-13 02:24:26,"Reflects has changed my life. Every night I make sure to write a summary of the day, even if it is really short. Later when I go back and read them, it makes me feel good knowing what I did on that day.",Tanah2020,5,Awesome app,False,reflectly-journal-ai-diary,1241229134,
2020-02-11 21:06:52,I used to use this app back before it had all of these new updates. I wasn’t very impressed before. But I think it’s had a really great improvement since then! I’d definitely recommend it.,heather3179,5,Pretty Good!,False,reflectly-journal-ai-diary,1241229134,
2020-02-11 02:16:15,"This all is amazing. It has a place for me to vent. It is some where where I feel safe to let out my feelings. I love that it has the finger print so only I can see my stories, like a diary or journal. I totally recommend it!",Lucid.anxiety,5,This app is amazing,False,reflectly-journal-ai-diary,1241229134,
2020-02-03 07:20:10,"I was definitely hesitant at first, but I’m overall glad I joined. It’s very engaging, and with only the  free version you can do a lot. I’m very glad I downloaded. Thank you Reflectly for helping me realize some days I had really weren’t that bad!",Paipaicat,5,Hesitant at first,False,reflectly-journal-ai-diary,1241229134,
2020-01-29 02:09:07,"Even the unpaid version is awesome, I love seeing the little notifications and motivational quotes :) it really helps a lot and being able to write down things that happened through out the day is great",DeeCeeStar123,5,Love it,False,reflectly-journal-ai-diary,1241229134,
2020-01-29 13:01:26,This app helps me figure out myslef and my emotions. It asks thoughtful questions too! The reason I didn’t give 5 stars is because sometimes I wish they asked more questions like multiple choice questions. But overall I totally recommend this app it is amazing!!!,Wed-ness-dayyyy,4,I love this app,False,reflectly-journal-ai-diary,1241229134,
2020-01-24 14:13:57,Reflectly is a app where you can make stories about what you’re day was about or it’s a fun app to get all your feelings out and you don’t have to share how you’re day went just download it you be glad,kitty queen2458,5,Reflectly,False,reflectly-journal-ai-diary,1241229134,
2020-01-22 05:01:11,Keeps me from bottling up all my emotions and helps with my mood. I suggest others do this to especially if you have low self esteem and or depression I think it would help a lot to get things off your chest,jugahjugah,5,Really helpful,False,reflectly-journal-ai-diary,1241229134,
2020-01-18 15:26:42,"I really like reflectly! I like it because you fell like the app is kind of like someone you can talk to if you have problems or just about your day. It somewhat helps me with my plans also! So, it’s good for plans, talking to, and more! 5 stars!",TikTok135,5,Reflectly!,False,reflectly-journal-ai-diary,1241229134,
2020-01-16 14:06:17,"This app has helped me a lot with just keeping in check with my emotions and keeping track of my feelings. One suggestion though, maybe add more color themes to it and more customization features! 🥰",theethejellyfishgirl,5,Love this app!,False,reflectly-journal-ai-diary,1241229134,
2020-01-10 03:40:25,"This is really helpful to just reflect on your day... and it is joy hard to keep up with it, I am just sometimes just scrolling and see it and it only takes like 2 ‘minutes",nebdvsndgnevs,5,Truly great,False,reflectly-journal-ai-diary,1241229134,
2021-05-10 12:19:50,"This app is great! I used the notes app a long time ago to write about my anxiety with COVID, but when my bestie recommended this app, it changed me a lot! I love this app so much and I recommend this app to anyone who struggles with anxiety, depression, etc! Great app! 5 stars 😄",GalaxyAddison_YT,5,Great app!,False,reflectly-journal-ai-diary,1241229134,
2021-04-29 19:01:32,Day 1 of using it I see myself being happy and  having a great time I feel like if your losing yourself this app is just for you or for anyone in your family who needs it,griuhvf,5,First impressions,False,reflectly-journal-ai-diary,1241229134,
2021-04-26 20:53:46,This app really made me feel like I had someone to talk to so it made me feel really nice like I could talk to someone and I wouldn’t be lonely anymore even tho it’s on my phone Bc I always feel alone and like no one is there for me :),ndbdjnendjsjdjd,5,This is great,False,reflectly-journal-ai-diary,1241229134,
2021-04-15 03:31:51,"It really helps with venting, it makes me feel good once you get all of those emotions out. Although it’s not someone responding with “ok” and things, it’s better off where nothing is said. I recommend this app.",Im not obsessed xx,5,Venting,False,reflectly-journal-ai-diary,1241229134,
2021-04-07 04:30:40,"So far I’m pretty happy with this app. It took me a long time to find a journaling app I felt like I would actually use, but I love all the features and have found myself super excited to sit down and journal with it.",tigerlilly127,5,So far so good,False,reflectly-journal-ai-diary,1241229134,
2021-03-01 23:44:43,Reflectly is such a great app and helps you through a hard day to open you up and make you feel unstressed. I feel that Reflectly is really calm and make you feel like you are a great person on a very big earth.❤️,Vilanvic,5,Great,False,reflectly-journal-ai-diary,1241229134,
2021-03-08 21:25:02,"It’s a little sad that we have to pay for quite a bit of stuff, but it’s honestly not a lot! I love Reflectly! It helps me write down my feelings without fear of someone laughing or knowing how I really feel. No ones else finds out what you write and it’s really amazing. Three cheers for Reflectly!!!",Reveiwer YEET UwU,4,Amazing!,False,reflectly-journal-ai-diary,1241229134,
2021-02-17 13:01:52,I have very bad issues with my anxiety but this app had helped a lot one thing though in the check in they could add a little more to it but otherwise it’s amazing,why douse this have to happen,5,It helps a lot,False,reflectly-journal-ai-diary,1241229134,
2021-02-19 16:42:42,This app is amazing has a 13 struggling with mental Heath and insecurities it helps except I have a issue I have to pay for writing done my thought at first everything was all good but after a few days I can’t write the question of the day and that made me upset because they gave really good questions,cugfhc,3,Great but One Issues,False,reflectly-journal-ai-diary,1241229134,
2021-02-03 17:02:09,I loveeeee this app it’s amazing and helps boost your day and makes me feel appreciated and I would definitely recommend this to a friend the only thing is that you have to pay for somethings but it’s soon a great app!,PASEY LAYNE,5,Reflectly,False,reflectly-journal-ai-diary,1241229134,
2020-12-08 00:07:59,I love this app so much if the developer didn’t make this I would be sad and I would have a different type. This app is my type I loveeeeeee it so much. Developer of your reading I love your app and you did a good job 👍🏻,hdcufu,5,I love this app please read...,False,reflectly-journal-ai-diary,1241229134,
2021-01-21 04:57:30,"i downloaded this app almost a year ago and enjoyed it at first, but recently all functionality is locked for basic users. it’s no longer a freemium app, but purely a paid subscription. for an app with a focus on mental health that’s marketed towards teens & young adults, locking existing users out of their content is shameful. many of the people you market to cannot afford $60/year for a premium membership & taking away a helpful tool from someone struggling with mental health is a sure fire way to worsen the state of their mental health. this cash grab shows that this app doesn’t truly care about mental health, but rather profiting off struggling people during a time of hardship across the world.",Sara b ciav,1,disappointed in premium feature block,False,reflectly-journal-ai-diary,1241229134,"{'id': 20593017, 'body': 'Hi there 👋\r\n \r\nThank you for reviewing our app. It is higly appreciated. 🙏\r\nI´m very sorry that you’ve had a disappointing experience with Reflectly. If you ever have any questions regarding the app please don’t hesitate to reach out to us at support@reflectly.app. We’d love to hear your feedback 💜\r\n \r\nAll the best, 💪\r\n \r\nMarlene // Team Reflectly\r\n', 'modified': '2021-01-23T08:18:29Z'}"
2021-01-05 03:12:33,"I had this app in February 2020. It was great it’d ask you how you’re feeling how your day was and then let you journal about it. And then it’s ask you a little personal question and you get to know yourself... but hen I stopped journaling, and now that I came back and rediscovered it in January 2021 I can’t even write anything down without paying??? And I’m just like.... Okay?????? I have to subscribe and pay money???? To JOURNAL???? Ummmmmm.  ........??????????????",I love this game 😂,1,Okay???????!,False,reflectly-journal-ai-diary,1241229134,
2020-12-07 22:43:15,"Even though you have to pay for some things the limited version is really good, it’s nice because it isn’t a scam like other apps that make you pay to use stuff.",angry cheeto puff,5,Really great app,False,reflectly-journal-ai-diary,1241229134,
2020-11-19 23:28:53,I love this app! It’s great for keeping notes and writing down what’s happening in your daily life I like the fact that it’s appealing aesthetic wise and I like the quotes at that have that you can read for motivation overall a great app,fluffycaf65,5,Great app!,False,reflectly-journal-ai-diary,1241229134,
2020-11-08 00:00:32,I absolutely love everything about this app. Believe it or not this app actually genuinley helps me through events I didn’t think I could get through. No it’s not a therapist by any means but it does an amazing job for what it is.,FreeToePics,5,Great,False,reflectly-journal-ai-diary,1241229134,"{'id': 18985237, 'body': 'This means the world to us, thank you so much for sharing this!!! ❤️', 'modified': '2020-11-09T09:30:33Z'}"
2020-09-03 17:43:26,I was so stressed today and confused this app really let me write everything that I was feeling and it helped me calm down I recommend this app to anyone that’s in stress or just want to note you’re feelings great app I totally recommend it.,Loretta.m.wiley,5,Good stress reliever,False,reflectly-journal-ai-diary,1241229134,
2020-10-28 19:30:51,"Very frustrated. I’ve paid for a year of premium but the app won’t let me use the premium features. It keeps prompting me to buy another subscription... can someone please help...

I’ve messaged your team countless times on Facebook and tweeted at your team with absolutely no response. Please either turn on my premium features (and adjust my auto renewal date) or give me a refund.",allietfussell,1,"Paid for Premium, app won’t let me use premium features",False,reflectly-journal-ai-diary,1241229134,
2020-10-09 08:18:52,I’ve been using this since June and it’s helped so much! Sadly I could never afford premium and I think it’s existence is horrid. I don’t believe people should need to pay for the app because it’s a app to reduce stress and journal. And taking away features cause we can’t afford it does no better for our mental health.,BEST COSPLAY APP YET,3,"I like it, but too much cash",False,reflectly-journal-ai-diary,1241229134,
2020-09-15 15:07:53,It’s a great app but I wish you didn’t have to pay for upgrades because I am a teenager and I’m not old enough yet to get a job and I would want anything to help me and From this app I get most things except for all from the app but besides that the app is great.,portcityboo,4,It’s good kinda,False,reflectly-journal-ai-diary,1241229134,
2020-08-29 18:14:42,It’s a good app because sometimes you don’t have anybody to talk to about your problems. so it can sometimes be nice to write those problems down and reflect on them later🤍,raleigh🤍,5,I like it,False,reflectly-journal-ai-diary,1241229134,
2020-08-19 06:08:42,It is a simple and easy to understand app for any age I recommend this app. It helped me a lot through out the day and gave me joy. You can make your own journeys and write like a book but a little easier. Cool app.,Japanease kid,5,Really nice app,False,reflectly-journal-ai-diary,1241229134,
2020-08-17 14:13:34,"You cannot do much at all with the free version. The only thing I was able to do was write a few words about my day, and choose what I felt like that day. I understand why you would pay to upgrade to pro, but for me I didn’t want to pay for something that I really don’t know what it was like. I like the concept of it, but it didn’t feel useful.",yelloitsbatJAYE,2,Nothing to do,False,reflectly-journal-ai-diary,1241229134,
2020-08-04 06:59:57,"Honestly changed a lot of ways I looked upon myself, helped me understand and express my emotions by being able to explain and get my emotions and feelings and things I want to get off my chest, off of my chest.",zackery_peek,5,Amazing App,False,reflectly-journal-ai-diary,1241229134,
2020-07-21 21:39:59,"I LOVE Reflectly. It’s a place where I can express all of my amazing, or not so amazing emotions. I especially love this app, because whenever I’ve had a bad day, Reflectly sends me a notification, that gives me a boost of happieness. 10/10 would recommend. 😊✨",WhittyReaRea,5,Anti-Stress app,False,reflectly-journal-ai-diary,1241229134,
2020-07-14 23:08:56,It helps a lot to remember stuff to look back later and read everything that happened in your life.,Definitly Recommended,5,I definitely recommend this app.,False,reflectly-journal-ai-diary,1241229134,
2020-07-07 16:29:06,"I’m loving this app! I’m a beginner in journaling but I’m also very private so leaving a notebook laying around for anyone to pick it up was a the main reason I did not journal. This app gives me the privacy I need and free to jot down all my thoughts,feeling and experiences.",mval78,5,Stress free,False,reflectly-journal-ai-diary,1241229134,
2020-06-16 10:51:23,"Lots of people from all ages can’t just waste money just so your crappy app could maybe help them a little bit, if you actually cared you wouldn’t make this app for mainly your own benefit.",ZeNex_Playz,5,Attention,False,reflectly-journal-ai-diary,1241229134,
2020-07-03 15:08:58,I like the whole premise of the app and the focus and mental health aspect. I’ve been needing a safe space for my problems for awhile and I hope this helps! I wish the prime was cheaper and unlocked other things other than unlimited and whole sections.,cookie👁👄👁,4,"Got it today, pretty good!!",False,reflectly-journal-ai-diary,1241229134,
2020-07-03 13:38:45,"Literally in order to be a little more happy you have to pay for it. All week has been disastrous and I was waiting for my stats to see how I am. Only to find out that I have to pay for it. So what you’re saying is, money is happiness? I’m sorry, I came to this app to see if I could feel better about myself but I have to pay for most of it anyways.",Monkee 9909,2,How can I be happy,False,reflectly-journal-ai-diary,1241229134,
2020-05-30 01:05:40,"I like this app because it lets me speak to myself and stuff when I’m in a bad mood , it is there so I can let all my feels out !! I recommend you getting it !!",vicky tehe,5,This game helps me a lot actually I really recommend !,False,reflectly-journal-ai-diary,1241229134,
2020-05-30 06:18:33,"I used to love using this app. One day, I opened it up, and it had deleted my whole account. I was about 100 days in, and I lost everything. They also updated it, and it makes it difficult to log days that you missed. It still is a great resource, but I wish it was like the older version.",Disney Emoji Blitz!,3,Reflectly,False,reflectly-journal-ai-diary,1241229134,
2020-05-29 13:06:21,When i was sad about something this app helped a lot so if your down or something you can always look back at better days,matthew Brito,5,This actually helped me,False,reflectly-journal-ai-diary,1241229134,
2020-05-27 17:21:10,It’s helping me connect with my emotions more I would definitely recommend it . If you have depression and \ or anxiety this is the app for you and even if you just want to reconnect with your emotions get this app you won’t regret it 🙂🙂🙂😛😝😜🤪,bella450,5,Best app ever!!!,False,reflectly-journal-ai-diary,1241229134,
2020-05-27 11:22:14,Reflectly helps me open up when i feel like i can’t i am very bad at telling people things so when i write stuff down i feel like i am telling people things.,Rebel496,5,It makes me feel better,False,reflectly-journal-ai-diary,1241229134,
2020-05-03 13:55:04,"Every night I look forward to reflecting back on the progress that day. It helps highlight what was good and bad, so that you can try to get back to that positive point again.",BrevRiel,5,Wonderful for Thinking,False,reflectly-journal-ai-diary,1241229134,
2020-04-17 16:15:09,This app is so nice I can explain all the hard and good times in my life and it just makes me feel so much better and in the morning I love the quotes it gives me a little push of motivation. I love this app get it now♥️,han.fred72,5,I love this app,False,reflectly-journal-ai-diary,1241229134,
2020-04-16 00:14:14,"So my grandmother would get me these prayer book to reflect on my day but sadly i did not always have time to write in them,but when my friend suggested this app i tried it and loved it im only on day three but it’s amazing five stars!! ⭐️⭐️⭐️⭐️⭐️",koraandmoon,5,Love the app,False,reflectly-journal-ai-diary,1241229134,
