date,userName,title,developerResponse,rating,review,isEdited,app_name,app_id
2020-03-29 08:45:05,annonimis944862280473,MY FEET!!!,"{'id': 14312737, 'body': ""Hello, it is great to hear that you are interested in Meditopia. I hope you will have very relaxing, calming, and soothing meditation experiences with a lot of insight. A pain might have multiple meanings in one's personal story. For your questions, you can always reach us via hello@meditopia.com, we are always ready to help. Hope you enjoy! All the best, İpek - Member Happiness"", 'modified': '2020-03-29T14:56:12Z'}",1,"Ever since I started listening to this and trying to use it to fall asleep to my feet just randomly started hurt. I know this sounds weird but when ever I even just think about my feet, they just start to hurt, but not like a stinging pain it hurt inside my foot. This happened right after I used meditopia. Can anyone at least tell me what it is.",False,meditopia-meditation-breathe,1190294015
2021-04-05 16:11:47,eliana jessie z,Amazing app,"{'id': 22104376, 'body': 'Thank you so much for sharing your experience with us! This is great to hear that you enjoy the content with a relaxation. Wish you a wonderful day :) All the best, İpek - Member Happiness', 'modified': '2021-04-07T15:59:49Z'}",5,This is so comfortable it helps you to relax and it also helps with anxiety like me I definitely recommend this app,False,meditopia-meditation-breathe,1190294015
2020-02-24 17:32:31,Lindsay London,Great tool for meditation,"{'id': 13687629, 'body': 'Hello, it is great to hear that you liked Meditopia. I hope you will have very relaxing, calming, and soothing meditation experiences with a lot of insight. If you have any questions, you can always reach us via hello@meditopia.com, we are always ready to help. Hope you enjoy! All the best, İpek - Member Happiness', 'modified': '2020-02-25T09:31:36Z'}",5,"This app is easy to use, simple, and full of quality benefits when starting out with meditation.",False,meditopia-meditation-breathe,1190294015
2020-02-18 16:47:34,kenzie_~w~,Helps with all my stress and anxiety,"{'id': 13580334, 'body': 'Hello, it is great to have you with us in Meditopia! I hope you will have wonderful meditation experiences. If you have any questions, you can always reach us via hello@meditopia.com, we are always ready to help. All the best, İpek - Member Happiness', 'modified': '2020-02-19T11:14:46Z'}",5,"You can choose to get notifications for inspiration. It helps with sleep, relaxation, and meditation.",False,meditopia-meditation-breathe,1190294015
2020-02-01 20:16:32,SophLakotaLola,So relaxing! 😌,"{'id': 13246155, 'body': 'Hello, it is great to hear that you liked Meditopia. I hope you will have very relaxing, calming, and soothing meditation experiences with a lot of insight. If you have any questions, you can always reach us via hello@meditopia.com, we are always ready to help. Hope you enjoy! All the best, İpek - Member Happiness', 'modified': '2020-02-02T15:38:11Z'}",5,I tried the first session and it’s so relaxing! If your reading this I recommend it if your under a lot of stress. Very helpful! ❤️🥰,False,meditopia-meditation-breathe,1190294015
2020-08-02 12:36:29,HappyHappy Customer,Life changer,"{'id': 17029257, 'body': 'Hello, how great it is to know that we have such happy members! Hope you keep meditating with us and keep sharing the outcomes. Best regards, Ezgi- Member Happiness', 'modified': '2020-08-02T21:08:39Z'}",5,Thank you! I didn’t know the benefit of such apps until I started to use it.,False,meditopia-meditation-breathe,1190294015
2020-05-12 16:27:21,ilovetacobellgirl,Amazing app,"{'id': 15289680, 'body': 'Hello, thank you very much for your interest in Meditopia! As we give ourselves time and space, we begin to experience all the transformative effects of meditation. I wish you discover the meditations that will be best to you. All the best, İpek - Member Happiness', 'modified': '2020-05-13T08:30:25Z'}",5,I use this app all the time and I go to sleep very fast at night. And u can use this anytime u want 2 use it.,False,meditopia-meditation-breathe,1190294015
2020-08-24 21:50:33,C-Fritjof,Deeper ftw.,"{'id': 17504393, 'body': 'What a wonderful comment! We are so happy to hear that you use meditative content on a daily basis with Meditopia. We hope all the content will bring you relaxation, joy, and insight.  Please reach us via hello@meditopia.com if you have any questions. Have a great day! All the best, İpek - Member Happiness', 'modified': '2020-08-26T06:51:46Z'}",5,I've tried all meditation apps and meditopia is the deepest and most impactful one out there. One of very few apps I use daily.,False,meditopia-meditation-breathe,1190294015
2020-07-08 11:42:26,Cestlavie116,It will become part of your day!,"{'id': 16517973, 'body': ""Hello, that's one of our aims to make it easy for everyone to practise meditation. How happy we are if we succeeded! Thank you so much for pointing that out. Have a great day! Best regards, Ezgi- Member Happiness"", 'modified': '2020-07-09T20:13:33Z'}",5,This app makes meditation flow easily into your life. It’s subtle and relaxing. You’ll love it.,False,meditopia-meditation-breathe,1190294015
2020-09-10 17:52:56,lilly rim,Love this app,"{'id': 17867204, 'body': 'Hello Lilly, I am so glad to hear that you are interested in meditation and you benefit greatly from Meditopia! We would love to know more about your experiences. If you want to share your experience with us, you can join our testimonal page.\r Have a great day! Best regards, Ezgi- Member Happiness \nhttps://meditopia.com/testimonial/\n', 'modified': '2020-09-14T11:32:10Z'}",5,This app is amazing it helps so so much I recommend to get this app it does wonders you wouldn’t believe it,False,meditopia-meditation-breathe,1190294015
2020-06-16 14:08:44,jcthatboy672,Amazing app,"{'id': 16046396, 'body': 'Excellent news! We are happy to hear that meditation helps you for a better emotional regulation, for finding body & mind balance, and for relaxation. I hope you will continue finding the meditations responding best to your needs. Wish you a great day :) All the best, İpek - Member Happiness', 'modified': '2020-06-17T12:52:12Z'}",5,"I love Meditopia!!! It really causes me to relax my mind, body, soul and spirit!!! It allows me to be calmer, relaxed, think clearer and it relieves stress and tension!!! It really helps me to fall asleep peacefully and faster... This app is awesome!!!",False,meditopia-meditation-breathe,1190294015
2020-08-14 00:42:59,Dani Alviano,A life changer!!!,"{'id': 17309296, 'body': 'Hello Dani, I am so happy to hear that! I hope you find the best meditations for yourself and keep practising with us! Best regards, Ezgi- Member Happiness', 'modified': '2020-08-16T23:21:46Z'}",5,No I feel able to improve as human being!!!,False,meditopia-meditation-breathe,1190294015
2020-03-11 10:39:07,halestorm_freak97,In love with this app!,"{'id': 13992070, 'body': 'Hello, it is great to hear that you like Meditopia :) If you have any questions, you can always reach us via hello@meditopia.com, we are ready to help! Hope you enjoy with wonderful meditation experiences. All the best, İpek - Member Happiness', 'modified': '2020-03-11T19:36:26Z'}",5,This app really helps! I’m more focused and I don’t feel stressed out all day while I’m at school.,False,meditopia-meditation-breathe,1190294015
2021-04-03 07:22:23,js🤑🤑🤑,Great Great Great,"{'id': 22034665, 'body': 'Hello! We are so grateful that you are spending pleasant time with our stories! Regular meditation increases our sleep quality and helps us fall asleep easier. Hope you keep practising with us! All the best, Ezgi- Member Happiness', 'modified': '2021-04-04T13:47:58Z'}",5,I like Meditopia because it helps you get to sleep better and it’s got a ton of fun good story’s and has kid story’s too.,False,meditopia-meditation-breathe,1190294015
2020-09-07 02:27:38,Jiggs.aviation,SO RELAXING.,"{'id': 17827705, 'body': 'Hello, I am really glad to hear that you benefit from Meditopia! We are all in a very chaotic time with a lot of uncertainty. Meditation is an experience that has positive effects on our stress management both in the short term and in the long term. Hope you keep meditating with us! Best regards, Ezgi- Member Happiness', 'modified': '2020-09-11T13:46:02Z'}",5,On those days this app really helps me. Stressed about school and work? Use this app. 100% recommend!,False,meditopia-meditation-breathe,1190294015
2020-02-22 06:22:19,Coudy J,Great app and support,"{'id': 13640910, 'body': 'Hello, it is great to have you with us in Meditopia :) If you have any questions, you can always reach us via hello@meditopia.com, we are ready to help! Hope you enjoy with wonderful meditation experiences. All the best, İpek - Member Happiness', 'modified': '2020-02-22T14:51:12Z'}",5,The app is presented amazingly and I especially love all the developer responses I saw on reviews. It’s really nice to see responses like that.,False,meditopia-meditation-breathe,1190294015
2020-06-29 16:13:40,Queens of Ireland,BEST EVER,"{'id': 16313637, 'body': 'Thanks a million for this incredible comment! We are so happy to hear that you find Meditopia relaxing and helpful for your meditation journey. I hope you keep enjoying. Wish you a great day. All the best, İpek - Member Happiness', 'modified': '2020-06-30T13:31:26Z'}",5,I’ve had Calm and Sleep. But the woman’s voice is very soothing I love it the most and it’s the one I would recommend.,False,meditopia-meditation-breathe,1190294015
2021-04-09 04:02:25,anastasiiasanastasiia,I love this app,"{'id': 22161905, 'body': 'Meditation is a great way to learn treating ourselves better :) Hope you keep enjoying your journey with us! All the best, İpek - Member Happiness', 'modified': '2021-04-10T12:08:36Z'}",5,It helps me a lot when I feel down.,False,meditopia-meditation-breathe,1190294015
2021-04-21 21:34:48,Kislun Oleksandr,Premium,"{'id': 22462233, 'body': 'Hello Kislun, payments are taken only if you subscribe to Premium membership. Can you please reach us via hello@meditopia.com? We are waiting to help you immediately. All the best, İpek - Member Happiness', 'modified': '2021-04-26T13:21:46Z'}",1,"Really loved this app, beforeI tried purchase premium.

They charged my card 12 times, then it was blocked, looks like fraud with card. Those week I didn’t bought any other apps. That’s why only Meditopia reason of its inconvenient.",False,meditopia-meditation-breathe,1190294015
2021-03-16 21:33:37,Izzy101bizzy,Good,"{'id': 21773585, 'body': ""That's great news! Meditation has also been clinically proven to have positive effects on individuals suffering from chronic stress, depression, sleep problems or anxiety disorders. I am so glad to hear that you feel better! All the best, Ezgi- Member Happiness"", 'modified': '2021-03-20T20:02:07Z'}",5,I love it cause it makes me feel more loved and helps with my depression and anxiety,False,meditopia-meditation-breathe,1190294015
2020-04-20 18:24:11,vanessapotato,My Review,"{'id': 14813485, 'body': 'Hello, thank you very much for your interest in Meditopia! As we give ourselves time and space, we begin to experience all the transformative effects of meditation. I wish you discover the meditations that will be best to you. All the best, İpek - Member Happiness', 'modified': '2020-04-21T12:15:41Z'}",5,This is a great app for me too relaxed thank u for putting a ad on my screen :),False,meditopia-meditation-breathe,1190294015
2020-02-25 06:15:12,ChennaiJeffU,Poor setup process,"{'id': 13710180, 'body': 'Hello, it is great to hear that you liked Meditopia. I hope you will have very relaxing, calming, and soothing meditation experiences with a lot of insight. We have three options via Facebook, Apple, and e-mail. If you have any questions, you can always reach us via hello@meditopia.com, we are always ready to help. Hope you enjoy! All the best, İpek - Member Happiness', 'modified': '2020-02-26T08:14:49Z'}",1,You are forced to sign up with Facebook and then you are repeatedly directed to pages you don’t want but they make it impossible to move past.  Very frustrating - and all this for a few!!,False,meditopia-meditation-breathe,1190294015
2020-02-27 04:11:47,shd invidious,This app,"{'id': 13774256, 'body': 'Hello, it is great to hear that you like Meditopia :) If you have any questions, you can always reach us via hello@meditopia.com, we are ready to help! Hope you all enjoy with wonderful meditation experiences. All the best, İpek - Member Happiness', 'modified': '2020-02-29T10:52:11Z'}",5,This app is so good with helping you sleep my doughtier latterly goes to sleep before her bed time.,False,meditopia-meditation-breathe,1190294015
2020-06-18 08:29:01,1985 sleep,Sleep,,5,Really helped me sleep better and have more comfortable sleep mentally,False,meditopia-meditation-breathe,1190294015
2020-06-28 01:21:29,vero100pre,Great app,"{'id': 16264959, 'body': 'Hello, thank you so much! I hope you discover the most helpful meditations for yourself. Best regards, Ezgi- Member Happiness', 'modified': '2020-06-28T14:36:17Z'}",5,Love how the have they different meditation for all type of situations,False,meditopia-meditation-breathe,1190294015
2020-08-31 12:48:13,babcali,In the moment,"{'id': 17654761, 'body': 'Very good news :) It is one of the best ways to start a day with feeling refreshment in your body and mind. Hope you keep enjoying all the content. Take care! All the best, İpek - Member Happiness', 'modified': '2020-09-02T17:45:17Z'}",5,Very helpful to my morning routine,False,meditopia-meditation-breathe,1190294015
2021-03-16 12:15:13,Angel Cards,Meditopia,"{'id': 21773576, 'body': 'Hi! Thank you so much for the review! Hope you discover the meditations that best meet your needs. Keep safe and healthy! All the best, Ezgi- Member Happiness', 'modified': '2021-03-20T19:59:51Z'}",5,This is a great app with a variety of meditations. I enjoy using this app. It helps me to get centered,False,meditopia-meditation-breathe,1190294015
2020-05-06 14:38:31,Amekoz,The subscription cost to much,"{'id': 15156203, 'body': 'Hello, thank you so much for your interest! We have both free and paid subscriptions. You can listen unlocked meditations without any payment. Moreover, if you share the app with your friends, you can gain 2 weeks gift Premium membership. All the best, İpek - Member Happiness', 'modified': '2020-05-07T08:53:20Z'}",2,"I think it’s wonderful, but the price tag to have this subscription is really expensive. Don’t know if I can  afford it.",False,meditopia-meditation-breathe,1190294015
2020-02-29 02:30:55,Jayden and Joyce,Awesome,"{'id': 13774236, 'body': 'Hello, it is great to hear that you liked Meditopia. I hope you will have very relaxing, calming, and soothing meditation experiences with a lot of insight. If you have any questions, you can always reach us via hello@meditopia.com, we are always ready to help. Hope you enjoy! All the best, İpek - Member Happiness', 'modified': '2020-02-29T10:50:32Z'}",5,It’s great for making me and you feel sleepy,False,meditopia-meditation-breathe,1190294015
2020-06-17 21:07:21,Vianey31,Great content!,"{'id': 16079668, 'body': 'Thank you so much! This made us really proud. Have an amazing day. Best regards, Ezgi- Member Happiness', 'modified': '2020-06-18T18:32:23Z'}",5,Hands down the best meditation app I’ve ever tried.,False,meditopia-meditation-breathe,1190294015
2020-06-16 14:59:42,shelbbbbbbbsssssssss,Love love love,"{'id': 16047759, 'body': 'Hello, thank you so much for your interest in Meditopia. We are happy to hear that you decided meditating for a year. If you have anything to ask,  you can always reach us via hello@meditopia.com. Wish you a great day! All the best, İpek - Member Happiness', 'modified': '2020-06-17T13:51:21Z'}",5,Best mediation app I’ve ever used. Even bought the yearly subscription. Worth it,False,meditopia-meditation-breathe,1190294015
2020-08-08 17:18:57,zehvana,awesome app!,"{'id': 17168345, 'body': 'Hello! Meditation is an experience that has positive effects on our stress management both in the short term and long term. Thank you so much for pointing this out and keep meditating with us! Best regards, Ezgi- Member Happiness', 'modified': '2020-08-09T16:24:19Z'}",5,This app help you feel less streased they sgow you diffrent ways and tequinches to releave stress. And its free!,False,meditopia-meditation-breathe,1190294015
2020-05-10 19:55:54,Headspace is Better,Talks too much,"{'id': 15235076, 'body': 'Hello, thank you very much for your interest in Meditopia! As we give ourselves time and space, we begin to experience all the transformative effects of meditation. We have less guided and deeper series too. Moreover, you can meditate with non-directive music. I wish you discover the meditations that will be best to you. All the best, İpek - Member Happiness', 'modified': '2020-05-11T08:47:32Z'}",3,Let me meditate your so distracting on all meditations in the there’s never a long pause in none of your meditations you irritate me,False,meditopia-meditation-breathe,1190294015
2020-01-26 02:04:19,jojojo2020k,Help me go to sleep in like three minutes,"{'id': 13123380, 'body': 'Hello, it is great to hear that you liked Meditopia! I hope you will have very relaxing and soothing meditation experiences. If you have any questions, we are always ready to help you via hello@meditopia.com. Wish you a great day! All the best, İpek - Member Happiness', 'modified': '2020-01-26T15:55:32Z'}",5,So fun,False,meditopia-meditation-breathe,1190294015
2020-06-16 12:48:42,lari miami,Love it,"{'id': 16046311, 'body': 'Hello, it is great to hear that meditation is part of your journey to self-awareness and self-compassion. We are happy to have you among us. If you have any question to ask, you can always reach us via hello@meditopia.com. Take care! All the best, İpek - Member Happiness', 'modified': '2020-06-17T12:48:16Z'}",5,It’s been a wonderful help for my personal growth,False,meditopia-meditation-breathe,1190294015
2021-01-21 11:24:10,NoFraudAllowed,Scammers!,"{'id': 20581876, 'body': ""Hello!  In order for you to use the 30-day free trial, you must have downloaded Meditopia for the first time using the sent link. Can you please reach us through hello@meditopia.com? We would like to fix this for you and we would be so happy if you'd join us for a month. Hope you keep meditating! All the best, Ezgi- Member Happiness"", 'modified': '2021-01-22T15:16:29Z'}",1,My friend sent me a link that promised a month of premium access if I install the app. No promised premium whatsoever! Scammers! Should be deleted from the apple store! Will delete it immediately and do not recommend this to anyone!,False,meditopia-meditation-breathe,1190294015
2021-03-04 19:27:38,G iTunes,Breath,"{'id': 21495366, 'body': 'Hello! Thank you for the review! Over 20 meditations are available for our free members. You can share the app with your friends to unlock all of our content for two weeks. Hope you discover the best ones for yourself! Stay safe and healthy. All the best, Ezgi- Member Happiness', 'modified': '2021-03-07T14:38:22Z'}",3,It’s great but not enough. Unfortunately one has to “sign up and pay” to get the stuff that MAY be of help.,False,meditopia-meditation-breathe,1190294015
2020-06-19 03:38:35,Evaluna24,I love this app!,"{'id': 16112339, 'body': 'First of all, I wish you a great day. Thank you for sharing your comment with us :) It is perfect to have a daily meditation routine especially for beginning and ending your day. Hope you enjoy! All the best, İpek - Member Happiness', 'modified': '2020-06-20T13:05:02Z'}",5,Use this app morning and night for mental health,False,meditopia-meditation-breathe,1190294015
2020-01-05 00:11:15,Sonson❤️,Relaxing,"{'id': 12732897, 'body': 'Hello, it is great to hear that you have relaxing meditation experiences with Meditopia! If you have any questions, you can always reach us via hello@meditopia.com. I hope you enjoy. All the best, İpek - Member Happiness', 'modified': '2020-01-05T19:03:12Z'}",5,Most relaxing thing on earth,False,meditopia-meditation-breathe,1190294015
2020-12-16 19:19:44,please no hillary,Hi,"{'id': 19846448, 'body': 'Hello! Thank you so much for your feedback! We would love you to have unlimited meditation experience with us. You can have free access to Premium content by sharing the app with your friends. Please reach us through hello@meditopia.com if you need any assistance. Have a great day! All the best, Ezgi- Member Happiness', 'modified': '2020-12-18T07:02:16Z'}",5,It was great but I just love peopleShouldn’t have to pay for the premium,False,meditopia-meditation-breathe,1190294015
2020-10-29 10:16:21,jenlee313,Excellent,"{'id': 18812736, 'body': 'Hello! We know we are the best!:) Thank you for your kind feedback. It is great to know that you are enjoying your meditation journey with us. Hope you find the best meditations for yourself and keep practising. Have an amazing day! All the best, Ezgi- Member Happiness', 'modified': '2020-10-30T19:09:18Z'}",5,This is by far my favorite app for meditation.,False,meditopia-meditation-breathe,1190294015
2020-05-01 22:39:14,Dfhhhgf,Scammers,"{'id': 15049954, 'body': 'Hello, it is great to hear that you are interested in meditation. In order for us to see your membership details, you can always reach us via hello@meditopia.com, we are ready to help! All the best, İpek - Member Happiness', 'modified': '2020-05-02T15:32:51Z'}",1,"They’ve been illegally withdrawing funds from my account. I deleted my account a week into a 60 day free trial. They’ve charged me every month and they refuse to refund my mo Wu. They’re in imstanbul turkey so they apparently don’t have to abide by US laws. DO NOT DOWNLOAD, THIS IS A SCAM!",False,meditopia-meditation-breathe,1190294015
2020-05-30 09:15:17,Bman372000,Sleep,"{'id': 15669787, 'body': 'Hello, thank you so much for this precious comment! It is glad to hear that you have positive feelings thanks to meditating. As we begin giving ourselves a special time and care, we discover various sensations and feelings of our own. I hope you will have soothing and insightful meditation experiences. Wish you a great day! All the best, İpek - Member Happiness', 'modified': '2020-05-30T17:01:20Z'}",5,Knocked me out couldn’t be happier,False,meditopia-meditation-breathe,1190294015
2020-04-08 12:46:40,Heavenlei1105,💞,"{'id': 14567609, 'body': 'Merhaba, meditasyonu sevmiş olman şahane bir haber! Soruların olursa bize her zaman merhaba@meditopia.com adresinden ulaşabilirsin. Dilerim zihin beden dengeni bulduğun, bol içgörülü meditasyon deneyimlerin olur. Sevgiler, İpek - Üye Mutluluğu', 'modified': '2020-04-09T12:49:41Z'}",5,I’m loving it. Training my mind to get rid of negative thoughts,False,meditopia-meditation-breathe,1190294015
2020-04-03 09:18:48,blueskies1978,New found love,"{'id': 14456862, 'body': 'Hello, it is great to hear that you liked Meditopia. I hope you will have very relaxing, calming, and soothing meditation experiences with a lot of insight. If you have any questions, you can always reach us via hello@meditopia.com, we are always ready to help. Hope you enjoy! All the best, İpek - Member Happiness', 'modified': '2020-04-04T15:37:37Z'}",5,Life changeing decision to expierience this wonderful app meditopia,False,meditopia-meditation-breathe,1190294015
2020-08-10 08:50:06,Lady 🌞,✨,"{'id': 17245434, 'body': 'Great news! We are so happy to hear that meditation helps you focus better with a clearer state of mind. Hope you keep enjoying all the content. Keep safe and healthy! All the best, İpek - Member Happiness', 'modified': '2020-08-12T20:18:10Z'}",5,"Very in tune with the into , relaxed me and had me so focused .",False,meditopia-meditation-breathe,1190294015
2020-10-06 09:46:02,genrydr,Very disappointed,"{'id': 18332192, 'body': 'There are both free and paid subscriptions. You can listen unlocked meditations without any payment as long as you want. In Premium version, there are monthly, six-months, and yearly payment plans. Moreover, if you share the app with your friends, you can gain 2 weeks gift Premium membership. Hope you keep meditating. All the best, İpek - Member Happiness', 'modified': '2020-10-07T17:53:39Z'}",1,"Signed up for ""free"" app. Found out it is $59 year. Tried free trial and all I got was 3 minutes of unintelligible gibberish spoken by someone with annoying vocal tone. Ended up annoyed.",False,meditopia-meditation-breathe,1190294015
2020-02-19 06:14:12,newnewbby,my experience,"{'id': 13580340, 'body': 'Hello, it is great to hear that you liked Meditopia. I hope you will have very relaxing, calming, and soothing meditation experiences with a lot of insight. If you have any questions, you can always reach us via hello@meditopia.com, we are always ready to help. Hope you enjoy! All the best, İpek - Member Happiness', 'modified': '2020-02-19T11:15:12Z'}",5,really helps with stress .. lack of sleep .. helps clear your mind i would highly recommend!! :),False,meditopia-meditation-breathe,1190294015
2020-03-20 06:14:16,buthead1234098765,Great app,"{'id': 14148062, 'body': '\rHello, it is great to hear that you liked Meditopia. I hope you will have very relaxing, calming, and soothing meditation experiences with a lot of insight. If you have any questions, you can always reach us via hello@meditopia.com, we are always ready to help. Hope you enjoy! All the best, İpek - Member Happiness\n', 'modified': '2020-03-20T18:44:45Z'}",5,This app is great it help me fall asleep before school,False,meditopia-meditation-breathe,1190294015
2020-01-23 15:27:31,vehxjsnsks,Try it,"{'id': 13107200, 'body': 'Hello, it is great to hear that you liked Meditopia. You can always reach us via hello@meditopia.com if you have any questions. Hope you enjoy! All the best, İpek - Member Happiness', 'modified': '2020-01-24T22:03:00Z'}",5,It’s so relaxing,False,meditopia-meditation-breathe,1190294015
2020-12-16 05:46:41,IpekCeliksoz,Good mood,"{'id': 19833420, 'body': 'Hello İpek! So glad to hear that! Meditation is a wonderful experience for relaxing and feeling fulfilled. It also have many other benefits that I hope you will be experiencing in the future. Please keep meditating with us regularly! All the best, Ezgi- Member Happiness', 'modified': '2020-12-17T14:55:57Z'}",5,Meditopia makes me feel relax and fulfilled. Love it 💘,False,meditopia-meditation-breathe,1190294015
2020-02-10 03:31:59,Gracie K Boswell,OMG THIS IS AMAZING!,"{'id': 13396166, 'body': 'Hello Gracie, it is great to hear that you liked Meditopia! I hope you will have many soothing and insightful meditation experiences :) If you have any questions, you can always reach us via hello@meditopia.com, we are always ready to help! All the best, İpek - Member Happiness', 'modified': '2020-02-10T11:38:54Z'}",5,"Idk even know what else to say besides, Jesus this works like a charm!",False,meditopia-meditation-breathe,1190294015
2020-03-23 05:13:45,Liu LiuG,Meditation,"{'id': 14234803, 'body': 'Hello, it is great to hear that you liked Meditopia. I hope you will have very relaxing, calming, and soothing meditation experiences with a lot of insight. If you have any questions about the app, you can always reach us via hello@meditopia.com, we are always ready to help. Hope you enjoy! All the best, İpek - Member Happiness', 'modified': '2020-03-25T09:39:51Z'}",4,"I love this app, but ione session can be a little to long",False,meditopia-meditation-breathe,1190294015
2020-04-03 09:57:47,cedrick el nakhl,Amazing,"{'id': 14456867, 'body': 'Hello, it is great to hear that you like Meditopia :) If you have any questions, you can always reach us via hello@meditopia.com, we are ready to help! Hope you enjoy with wonderful meditation experiences. All the best, İpek - Member Happiness', 'modified': '2020-04-04T15:37:47Z'}",5,Amazing app it really helps,False,meditopia-meditation-breathe,1190294015
2020-03-09 10:46:45,its 2020 bros,this app is amazing,"{'id': 13942495, 'body': 'Hello, it is great to hear that you liked Meditopia. I hope you will have very relaxing, calming, and soothing meditation experiences with a lot of insight. If you have any questions, you can always reach us via hello@meditopia.com, we are always ready to help. Hope you enjoy! All the best, İpek - Member Happiness', 'modified': '2020-03-09T14:24:34Z'}",5,this app makes me and it calms me down and it’s amazing and happy and now i can get threw eny thing threw this app,False,meditopia-meditation-breathe,1190294015
2020-02-16 00:20:05,kyliewilcox,The best,"{'id': 13512137, 'body': 'Hello, it is great to hear that you liked Meditopia. I hope you will have very relaxing, calming, and soothing meditation experiences with a lot of insight. If you have any questions, you can always reach us via hello@meditopia.com, we are always ready to help. Hope you enjoy! All the best, İpek - Member Happiness', 'modified': '2020-02-16T12:01:06Z'}",5,Everybody  need to get this app,False,meditopia-meditation-breathe,1190294015
2020-02-05 02:46:12,Try this app💯,AMAZING,"{'id': 13309389, 'body': 'Hello, it is great to hear that you liked Meditopia! I hope you will have wonderful meditations :) If you have any questions, you can always reach us via hello@meditopia.com. All the best, İpek - Member Happiness', 'modified': '2020-02-05T12:58:49Z'}",5,This worked soo well,False,meditopia-meditation-breathe,1190294015
2020-03-31 02:08:23,Michigan Meditator,Awesomely done!,"{'id': 14361088, 'body': 'Hello, it is great to hear that you like Meditopia :) If you have any questions, you can always reach us via hello@meditopia.com, we are ready to help! Hope you enjoy with wonderful meditation experiences. All the best, İpek - Member Happiness', 'modified': '2020-03-31T11:40:12Z'}",5,Beautiful awesome app!,False,meditopia-meditation-breathe,1190294015
2020-01-29 04:36:29,cambele,Relaxed,"{'id': 13187008, 'body': 'Hello, it is great to hear that you have relaxing and calming meditation experiences. If you have any questions, you can always reach us via hello@meditopia.com. Hope you enjoy! All the best, İpek - Member Happiness', 'modified': '2020-01-29T19:26:24Z'}",5,Helps me feel clam and relaxed and sleepy,False,meditopia-meditation-breathe,1190294015
2020-08-30 05:50:20,Ashraf. 12,Rip your money,"{'id': 17633530, 'body': 'There are both free and paid subscriptions. There is payment only if you subscribe to Premium membership. We would like to help you for cancellation and refund process. Please reach us via hello@meditopia.com so that we can check your membership details and help. All the best, İpek - Member Happiness', 'modified': '2020-09-01T19:04:13Z'}",1,"This is scam
It rip 1 year subscription 59 usd for very poor application 
Refund my money and cancel my subscription",False,meditopia-meditation-breathe,1190294015
2020-01-14 05:51:11,Franny Del Orbe,Amazing,"{'id': 12914545, 'body': 'Hello, it is great to hear that you are interested in Meditopia. I hope you will have calming, soothing, and, insightful meditations. If you have any questions, you can always reach us via hello@meditopia.com, we are waiting to help you! All the best, İpek - Member Happiness', 'modified': '2020-01-14T19:55:33Z'}",5,So relaxing,False,meditopia-meditation-breathe,1190294015
2020-04-29 14:27:46,sadiepancake,False advertisements,"{'id': 16146978, 'body': 'Thank you for your comment. Meditation is an auditory activity and as suggested in ads, it has a relaxing effect. Instead of looking at visuals during the meditative time of the day, we close our eyes or concentrate on a non-moving point. This is how we can actually make inner visualisations and how we can sense an inner relaxation. Hope you keep meditating with or without us. All the best, İpek - Member Happiness', 'modified': '2020-06-22T14:35:08Z'}",2,"The advertisements for this app depict relaxing visuals, but there is no visual element to the meditations. They are just sound.",False,meditopia-meditation-breathe,1190294015
2020-06-18 20:26:36,marquezvic,It’s the best,,5,This app is super cool and helpful 🙌,False,meditopia-meditation-breathe,1190294015
2021-07-05 16:35:35,Ogptra,Love this app,"{'id': 23803153, 'body': 'Thank you very much for your interest in Meditopia! As we give ourselves time and space, we begin to experience all the relaxation and integration. I wish you discover the meditations that will be best to you. All the best, İpek - Member Happiness', 'modified': '2021-07-07T16:31:53Z'}",5,So Calming,False,meditopia-meditation-breathe,1190294015
2020-06-25 01:41:56,Natalia Vasconcelos,The best,,5,I love it.,False,meditopia-meditation-breathe,1190294015
2020-11-21 06:02:28,CAQueen,NO More Free Material🧟♿️,"{'id': 19297763, 'body': 'Thank you for your comment. In free Membership, 15 contents are free and available permanently. Regarding daily meditations, you can listen 3 different ones. We would love you to continue meditating with us without feeling any limitation. By sharing the app with your friends you can gain 2 weeks of Premium membership and have access to all of our content. Also, if you would like to continue as a Premium member, please reach us through hello@meditopia.com so that we can inform you when we have special offers. All the best, Ezgi - Member Happiness', 'modified': '2020-11-23T16:20:30Z'}",1,SERIOUSLY?!?! Like u’ve locked ALL content & EVERY SINGLE MEDITATION behind a paywall?! No more Daily Free random meditation?? Buh bye.,False,meditopia-meditation-breathe,1190294015
2020-02-21 09:20:10,TrudiTruLove,App,"{'id': 13640887, 'body': 'Hello, it is great to hear that you liked Meditopia. I hope you will have very relaxing, calming, and soothing meditation experiences with a lot of insight. If you have any questions, you can always reach us via hello@meditopia.com, we are always ready to help. Hope you enjoy! All the best, İpek - Member Happiness', 'modified': '2020-02-22T14:48:27Z'}",5,Meditopia calms the savage beast!!!,False,meditopia-meditation-breathe,1190294015
2020-07-29 02:19:32,Heck yeah loved it,Invest in mental health!,"{'id': 16948638, 'body': 'Thank you for your comment. Hope you will have soothing and insightful meditation experiences. Take care! All the best, İpek - Member Happiness', 'modified': '2020-07-29T08:06:42Z'}",5,Great ROI,False,meditopia-meditation-breathe,1190294015
