date,title,isEdited,rating,review,userName,app_name,app_id,developerResponse
2020-01-02 08:41:41,Home workout,False,4,This app is really great! After using the app i can say that its worth a try! Though i wish if there is an option to disable the background music! Thats all,Idk Remon,breethe-meditation-sleep,920161006,"{'id': 12720401, 'body': ""Hi Idk Remon, We're glad to hear that you enjoy using the Breethe app. We're happy to let you know that you can adjust the volume or disable the background music of the app. You can find it under Profile > Personal Settings > Background Music. For further assistance, you can reach us at support@breethe.com."", 'modified': '2020-01-04T11:07:09Z'}"
2021-04-30 14:29:47,Great for setting intentions,False,5,This app really helped me with my intentions from my eyes opening to moving throughout the day. My next goal is sleeping with intention and I can’t wait for that journey!,avilleyoungin,breethe-meditation-sleep,920161006,"{'id': 22599616, 'body': 'Thank you for your review, avilleyoungin 🥰 We wish you a wonderful journey! 🧘\u200d♀️😴🧘\u200d♂️ The intention is a powerful force to have on your side 💪', 'modified': '2021-05-03T20:30:50Z'}"
2020-09-05 05:54:02,Amazing app,False,5,I’ve had some breathing problems caused by panic attacks/anxiety and one fifteen minute meditation session helped so much if going through anything like this strongly recommend,burgerhamgod,breethe-meditation-sleep,920161006,
2020-07-24 03:37:56,Disappointed,False,2,"I get so aggravated looking for unlocked stuff that I can’t fall asleep!  I understand paying for extra content, but I feel like you are being disingenuous....just admit there’s very little available without the fee. At a time when so many of us are laid off, this just seems cruel.",Clisson00,breethe-meditation-sleep,920161006,"{'id': 16849752, 'body': ""Hello Clisson00, we're very sorry to hear about the stress searching for the free content had caused you. There are hundreds of free meditations, music tracks etc available in Breethe without a need to pay anything and we understand that it could be difficult to find some of them. Please drop us a line at support@breethe.com (mentioning this review) and we'll be happy to assist you with that 🥰"", 'modified': '2020-07-24T11:55:19Z'}"
2020-12-06 05:05:55,Present,False,5,This app helps me keep up the good things I love to see and I can get myself to do some pretty cool work and get myself to keep my family and friendships ❤️☮️,Kurtchess,breethe-meditation-sleep,920161006,"{'id': 19599492, 'body': 'Thank you, Kurtchess! 😍', 'modified': '2020-12-07T18:56:54Z'}"
2020-07-31 22:19:14,Skeptic,False,5,"So I never in my life write any type of reviews but this app , has literally helped me with my anxiety anytime of the day . I would recommend highly .",raet09,breethe-meditation-sleep,920161006,
2020-03-21 03:22:58,Very relaxing,False,5,"I listen whenever and wherever I have time, there’s lots of choices and variety here too if you like all different aspects!! <3",bdhrhdbhd,breethe-meditation-sleep,920161006,
2020-03-20 05:22:35,Worth downloading,False,5,"This app is amazing, I needed it to calm myself and sleep better. I was out by the end of the session, and found myself feeling mellow with the waking up session",CmGclMEGs,breethe-meditation-sleep,920161006,
2020-08-26 11:49:33,DH Review,True,5,"I have found this app to be very helpful and the Breathe program well worth the time and fee. The customer support team is terrific. 
Highly recommend.",Belfair Shoe Guy,breethe-meditation-sleep,920161006,"{'id': 7529464, 'body': ""Hi Belfair Shoe Guy, thank you for the review! We're happy to know that you found the Breethe app helpful and a worthy investment for your well-being."", 'modified': '2019-03-01T15:29:24Z'}"
2021-05-11 13:08:00,Beware—premium subscription,False,3,Make sure you set up your paid subscription to the email address you subscribed and not necessarily the email you were blasted with or you will receive no credit.,speedy with this app,breethe-meditation-sleep,920161006,"{'id': 22774518, 'body': 'Hello there! 🤝 If you happened to have purchased the membership from a different email address than your Breethe account is registered under, simply contact our support at support@breethe.com. We will help you take care of the issue and apply the Premium membership to your Breethe account correctly. We hope to hear from you soon! 🥰', 'modified': '2021-05-12T20:59:21Z'}"
2020-08-30 16:28:36,Not able to cancel subscription,False,1,"This app is pricey & not as expected. I am unable to cancel through Apple ID subscriptions and had deleted the App in hopes that would work. It did not. Therefore, be very cautious as I was charged & don’t know if this will continue & I am paying for an App I am not using & deleted. I would not recommend this to anyone.",Bauer317,breethe-meditation-sleep,920161006,"{'id': 17673133, 'body': ""Hello Bauer317, we're sorry to hear about the issue. Please note that only the Apple ID holder can cancel a subscription made through Apple. Please contact us at support@breethe.com and we'll be happy to assist you with the cancellation and a refund. We hope to hear from you soon! ❤️"", 'modified': '2020-09-03T13:13:53Z'}"
2020-04-09 19:42:57,Great help!,False,5,Going through a medical situation along with the pandemic has been very stressful and the Breathe App has been super calming and helpful in dealing with the reality of where I am right now...a,almabekacus,breethe-meditation-sleep,920161006,
2021-06-10 02:30:18,My Children Love This App!,False,5,"This app is life changing! My 5, 7 & 8 year old now love meditation, and truly enjoy falling asleep to the sweet words this app provides. Does it get any better?! THANK YOU! 💙",AmyJay101,breethe-meditation-sleep,920161006,"{'id': 23327300, 'body': ""Thank you for a lovely review, AmyJay101! ❤️ It's wonderful to hear that you got your kids to meditate too 😍 We wish all of you many wonderful meditations! 🧘\u200d♀️🧘\u200d♂️🧘\u200d♀️🧘\u200d♂️🥰"", 'modified': '2021-06-11T10:44:45Z'}"
2020-04-01 04:17:10,Amazed😜,False,5,So my sister said this Game is relax so she  download on this app and it was relax I fallen a sleep no hackers are on here try it if u don’t sleep you’re not a koala 🐨. So if I was you I would download it peace out,ctsidyslyzodiy,breethe-meditation-sleep,920161006,
2020-05-29 02:44:00,Pricey,False,4,"Great app, lots of options to choose from; however, I can’t bring myself to pay $75 a year. I’d pay maybe $25, but definitely not what they’re asking.",Mayotte507,breethe-meditation-sleep,920161006,
2020-11-16 04:31:24,Get this appp!!!,False,5,Helps soo much!! Breathing the different ways they want you to makes it even better and afterwards my mind is just cleared,my name is summer:),breethe-meditation-sleep,920161006,"{'id': 19170287, 'body': 'Thank you, my name is summer:)! 😍 Enjoy the meditations! ❤️', 'modified': '2020-11-17T16:15:57Z'}"
2020-11-01 18:08:30,Excellent App that Helps Me Calm Myself,False,5,Breath is excellent app that design well with great meditation video that help me in reduce my anxiety and pains . The relaxing music and calm voices like personal coach in my ear . I follow the breath tactnics in ease my nerves. Thank you .,Tomshz,breethe-meditation-sleep,920161006,"{'id': 18875720, 'body': 'Thank you for the lovely review, Tomshz! ❤️', 'modified': '2020-11-03T13:54:43Z'}"
2020-08-08 09:15:11,I love this app so much 😍,False,5,I love this app because it helps me sleep. and also sometimes I get stressed out. and I have anxiety form my brothers And my dog parking it is a annoying.,savannacat15,breethe-meditation-sleep,920161006,
2020-06-02 14:30:45,Amazing!,False,5,I downloaded this app because it apparentaly helps with stress and it helps with that and so much more! Definitely recommend!,mikeredped,breethe-meditation-sleep,920161006,
2020-07-28 18:54:39,Buggy,False,1,"It logs you out randomly and won’t let you log back in. Keeps giving and error message and saying login not allowed. No easy way to contact customer support.  I sent an email, but have not gotten any response. 
They charge a lot of money for something that does not work great and has zero customer service.",jennlsweet,breethe-meditation-sleep,920161006,"{'id': 16972169, 'body': ""Hello jennlsweet, we're very sorry to hear about your experience. We are proud to be very close to completely bug-free so what you described is definitely NOT what we aim for. Please contact us at support@breethe.com and we'll be happy to help you fix any issues you've encountered. I promise you that our support team answers each and every single email within 24 hours (and usually a lot quicker than that!). We hope to hear from you soon! ❤️"", 'modified': '2020-07-30T07:41:49Z'}"
2020-04-19 16:29:55,Sneaky subscription debit,False,2,"I liked the app until I discovered it had automatically started a withdrawal from my account for an unwanted premium membership. I cancelled that and received an email acknowledging that, but the funds still got withdrawn. Now I have to deal with getting it back!",jenarey100606,breethe-meditation-sleep,920161006,"{'id': 14905802, 'body': ""Hi jenarey100606, We're sorry to hear about your experience! There is actually a note from Apple about the automatic renewal when you accept the trial and also in the confirmation email when you first sign up for the free trial. Apple also sends out reminders a few days before the renewal. We understand that you can sometimes miss those - it happens. We'd be happy to check the details and advise you on the next steps at support@breethe.com. You may also contact Apple Support at 1 800–692–7753 directly, as they handle all AppStore apps' billing. Take care!"", 'modified': '2020-04-25T14:03:56Z'}"
2021-03-26 01:32:39,Thank you,False,5,I have fallen asleep in under 50 minutes rather than hours(without the app).,Useful 77,breethe-meditation-sleep,920161006,"{'id': 21934769, 'body': ""We're glad we could help, Useful 77 🥰 Sweet dreams! 😴❤️"", 'modified': '2021-03-29T21:01:11Z'}"
2020-10-16 11:25:33,Great app,False,5,I’m ten years old and I have a really hard time falling asleep.  So when I got this app two days ago I started falling asleep right away .,FireDave1073,breethe-meditation-sleep,920161006,"{'id': 18564273, 'body': ""Hello FireDave1073, we're happy to hear that our app helped you sleep! 😍 Thank you for taking the time to write this review. Take care!"", 'modified': '2020-10-19T09:21:24Z'}"
2020-08-23 13:40:22,Great meditation app,False,5,This is by far the best meditation app I have found so far and customer support is spectacular! Michael was particularly helpful in answering my questions about the app.,Someone else entirely (I hope),breethe-meditation-sleep,920161006,"{'id': 17507877, 'body': 'Hello Someone else entirely (I hope)!\nThank you for your kind words and for appreciating our team! We wish you many wonderful meditations! 😍', 'modified': '2020-08-26T08:33:46Z'}"
2020-06-29 16:53:08,True guided meditation,False,5,I did a lot of visualization when I practiced. The visualization really gave me understanding of being grounded and present. I wanted to try a new app and I’m happy I did.,VeganFlowerChild,breethe-meditation-sleep,920161006,
2020-06-25 05:11:31,Breethe???,False,4,"Admittedly, I was finding it difficult to trust any product that misspelled the name of their offering, unless it’s for a reason??Almost didn’t download it but I was extremely pleased I did. Thanks!!",Zooville Hostess,breethe-meditation-sleep,920161006,
2020-05-06 13:46:01,The Perfect Calming App,False,5,"Before I got this app, I had trouble sleeping. Now that I have it, it makes me much more calmer. This app is free and it helps you go to sleep in minutes.",Simone Darby,breethe-meditation-sleep,920161006,
2020-06-03 20:52:56,Good Stories,False,4,"This app is really cool! It makes you take ten minutes a day to meditate and listen to something inspiring. It could be a little better music , it all sounds the same to me.",Rosie13Cat,breethe-meditation-sleep,920161006,
2020-04-09 04:55:48,"Love the app, don’t love the limited-ness",False,2,"I recently found this app and loved it and the ways to meditate, but found that I was limited which I believe it somewhat wrong to limit someone who is trying to mentally heal themself. I really wish I could try everything but I honestly don’t want to pay for it",Mikellya,breethe-meditation-sleep,920161006,"{'id': 14689424, 'body': ""Hello Mikellya,\nWe're happy to hear that you enjoyed the app! Please note that we offer a free trial so that you can enjoy Breethe Premium Access for 14 days at no cost.\xa0\nIf, for any reason, you were unable to enjoy your free trial - please contact us at support@breethe.com and we'll be more than happy to help you. "", 'modified': '2020-04-15T18:42:01Z'}"
2020-04-04 17:03:18,Too much Lynn Goldberg,False,3,Ok you need to diversify your teachers....I find L Goldbergs voice grating....something to do with her pitch...which makes it hard for me to listen to her meditations!  Please get some different speakers !  Lower pitch voices are much more soothing to listen too...and your are a meditation app,Farjo 123,breethe-meditation-sleep,920161006,"{'id': 14469481, 'body': ""Hi Farjo, Thank you for sharing your thoughts, although it saddens us that that's how you feel about Lynne's voice. In the app Library, you can scroll down then tap Teachers (under Authors) and choose the teacher you prefer, and their meditations will be shown. While we frequently add new meditations, new teachers are much rarer. We do however add some new ones when we can, but there is no definite frequency at which they are added.\r"", 'modified': '2020-04-05T16:35:13Z'}"
2021-03-15 14:48:25,Awesome app,False,5,"The app is really good. It has a lot of options for different needs. 
The customer service is outstanding.",iacoflia,breethe-meditation-sleep,920161006,"{'id': 21692506, 'body': 'Hi iacoflia, thank you so much for the review! 🥰', 'modified': '2021-03-16T20:09:42Z'}"
2020-04-01 02:09:19,Great App!,False,5,"This is a great app with great customer service!  I got help right away when I emailed.  I recommend this app to anyone wo want to learn to meditate, or who meditates already.   Many meditations❤️",Lazygs,breethe-meditation-sleep,920161006,
2020-04-17 15:05:26,Great App!,False,2,"I really do like the app it’s awesome. 

BUT...The creators CONSTANTLY change things around. At least once a month or so. You find something you like and then it’s no longer where it was. Please stop changing the app so much. You already have a great product no need to try and enhance everyday!",JCCJ1971,breethe-meditation-sleep,920161006,"{'id': 14906294, 'body': ""Hello JCCJ1971. We're happy to hear that you enjoy using Breethe! As for the updates - could you please tell us more about it at support@breethe.com? We'd love to hear your feedback and help you find any content you may have trouble finding. Thanks!"", 'modified': '2020-04-25T14:52:07Z'}"
2020-02-13 04:18:29,Sign-in,False,1,"I would love this app, however, I can’t get past the login screen to use anything. When I try to sign with Facebook, nothing happens. When I create a new login, it says it failed.

When I first downloaded the app I started a meditation and I absolutely loved the feel of it. But since then I haven’t been able to use it.",Snowhitelezz,breethe-meditation-sleep,920161006,"{'id': 13467447, 'body': ""Hi, We're sorry to hear you're unable to login! We'd be happy to help you at support@breethe.com. "", 'modified': '2020-02-13T14:08:39Z'}"
2020-06-29 00:28:22,FANTASTIC!,False,5,"As for a child I struggle to sleep and lose weight, and yes I want to lose weight! I started this yesterday and made my life so much better already!!",whatever i dont care!!!!!!!!,breethe-meditation-sleep,920161006,
2020-06-26 20:48:56,Relieved,False,5,I absolutely love the app it help a lot.  Starting today I’m changing myself.  My sleeping schedule. My eating schedules.  I gotta change before it’s to late.,TRIN!!.,breethe-meditation-sleep,920161006,
2020-04-10 03:07:58,Pretty great!,False,5,"This app has helped a lot. I had problems breathing and relaxing, now I feel great! I would totally recommend it!",sashie xoxo,breethe-meditation-sleep,920161006,
2020-01-13 14:00:56,Helps me sleep,False,5,"This app helped me fall asleep in 5 minutes I would always stay up until 1 in the morning, but I fell asleep at 8",angel woodlin,breethe-meditation-sleep,920161006,
2020-03-19 13:24:39,Life changing!,False,5,I stumble up on it at the best possible time and it has been life changing for me.  I can’t imagine what I did before this app.,25WH,breethe-meditation-sleep,920161006,
2020-01-04 09:02:21,Didn’t work out. This app scared me!,False,1,I just downloaded this app and I’m already deleting it. It may work for others but I tried listening to one of the sound tracks and the sound of crickets (which i didn’t like but some might) kind of scared me. My heart stopped. I heard sounds from it sounding like foot steps in the woods. It scared me. This app just isn’t for me.,Hannah Q'd Up,breethe-meditation-sleep,920161006,"{'id': 14381884, 'body': ""Hi Hannah, Sorry we missed your comment here and that one of the sound tracks scared you. We didn't mean for that to happen! We have added more meditation and tracks in the app including a free collection of meditations called Inner Wellness During Coronavirus to help app users deal with the situation. If you would like to give it another try, email us at support@breethe.com and we would be happy to help!"", 'modified': '2020-04-01T07:52:08Z'}"
2020-07-25 19:01:25,Gratitude,False,5,This really helps me relax since I’ve been dealing with a heightened sense of anxiety for a few months. Thank you for all you do.,biggarmadillo24,breethe-meditation-sleep,920161006,
2021-04-19 03:39:07,Not enough stories,True,2,Still waiting for more stories to be loaded.. I’ve heard all the sleep stories and if I’m paying for this app I expect different stories every month .. gets boring listening to the same ones every month.,You wish:),breethe-meditation-sleep,920161006,"{'id': 21573692, 'body': ""Hi You wish:) ❤️ Upgrading to a Premium membership unlocks A LOT of new items so you should have plenty of new stories to listen to. Please contact us at support@breethe.com and we'll be happy to point you in the right direction! 🥰"", 'modified': '2021-03-10T19:37:44Z'}"
2020-03-29 07:20:15,Needed a little calming,False,5,"Was feelin’ a bit panicked, but much better after a few meditation sessions.  Thank you!!",Meberli,breethe-meditation-sleep,920161006,
2020-03-17 22:06:20,I’ve tried them all. This one is my favorite by far :),False,5,"I’ve tried them all. This one is my favorite by far. 
Best voice. Best options. Best navigation. And BEST SOOTHING VOICE !",Jv1481,breethe-meditation-sleep,920161006,
2021-03-01 01:53:50,This is worth it.,False,5,I used to have bad sleep schedules. But I got this app and I was back on track. And slept better . Warmer . Cooler . And more comfortable. If u see this . It’s worth it!,bailey LLLLLL,breethe-meditation-sleep,920161006,"{'id': 21402009, 'body': 'Thank you for sharing that, bailey LLLLLL! 😍 We wish you many wonderful nights! 😴', 'modified': '2021-03-02T16:04:38Z'}"
2020-02-05 02:15:34,"Breethe, wow 😲 I cant believe",False,4,I don’t have much to say but I think that breethe is very useful and a good app for people who want to eat healthy and all sorts of people. GREAT APP!!!😴😴😴 I sleep so much better today than other years😴😴😴 Byeeee,Kittens so cute!,breethe-meditation-sleep,920161006,"{'id': 13328621, 'body': ""Hi, We're happy to hear you are enjoying the app and finding it useful! If you have questions, please feel free to reach us at support@breethe.com."", 'modified': '2020-02-06T10:31:56Z'}"
2021-05-25 11:11:00,Amazing,False,5,I downloaded this app because I was having trouble falling a sleep I’ve got nothing but the best experience.,nexukoo-channn,breethe-meditation-sleep,920161006,"{'id': 23030224, 'body': 'Thank you for sharing your experience with Breethe, nexukoo-channn! 😍', 'modified': '2021-05-26T19:26:14Z'}"
2021-05-10 08:25:47,Great app,False,5,Using this app was a wonderful experience. I was skeptical at first but was out in less than 20 and I have insomnia,Jason Howlett,breethe-meditation-sleep,920161006,"{'id': 22752010, 'body': 'Hi Jason Howlett ❤️ Thank you for sharing your experience with Breethe! You have no idea how happy it makes us hear that we could help 🥰 Sweet dreams! 😴', 'modified': '2021-05-11T19:33:39Z'}"
2021-01-31 12:32:48,"WONDERFUL app, that was unknowingly MUCH needed in my life.....",False,5,I am loving this app. It has brought such a sense of CALM & PURPOSE to my mornings. I am also doing “The Miracle Morning” written by the AWESOME Hal Elrod. I HIGHLY recommend.  👍🏼🎉✨🎉👍🏼 Namaste. We are ALL one. ✨,AMYannaNB,breethe-meditation-sleep,920161006,"{'id': 20789788, 'body': 'Thank you for the lovely review, AMYannaNB! 🧘\u200d♀️❤️🧘\u200d♂️', 'modified': '2021-02-01T18:31:45Z'}"
2020-04-25 14:48:53,Wow,False,5,I wasn’t so sure something like this would work for me.  I am pleasantly surprised out how this so quickly puts me to sleep!,kewlmom72,breethe-meditation-sleep,920161006,
2020-02-27 02:32:46,AMAZING,False,5,ok so basically I have a lot of anger issues and as soon as I started taking like 20 mins out of my day to meditate I’ve been a lot calmer :))),karkitkatty,breethe-meditation-sleep,920161006,
2021-03-25 01:58:46,Amazing!!,False,5,I never ever write reviews but this app is amazing. It’s a guaranteed way to stop my mind from racing and put me straight to sleep!,Reols,breethe-meditation-sleep,920161006,"{'id': 21891046, 'body': ""Thank you so much, Reols 🙏 We're happy to hear that you are enjoying Breethe! 😍"", 'modified': '2021-03-26T18:59:43Z'}"
2020-09-07 16:01:57,Exceptional,False,5,This app has allowed me to decompress in ways I had not imagined prior to. Thankful for a meditation app that takes into account everyday encounters.,Lang sickens,breethe-meditation-sleep,920161006,
2020-04-06 17:19:41,My Favorite Meditation App,False,5,I have tried so many mediation apps and I love this the best because of the structure and customization options.,Tayo Rockson,breethe-meditation-sleep,920161006,
2021-04-18 04:40:13,Awesome,False,5,"It really helps me sleep, I have anxiety and have trouble sleeping these story’s are so good! I recommend this to people that have trouble sleeping as well.",restonwesseler,breethe-meditation-sleep,920161006,"{'id': 22336318, 'body': ""It's awesome to hear that Breethe has helped you, restonwesseler 🧘\u200d♂️😴 Thank you! 😍"", 'modified': '2021-04-19T20:45:08Z'}"
2021-01-15 02:16:25,Breath,False,5,"Breath is an amazing app, it helps me when I get home from a long day, it makes it so I can just relax and chill!!! I DEFINITELY recommend it!!!",Slytherin_011.CALM,breethe-meditation-sleep,920161006,"{'id': 20485611, 'body': 'Thanks so much for the review! 🥰', 'modified': '2021-01-18T21:01:14Z'}"
2021-02-23 12:32:24,Bad sleep,False,4,I had the app for about 9 months and just used it tonight and I had a nightmare the same night I hadn’t remembered my dream or had a nightmare for more than 3 months,tpn is the best anime,breethe-meditation-sleep,920161006,"{'id': 21271971, 'body': ""We're sorry to hear about your nightmare, it certainly isn't a pleasant thing to experience! 😳 Please contact us at support@breethe.com and we'll be happy to recommend something soothing for you to fall asleep to. Sweet dreams! 😴 "", 'modified': '2021-02-24T18:45:34Z'}"
2020-03-10 00:08:27,Perfect for me,False,5,I am really enjoying the meditations.  I love the variety and having a meditation waiting for me in the morning with uplifting images.,TLK718,breethe-meditation-sleep,920161006,
2020-07-24 07:37:14,Good app but...,False,3,"This app is good but for the videos under “falling asleep” there are only two. I have to pay for the rest, i just feel like there should be more free videos under that section. 🤗",Turtles Are Bootiful,breethe-meditation-sleep,920161006,"{'id': 16972019, 'body': 'Hello Turtles Are Bootiful, thank you for taking the time to comment! Please note that we keep on adding new content regularly (also the free stuff), so stay tuned! P.S. You are 100% right - Turtles ARE Bootiful 🥰', 'modified': '2020-07-30T07:36:38Z'}"
2021-03-16 13:11:54,Awesome if you hate meditation,False,5,"I have always struggled with just sitting in silence, love the practical meditations that make it easy to incorporate into my day",JasonRash,breethe-meditation-sleep,920161006,"{'id': 21716367, 'body': ""Thank you for the review, JasonRash 🥰 We're happy to hear that Breethe helps you find a moment of silence! 🧘\u200d♂️❤️"", 'modified': '2021-03-17T20:31:39Z'}"
2020-09-11 18:58:49,Awesome app,False,5,This app really helped me focus and calm my mind . It has many videos and I use it everyday . It has truly been a life saver !!,loveisreal9!,breethe-meditation-sleep,920161006,
2020-06-14 00:02:46,IT WORKS AMAZING!!!!,False,5,I always have bad sleep but when I use this app it helped me a lot. I use to use calm but Breathe works way more better I love this app.,Enchantpenguin,breethe-meditation-sleep,920161006,
2020-03-31 15:19:01,Meditation and sleep...ahhhhhhh!!,False,5,My name is Berry Twist. You can listen 👂 to soooooooo many sounds on Breethe to help you meditate and reduce the ANXIETY OF THE CORONAVIRUS!!!!!! 😃😃😃😃😃😍😍😍😍🥰🥰🥰🥰🥳🥳🥳🥳🤗🤗🤗but-🤐🤐do NOT forget to wear a facemask 😷😷😷if you feel like you have the virus. 🦠🦠🦠🦠,Lizzie68!,breethe-meditation-sleep,920161006,
2020-12-06 05:29:29,You Know What’s Not Relaxing?,False,1,"First screen you have to sign up for a 2 week trial. “Ok fine, now let me check out the app.” 
Nope create a login with Facebook, Apple, or email. 

WHY? I don’t even know if it’s worth it. The app expects way too much before showing me what it has to offer. One star and of course I cancelled the free trial.",SharpTenor,breethe-meditation-sleep,920161006,"{'id': 19599558, 'body': ""Hi SharpTenor! You actually don't need to sign up for the 2-week trial when it's offered and you don't need to create a login either! Please drop us a line at support@breethe.com and we'll be happy to walk you through it and arrange a free trial so that you can properly try it before committing any funds or personal details. We hope to hear from you soon! ❤️🧘\u200d♂️"", 'modified': '2020-12-07T19:00:32Z'}"
2021-01-20 13:09:11,Tired of Subscriptions,False,1,"I am so sick of everything becoming a subscription.  Piece of advice, be upfront about your cost.  It’s not more likely I will purchase a subscription after being tricked into downloading the app and making an account. I am not paying for content that is free somewhere else. App Deleted.",Zacblack09,breethe-meditation-sleep,920161006,"{'id': 20562067, 'body': ""Hello Zacblack09 👍 Please note that you are welcome to use Breethe for free for as long as you'd like. There are hundreds of free items available for you to enjoy without ever needing to pay a dime. Please drop us a line at support@breethe.com and we'll be happy to point you in the right direction! 🥰"", 'modified': '2021-01-21T20:01:25Z'}"
2020-09-12 17:14:33,Why I enjoy this app,False,5,It’s southing nice to fall asleep to many options and I recommend The Land Of Smiles if your trying to fall asleep,Free shpacado,breethe-meditation-sleep,920161006,
2020-05-11 03:29:09,Rena,False,5,This is helping me get to a place of piece slowly but shoot I will make sure to do this at least 1a day thank u ❤️this app is it,rena simmons,breethe-meditation-sleep,920161006,
2021-06-07 11:32:17,Couldn’t get past the voice,False,1,"I’m sorry. I couldn’t make it a few minutes without being annoyed by the narrator’s voice. Maybe it’s just me, but I could hear the saliva from the tongue hitting the palette when almost anything was being said, and that’s too much for me.",ortegaboricua,breethe-meditation-sleep,920161006,"{'id': 23272113, 'body': 'Hi ortegaboricua! 🤩 We\'re sorry to hear that you don\'t like one of our teacher\'s voice. There are many more teachers, though! Please tap ""Library"", scroll down to ""Authors"" and tap ""Teachers"" - that\'s where you can select any of the other available teachers and all the available content from them. Enjoy! ❤️', 'modified': '2021-06-08T20:10:43Z'}"
2020-03-20 16:19:00,Breathe,False,5,I love this app because it helps me forget the tension and let be breathe and remember that life can be hard at times,Karishma aAfroze,breethe-meditation-sleep,920161006,
2020-03-28 15:09:44,I love this app,False,4,I don’t really write reviews. But this app is amazing I had a panic attack for two days straight and when I downloaded this app. It helped right away.,asosklmn,breethe-meditation-sleep,920161006,"{'id': 14333866, 'body': ""Hi, Thank you for sharing your experience! We're happy to hear that the Breethe app helped you with your panic attacks. If you have any questions, feel free to reach out to us at support@breethe.com. "", 'modified': '2020-03-30T12:22:01Z'}"
2020-03-11 04:27:02,Best app ever,False,5,This is the best app ever. I have never slept so good. It normally takes me 1 hour to fall asleep but it only took me 5 minutes.,Alqpoe,breethe-meditation-sleep,920161006,
2020-09-29 00:38:48,So relaxing,False,5,"Wow oh wow, I’ve never fallen asleep easier or been more relaxed. Fantastic app. The only not so great is the expense of unlocking all of the content.",Reddawg 01,breethe-meditation-sleep,920161006,
2020-05-13 13:47:12,Best app around!,False,5,I suffer from depression and anxiety and insomnia. This app has helped me in so many ways and I’ll forever be grateful!,LindeeG15,breethe-meditation-sleep,920161006,
2020-07-31 10:30:39,👎,False,1,"Basically everything is locked unless your a member, I would have at least liked to have a few more options other than one or two for what I was looking for and how are you supposed to use this app for free when nothing is free.",barahj,breethe-meditation-sleep,920161006,"{'id': 17056160, 'body': ""Hello barahj, there are actually hundreds of meditations (and various other content types) available in the free version! Please drop us a line at support@breethe.com and we'll be happy to point you in the right direction (please mention this review). We hope to hear from you soon! 🥰"", 'modified': '2020-08-03T19:49:49Z'}"
2020-07-15 04:51:28,😐😐😐,False,3,"I got this app just so I could get to sleep and it will not do that for you. It’s harder to get to sleep with this than without it. This app is really helpful if you’re looking to calm your mind.  So I’d give it 3.5!🙂
🌕🌕🌕🌗",givisjxjcgdkeb,breethe-meditation-sleep,920161006,"{'id': 16653794, 'body': ""Hello givisjxjcgdkeb!\nWe're sorry to hear about your experience. Please note that there are literally HUNDREDS of items within Breethe created only to help you fall asleep. It seems that you may have missed some of them, so please contact us at support@breethe.com and we'll set you up with an additional free trial and point you in the right direction.\nWe'll do our best to help you fall asleep so that you can adjust your rating to 🌕🌕🌕🌕🌕 when you wake up 😉.\xa0\nWe hope to hear from you soon! ❤️"", 'modified': '2020-07-15T18:05:45Z'}"
2020-12-02 09:03:22,Great App,False,5,I absolutely love everything about this app except for the cost of it.  $12/month?  Too spendy,koziphoto,breethe-meditation-sleep,920161006,"{'id': 19549085, 'body': ""Hi koziphoto, thank you for the review! If you'd like to lower the monthly cost - we recommend the Lifetime Premium membership. It works out at $4 per month (or even less)! Drop us a line at support@breethe.com, please, and we'll let you know if we have any special offers running currently 🥰"", 'modified': '2020-12-04T18:43:09Z'}"
2020-11-06 21:13:50,100% Helps,False,5,It’s so relaxing to help me with my anger management issues I very much recommend this,100% Helps,breethe-meditation-sleep,920161006,"{'id': 18996844, 'body': ""We're so happy to hear this, 100% Helps! 😍"", 'modified': '2020-11-09T16:38:57Z'}"
2020-06-02 23:11:01,Everything calming,False,5,"This is the perfect relaxation application.  Calming music, meditations, bedtime stories, mesmerizing videos.  Everything to calm your anxious mind.",EPICSAGA ,breethe-meditation-sleep,920161006,
2020-06-10 21:16:24,How do you turn off background music?,False,1,"When starting the app, there is annoying background music. That’s fine if there was a way to shut it off without having to use it the volume controls on my phone, but I can’t find one.",MelissaJ2010,breethe-meditation-sleep,920161006,"{'id': 15929489, 'body': 'Hello MelissaJ2010, \nIt\'s understandable that not everyone enjoys the background music. Fortunately, all you need to do to disable it is tap ""Me"", then tap settings (the cogwheel in the top, right corner of the screen) and then tap the ""Background Music"" slider to turn it off.\xa0\nIf you need any more assistance please drop us a line at support@breethe.com.\xa0\nTake care! ❤️', 'modified': '2020-06-11T17:16:58Z'}"
2020-01-28 19:27:36,App Cost,False,3,"I have several Mindfulness Meditation tools that I use. I was disappointed that there is a subscription cost. I don’t have the financial means to subscribe, Thus, limiting  the ability to truly enjoy this App.",Old. Tennis,breethe-meditation-sleep,920161006,"{'id': 13191227, 'body': 'Hi, We\'re sorry to hear that you were disappointed with the subscription cost. While there is a premium membership, you can choose to use the free meditations and content in the app. There are over 90 free meditations that you can enjoy. You can easily search it by tapping the search icon on the top right, then switching on ""Free only"". Note that the results are sorted according to type, such as single, series and playlist. For further assistance, you can email us at support@breethe.com and we will gladly assist you.', 'modified': '2020-01-30T03:07:07Z'}"
